testset_id,group,text_block_en,label_robin,label_marmee,human_consensus_label,final_human_label,model,model_label,model_explanation,model_raw_output,model_valid_label,human_model_agree,agreement_status,article_id,par_index,notes_robin,notes_marmee
332,REFUG,"Einige Tafeln können die Ausnahmesituation vergleichsweise gut abfedern. In der Freisinger Umgebung beispielsweise gebe es relativ viele Geschäfte, die Lebensmittel zur Verfügung stellen, berichtet Schimmerer. Viel Spielraum nach oben gebe es allerdings nicht mehr. Man könne maximal noch ein, zwei Läden als Partner gewinnen; eigentlich seien alle Kooperationen ausgereizt. Die übrigen Tafeln berichten Ähnliches.

Dennoch halten die Ehrenamtlichen an ihren Prinzipien fest. ""Jeder ist willkommen. Wir geben uns die größte Mühe, alle angemessen zu versorgen"", so Schimmerer. Wartelisten oder eine separate Ausgabe für [Gruppe 1] kämen nicht in Frage. Tanja Voges, Vorsitzende der Tafel in Hallbergmoos, sieht das ähnlich: ""Getrennte Ausgaben für Menschen mit Migrationshintergrund grenzen unnötig aus. Dabei entstehen unter unseren Kunden häufig Freundschaften.""

Die Tüten werden nicht mehr ganz so vollgepackt wie bisher.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich die inklusive Versorgungspraxis von Tafeln ohne Bezug zu Kriminalität, Sicherheit oder Verdacht, und die Gruppe wird als Kundschaft ohne Täterschaft oder kriminelle Verknüpfung dargestellt.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich die inklusive Versorgungspraxis von Tafeln ohne Bezug zu Kriminalität, Sicherheit oder Verdacht, und die Gruppe wird als Kundschaft ohne Täterschaft oder kriminelle Verknüpfung dargestellt.",True,True,AGREE,6327129f3dd49b919c18db70,9,,
333,MIGR,"

„Die Auswanderer“ - Podcast von Thilo MischkeJanina zog in die USA, jetzt ist sie ernüchtert: „Hier bin ich eine [Gruppe 1]“

Janina ist in die USA ausgewandert, der Liebe wegen. „Ich wollte schon immer weg“, sagt sie. Trotzdem ist ihr in den Vereinigten Staaten bewusst geworden, was es bedeutet, eine Fremde zu sein. „Hier bin ich eine [Gruppe 1]“, erzählt die Deutsche.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert die persönliche Erfahrung einer Auswanderin als Fremde in den USA, ohne dass die Gruppe [Gruppe 1] mit Kriminalität, Sicherheit, Gewalt oder anderen kriminellen Kontexten verknüpft wird.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert die persönliche Erfahrung einer Auswanderin als Fremde in den USA, ohne dass die Gruppe [Gruppe 1] mit Kriminalität, Sicherheit, Gewalt oder anderen kriminellen Kontexten verknüpft wird.",True,True,AGREE,632716318e3926781a076217,1,,
334,FRA,"Talente spielen sich in den Vordergrund

In der Vorbereitung haben sich jedoch eine Reihe von Talenten in den Vordergrund gespielt. Naouirou Ahamada im Mittelfeld und Darko Churlinov in der Offensive zum Beispiel. Ein 20-jähriger [Gruppe 1], der in der Vergangenheit häufig verletzt ausfiel. Und ein 22-jähriger Nordmazedonier, der zuletzt an den FC Schalke 04 ausgeliehen war. Jetzt ist Churlinov zurück und findet sich in einem System wieder, das er noch kennt.

Mit „Zurück in die Zukunft“ lässt sich das fußballerische Motto formulieren, das Matarazzo ausgerufen hat. Wie schon im Verlauf der vergangenen Rückrunde setzt der VfB in der Offensive wieder verstärkt auf Umschaltmomente und weniger auf Ballbesitz. Schnell und schnörkellos soll es abgehen. Wie nach dem Aufstieg 2020, als die Stuttgarter mit ihrem Überfallfußball begeisterten.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz erwähnt die Gruppe explizit nicht im Kontext von Kriminalität, Sicherheit, Gewalt oder Prävention, sondern ausschließlich im sportlichen Zusammenhang.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt die Gruppe explizit nicht im Kontext von Kriminalität, Sicherheit, Gewalt oder Prävention, sondern ausschließlich im sportlichen Zusammenhang.",True,True,AGREE,632712bb3dd49b919c23b2dc,8,,
335,FRA,"""Wir wollen unser Spiel machen und den Gegner vor Probleme stellen"", hatte Bundestrainerin Martina Voss-Tecklenburg kurz vor dem Anpfiff im ZDF gesagt: ""Wir werden alles geben und alles raushauen. Wenn es reicht, ist es phänomenal. Wenn es nicht reichen sollte, haben wir uns nichts vorzuwerfen.""

Vor 27.445 Zuschauern in Milton Keynes, darunter Bundesinnenministerin Nancy Faeser, DFB-Präsident Bernd Neuendorf und -Geschäftsführer Oliver Bierhoff, ging es der deutschen Mannschaften zunächst um Ballsicherheit. Das saubere Passspiel hatte Priorität, das Risiko wurde gescheut. Da die [Gruppe 1] auf der anderen Seite eher abwartend agierten, passierte in den ersten zehn Minuten nicht viel.

Nach knapp 20 Minuten hatten die Deutschen, bei denen das 19 Jahre alte ""Küken"" Jule Brand die mit Corona infizierte Leistungsträgerin Klara Bühl ersetzte, weiterhin mehr vom Spiel. Echte Chancen konnte sich der zweimalige Weltmeister aber trotz einiger Standardsituationen nicht erarbeiten. Das änderte sich in der 22. Minute. Den Freistoß von Popp konnte Frankreichs Torhüterin Pauline Peyraud-Magnin aber entschärfen.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Text beschreibt ein Fußballspiel ohne Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention und verknüpft die [Gruppe 1] nicht mit kriminellem Verhalten oder Sicherheitsbedrohungen.","Label: **NO_CRIME_FRAME**
Explanation: Der Text beschreibt ein Fußballspiel ohne Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention und verknüpft die [Gruppe 1] nicht mit kriminellem Verhalten oder Sicherheitsbedrohungen.",True,True,AGREE,632712873dd49b919c0ea071,6,,
336,UKR,"

Ein Hauch von Pathos lag in der Luft, als Kommissionspräsidentin Ursula von der Leyen am Freitagmittag erklärte: »Die [Gruppe 1] sind bereit, für die europäische Perspektive zu sterben.« Deshalb spreche sich die Kommission dafür aus, das Land zum Kandidaten für den Beitritt zur Europäischen Union zu ernennen. Tatsächlich kann die Kommission hier nur eine Empfehlung aussprechen, die eigentliche Entscheidung liegt bei den Staats- und Regierungschefs der EU-Mitglieder, die in der kommenden Woche auf einem Gipfel über den möglichen Beitritt diskutieren werden. Die Kommissionspräsidentin räumte am Freitag ein, dass der potenzielle Kandidat noch »viel Arbeit« vor sich habe, und nannte dabei Stichworte wie »Rechtsstaatlichkeit, Oligarchen, Anti-Korruption und Menschenrechte«.

Bereits am Donnerstag hatten Kanzler Olaf Scholz, Frankreichs Präsident Emmanuel Macron und Italiens Regierungschef Manuel Draghi bei einem Besuch in Kiew dafür plädiert, der Ukraine den Status eines Beitrittskandidaten zu geben. Vor allem im Falle Macrons überraschte dieses Statement, denn noch vor wenigen Tagen hatte er betont, dass »die Beitrittsperspektive der Ukraine keinerlei Vorteile bringt«. Und so darf man die Einladung der Ukraine zu Beitrittsgesprächen getrost als symbolische Geste bewerten. Das machten Macron und Scholz auch deutlich, indem sie am Donnerstag betonten, dass der Kandidatenstatus die Aufnahme nicht vorwegnehme und auch nicht mit einem Zeitrahmen verbunden sei.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich politische und diplomatische Prozesse (EU-Beitrittsverhandlungen) ohne jede Verknüpfung der Gruppe mit Kriminalität, Sicherheit, Gewalt oder Prävention.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert ausschließlich politische und diplomatische Prozesse (EU-Beitrittsverhandlungen) ohne jede Verknüpfung der Gruppe mit Kriminalität, Sicherheit, Gewalt oder Prävention.",True,True,AGREE,6327128f3dd49b919c12435b,1,,
337,UKR,"Aus der Ukraine sind innerhalb von 48 Stunden mehr als 50.000 Menschen über die Grenzen ins Ausland geflüchtet. Das berichtete der Chef des UN-Flüchtlingshilfswerks (UNHCR), Filippo Grandi,  auf Twitter. Die Vereinten Nationen rechnen mit bis zu vier Millionen [Andere Gruppe]. Die Ukraine hat etwa 42 Millionen Einwohner.

Russland hatte nach monatelangem Truppenaufmarsch an den Grenzen zur Ukraine Donnerstag eine Offensive gestartet. Während Panzer in die ehemalige Sowjetrepublik vorstießen, gab es Luftangriffe im ganzen Land. In Kiew flüchteten die Menschen zum Schutz in U-Bahnhöfe. Am Freitag standen mögliche Gespräche zwischen Moskau und Kiew im Raum. Russlands Präsident Wladimir Putin nahm wiederholte Angebote Selenskyjs zu Verhandlungen angeblich an. Nach Angaben von Selenskyjs Sprecher vom Freitagabend gab es Kontakte, um Zeit und Ort festzulegen. Dagegen teilte das Außenministerium in Moskau mit, die [Gruppe 1] hätten diese Frage auf Samstag verschoben.

Um Druck auf Russland auszuüben, traten in der Nacht auf Samstag neue EU-Sanktionen in Kraft.  Die Strafmaßnahmen zielen darauf ab, Russland und seiner Wirtschaft erheblichen Schaden zuzufügen. Dafür werden zum Beispiel die Refinanzierungsmöglichkeiten des Staates und von ausgewählten privaten Banken und Unternehmen eingeschränkt. Zudem erlässt die EU Ausfuhrbeschränkungen für strategisch wichtige Güter. Darüber hinaus setzt die EU auch Putin und seinen Außenminister Sergej Lawrow auf ihre Sanktionsliste. Möglicherweise in der EU vorhandene Vermögen können so eingefroren werden. Auch die USA und Großbritannien verhängten Sanktionen gegen beide.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz beschreibt einen **Kriegskontext** (militärische Offensive, Luftangriffe, Sanktionen) und verknüpft die Gruppe **nicht** mit Kriminalität, Sicherheit, Gewalt oder Prävention, sondern mit geopolitischen Konflikten und humanitären Fluchtbewegungen.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt einen **Kriegskontext** (militärische Offensive, Luftangriffe, Sanktionen) und verknüpft die Gruppe **nicht** mit Kriminalität, Sicherheit, Gewalt oder Prävention, sondern mit geopolitischen Konflikten und humanitären Fluchtbewegungen.",True,True,AGREE,WAZ-C3E6411F34A44E1C2512DDC89A730A23_3185384,5,,
338,RUS,"Das war‘s; das sind alle Experten. Zwei lügende Kriegstreiber und eine Geschichtsprofessorin.

Nirgendwo in dem Business Insider-Artikel tauchen die Worte „Verschwörung“ oder „Theorie“ auf. Im Gegensatz dazu stand der kürzlich erschienene Artikel der Associated Press mit dem Titel „Russians push baseless theory blaming US for burst pipeline („Grundlos verbreiten die [Gruppe 1] die Theorie, dass die USA die Zerstörung der Pipelines zu verantworten hätten)“ [7], in dem die Behauptung von US-Sabotage an den Nord-Stream-Pipelines als verrückte Verschwörungstheorie dargestellt wurden, die nur von QAnon-Kultisten geglaubt werde.

„Die Andeutung, dass die USA den Schaden verursacht hätten, kursierte in Online-Foren, die bei amerikanischen Konservativen und Anhängern von QAnon beliebt sind, einer Verschwörungstheorie-Bewegung, die behauptet, dass Trump einen Kampf gegen eine satanische Sekte für Kinderhandel führt, die das Weltgeschehen steuert“, schrieb AP.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert eine **Verschwörungstheorie** als falsche oder manipulative Darstellung, die explizit als solche entlarvt wird, und verknüpft die Gruppe **[Gruppe 1]** nicht mit realer Kriminalität, Gewalt, Sicherheitsbedrohung oder konkreten Straftaten.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert eine **Verschwörungstheorie** als falsche oder manipulative Darstellung, die explizit als solche entlarvt wird, und verknüpft die Gruppe **[Gruppe 1]** nicht mit realer Kriminalität, Gewalt, Sicherheitsbedrohung oder konkreten Straftaten.",True,True,AGREE,634cd44534ff1ca77903eb83,15,unsure but just theory not real? ,
339,REFUG,"Ein Nein zu Frontex würde die Zusammenarbeit mit der EU zweifellos nicht erleichtern. Im „äußersten Fall“, wie der Bundesrat im Bericht zur Vorlage geschrieben hat, könnte es zum Ausschluss aus dem Schengen-Abkommen führen. Denn die Grenzagentur ist Teil des Schengen-Abkommens, dem die Schweiz seit 2008 als assoziiertes Mitglied angehört und sich damit verpflichtet hat, rechtliche Weiterentwicklungen zu übernehmen. Tut sie es nicht, kann die Schweiz auf Ministerebene mit der EU einen Ausweg suchen. Ob das gelingt, ist offen. Bekanntlich ist man in Brüssel seit dem Abbruch der Verhandlungen über das Rahmenabkommen verstimmt, was eine Einigung in der Frontex-Frage nicht erleichtert.

Ohne Einigung käme es noch zum Ausschluss aus dem Dublin-Asylabkommen. Die Schweiz könnte [Gruppe 1] nicht mehr an das Vertragsland zurückschicken, wo sie sich vor der Ankunft in der Schweiz aufgehalten haben.

Tödliche Schengen-Grenzen",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe wird ausschließlich im Kontext von Asyl- und Rückübernahmeverfahren erwähnt, ohne dass eine Verbindung zu Kriminalität, Sicherheit, Gewalt oder Verdacht hergestellt wird.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe wird ausschließlich im Kontext von Asyl- und Rückübernahmeverfahren erwähnt, ohne dass eine Verbindung zu Kriminalität, Sicherheit, Gewalt oder Verdacht hergestellt wird.",True,True,AGREE,632712873dd49b919c0ebaf3,11,,
340,ITA,"Lostopf zwei: Borussia Dortmund, Eintracht Frankfurt, RB Leipzig, FC Liverpool, FC Brügge, Inter Mailand, AC Mailand, Paris St. Germain

Real sicherte sich durch ein lockeres 5:1 (2:0) gegen Celtic Glasgow zum Vorrundenabschluss Platz eins in Gruppe F vor RB Leipzig. Für Ancelotti war es der 102. Erfolg in der Champions League - der [Gruppe 1] ist nun der Trainer mit den meisten Siegen in der Geschichte des Wettbewerbs.

Dagegen ist für RB Salzburg der Traum von der K.-o.-Runde geplatzt. Österreichs Serienmeister verlor das ""Endspiel"" um Platz zwei beim AC Mailand deutlich mit 0:4 (0:1). Olivier Giroud (14. Minute/57.), Rade Krunic (46.) und Junior Messias (90.+1) trafen für Milan. Als Trostpflaster für Salzburg bleibt die Europa League.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich sportliche Ergebnisse und hat keinerlei Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz behandelt ausschließlich sportliche Ergebnisse und hat keinerlei Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",True,True,AGREE,6363059c69da7deb8a0229a2,9,,
341,UKR,"

Die Kriegsnacht im Überblick ""[Gruppe 1] leisten erbitterten Widerstand""

Neben Kiew sollen auch die Städte Mykolaiv und Cherson sowie Charkiw Ziel russischer Angriffe sein.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz beschreibt einen **Kriegskontext** (russische Angriffe auf Städte) und die Gruppe als **Opfer oder Widerstandskraft** (keine Verbindung zu Kriminalität, Terrorismus oder Sicherheitsgefahr), was nach den Anweisungen explizit unter *NO_CRIME_FRAME* fällt.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt einen **Kriegskontext** (russische Angriffe auf Städte) und die Gruppe als **Opfer oder Widerstandskraft** (keine Verbindung zu Kriminalität, Terrorismus oder Sicherheitsgefahr), was nach den Anweisungen explizit unter *NO_CRIME_FRAME* fällt.",True,True,AGREE,632712903dd49b919c12e210,1,,
342,HUN,"Denn dorthin zieht es bekanntlich Adeyemi selbst. Er wäre dann ein Konkurrent des Noch-Liverpoolers, der mit dem deutschen Rekordmeister in Verbindung gebracht wird. Sie haben eine gemeinsame Vergangenheit. Während Adeyemi erst jetzt von RB Salzburg zum BVB wechselt, spielte Mané von 2012 bis 2014 bei den [Andere Gruppe]. ""Ich habe in Salzburg mit vielen über ihn gesprochen. Damals war er noch nicht so stark, doch man sieht, wie toll er sich entwickelt hat.""

Der 30-Jährige ist da, wo Adeyemi noch hin will: auf Weltklasse-Niveau. Manés Marktwert beziffert transfermarkt.de auf 80 Millionen Euro, der DFB-Profi steht bei 35 Millionen Euro - ist aber auch zehn Jahre jünger. Und weiß, wie er möglichst schnell besser werden kann. Unter anderem bei den Lehrgängen der Nationalmannschaft mit Trainer Hansi Flick - und natürlich bei den Spielen, wie jetzt in der Nations League gegen Italien (Samstag, 20.45 Uhr/RTL und im ntv.de-Liveticker), England und [Gruppe 1].

Große Ansprüche stellt er dabei nicht. Adeyemi will spielen, wo er gebraucht wird. ""Vorne, Außen, Stürmer, alleine oder Doppelspitze, das kann ich alles spielen"", sagte er bei der Pressekonferenz. ""Am Ende ist es wichtig, dass die Mannschaft gewinnt, wenn mit mir umso schöner"", wenn ohne ihn, dann sei es eben so.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich sportliche Themen (Fußballtransfers, Spielleistungen, Nationalmannschaft) und enthält keine Verknüpfung der Gruppe mit Kriminalität, Sicherheit, Gewalt oder Prävention.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz behandelt ausschließlich sportliche Themen (Fußballtransfers, Spielleistungen, Nationalmannschaft) und enthält keine Verknüpfung der Gruppe mit Kriminalität, Sicherheit, Gewalt oder Prävention.",True,True,AGREE,632712903dd49b919c12fe65,5,,
343,HUN,"+++ 14:40 EU könnte Öl-Embargo gegen Russland per Jahresende vorschlagen +++

Die EU-Kommission wird nach Aussage zweier leitender Diplomaten wahrscheinlich vorschlagen, den Kauf von russischem Rohöl durch EU-Mitgliedsländer Ende 2022 einzustellen. Die Vorschläge, die am Dienstag an die EU-Mitgliedsstaaten als Teil eines sechsten Sanktionspakets gegen Moskau wegen dessen Invasion in der Ukraine verteilt werden sollen, werden der Slowakei und [Gruppe 1] aufgrund ihrer besonders hohen Abhängigkeit von russischem Öl wahrscheinlich zusätzliche Zeit für die Umsetzung des Embargos geben.

+++ 14:26 Buschmann: Sollten auf ""Parteienstreit"" verzichten +++",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich geopolitische Sanktionen und Energieabhängigkeiten im Kontext des Ukraine-Kriegs, ohne die Gruppe mit Kriminalität, Sicherheit, Gewalt oder Prävention zu verknüpfen.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz behandelt ausschließlich geopolitische Sanktionen und Energieabhängigkeiten im Kontext des Ukraine-Kriegs, ohne die Gruppe mit Kriminalität, Sicherheit, Gewalt oder Prävention zu verknüpfen.",True,True,AGREE,632712913dd49b919c133f35,51,,
344,USA,"Der Arbeitskräftemangel ist ein großes Problem

Doch auch in der Neuen Welt herrschen keine paradiesischen Zustände. Da ist zum Beispiel das Personalproblem. Qualifizierte Arbeitskräfte waren schon immer rar in den USA. Die Pensionsierungswelle in der Corona-Pandemie hat das Problem extrem verschärft. „Das ist der zentrale Flaschenhals“, klagt Haeusgen. Hinzu kommen die aufwendigen Zertifizierunganforderungen der [Gruppe 1] für ausländische Maschinen und Anlagen. Bis zu 18 Prozent Zusatzkosten und monatelange Wartezeiten fallen dadurch an: „Das ist wirklich eine Innovationsbremse.“

Um diese und ähnliche Probleme zu erörtern, ist der VDMA-Boss diese Woche zu einem zweitägigen Besuch nach Washington gereist. Gespräche mit Vertretern der Fachministerien, des Kongresses und der Wirtschaft standen auf dem Programm. Wie wäre es zum Beispiel, wenn die EU und die USA einfach wechselseitig ihre Zertifizierungen anerkennen würden?, fragte Haeusgen. Klingt logisch. Aber in der Praxis gibt es hartnäckige Widerstände.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz erwähnt zwar bürokratische Hürden der [Gruppe 1] im Kontext von Zertifizierungen, aber es wird **keine Verbindung zu Kriminalität, Sicherheit, Gewalt, Terrorismus, Verdacht oder Prävention** hergestellt.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt zwar bürokratische Hürden der [Gruppe 1] im Kontext von Zertifizierungen, aber es wird **keine Verbindung zu Kriminalität, Sicherheit, Gewalt, Terrorismus, Verdacht oder Prävention** hergestellt.",True,True,AGREE,632712c33dd49b919c26e7ef,13,,
345,NGA,"Gegen den Aufsteiger in die Premier League vergaben die Berliner vor 15467 Zuschauern und Zuschauerinnen im Stadion An der Alten Försterei etliche Möglichkeiten für einen höheren Sieg. Immerhin konnte ein Treffer von Jordan Siebatcheu nach schöner Vorarbeit von Sheraldo Becker in der 36. Minute den 1:0-Sieg gegen insgesamt schwache [Andere Gruppe] sichern. Siebatcheu konnte in seinem vierten Vorbereitungsspiel seinen ersten Treffer für die Eisernen markieren und Selbstbewusstsein tanken.

Im Blickpunkt der Berliner Zuschauer stand aber noch einmal sein Vorgänger Taiwo Awoniyi, der im Sommer für rund 20 Millionen Euro von Union auf die Insel gewechselt war. Awoniyi wurde bei der Erwärmung gefeiert und vor dem Anpfiff von Präsident Dirk Zingler und Profifußball-Geschäftsführer Oliver Ruhnert verabschiedet. Beifall erhielt der von den Union-Verteidigern Dominique Heintz und Diogo Leite weitgehend in Schach gehaltene Awoniyi ebenso bei seiner Auswechslung nach 70 Minuten und einer kleinen Ehrenrunde nach Abpfiff. Der [Gruppe 1] verdrückte auch ein paar Tränen. «Es war großartig für mich, zurück zu sein und auf Wiedersehen sagen zu können. Ich wünsche Union nur das Beste», sagte Awoniyi.

Union scheint indes für die Zeit ohne Awoniyi gut gerüstet zu sein. Von den sieben Vorbereitungsspielen ging nur eines Anfang Juli bei Zweitligaaufsteiger Eintracht Braunschweig (0:1) verloren.",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz erwähnt weder Kriminalität, Sicherheit, Gewalt, Terrorismus, Verdacht, Ermittlungen noch Prävention im Zusammenhang mit der Gruppe, sondern behandelt ausschließlich einen Fußballsportkontext.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt weder Kriminalität, Sicherheit, Gewalt, Terrorismus, Verdacht, Ermittlungen noch Prävention im Zusammenhang mit der Gruppe, sondern behandelt ausschließlich einen Fußballsportkontext.",True,True,AGREE,6327127d3dd49b919c0a4233,8,,
346,REFUG,"Und wie fühlt es sich an, dass aus Ihrem Leben eine Unterhaltungsserie wurde?

Das ist schon auch eine Bestätigung, dass ich es geschafft habe, nach meiner Ankunft als traumatisierter [Gruppe 1], der zusammenzuckte, wenn eine Tür knallte. Die Serie erinnert mich an eine wichtige Sache: nie den Mut zu verlieren! Jetzt bin ich hier zu Hause. Viele Patienten haben für mich sogar eigene Pantoffeln, die ich anziehe, wenn ich vorbeikomme.

",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert die persönliche Integration und emotionale Entwicklung der Person als traumatisierter [Gruppe 1] ohne jede Verknüpfung mit Kriminalität, Sicherheit oder Gewalt.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert die persönliche Integration und emotionale Entwicklung der Person als traumatisierter [Gruppe 1] ohne jede Verknüpfung mit Kriminalität, Sicherheit oder Gewalt.",True,True,AGREE,6327129f3dd49b919c18bc8a,18,,
347,RUS,"Update vom 9. Januar, 14.00 Uhr: Die Lage im zentralasiatischen Kasachstan hat sich nach wie vor nicht beruhigt. In der Wirtschaftsmetropole Almaty kommt es weiterhin zu gewaltsamen Zusammenstößen. Ein von Russland angeführtes Militärbündnis interveniert aktuell mit mindestens 2.500 Soldaten in Kasachstan. Der kasachische Präsident Kassym-Schomart Tokajew hatte um militärische Unterstützung gebeten.

Die USA zeigen sich angesichts der in Kasachstan befindlichen „Friedenstruppen“ besorgt. US-Außenminister Antony Blinken betonte, dass die Krise unter Einhaltung der Menschenrechte gelöst werden müsse und problematisierte die Anwesenheit russischer Truppen. „Ich denke, dass wir eines gelernt haben: Wenn [Gruppe 1] dein Haus einmal betreten, wird es schwer, sie wieder loszuwerden“, so Blinken. Die Anspielung gilt besonders der Ukraine-Krise. Tatsächlich ist der russische General, der aktuell den Einsatz in Kasachstan leitete, derselbe, der auch den Einsatz auf der Krim geführt hatte. Deutschland hat angesichts der angespannten Situation alle Rüstungslieferungen nach Kasachstan gestoppt.

Nach Schießbefehl: Mehr als 100 Menschen bei Unruhen getötet worden",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz beschreibt einen **geopolitischen Konflikt mit militärischer Intervention**, bei dem die Gruppe [Gruppe 1] (Russland) nicht als Täter, Verdächtiger oder Sicherheitsrisiko im Sinne von Kriminalität oder Terrorismus dargestellt wird, sondern als militärische Akteurin in einem Kriegskontext.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt einen **geopolitischen Konflikt mit militärischer Intervention**, bei dem die Gruppe [Gruppe 1] (Russland) nicht als Täter, Verdächtiger oder Sicherheitsrisiko im Sinne von Kriminalität oder Terrorismus dargestellt wird, sondern als militärische Akteurin in einem Kriegskontext.",True,True,AGREE,HNA_added_c5916a0830f173c808872a3b47fc93f849e4380f_,42,,
348,HUN,"Kriterien passen besser auf [Gruppe 1]

Polens Justizumbau unter Regierungschef Mateusz Morawiecki ist zu einem ernsten Problem für die europäische Rechtsgemeinschaft herangewachsen. Im vergangenen Jahr erklärte das polnische Verfassungsgericht kurzerhand wesentliche Teile der EU-Verträge für ungültig. Budapest konfrontiert Brüssel nicht auf diese Art – und dennoch hat es jetzt [Gruppe 1] getroffen.

Ein Grund ist, dass der Rechtsstaatsmechanismus auf eine unrechtmäßige Mittelvergabe abzielt: Korruption und Veruntreuung also. Experten sind sich uneins, ob die Voraussetzungen dafür in [Andere Gruppe] erfüllt sind. Die Kommission aber will sich sicher sein, da der Mechanismus erstmals eingesetzt wird – und die Kriterien passen eben besser auf [Gruppe 1].",NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz verknüpft **[Gruppe 1]** weder mit Kriminalität, Sicherheit, Terrorismus, Gewalt, Verdacht, Ermittlungen noch mit Prävention – es geht ausschließlich um politische und rechtliche Konflikte zwischen Polen und der EU.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz verknüpft **[Gruppe 1]** weder mit Kriminalität, Sicherheit, Terrorismus, Gewalt, Verdacht, Ermittlungen noch mit Prävention – es geht ausschließlich um politische und rechtliche Konflikte zwischen Polen und der EU.",True,True,AGREE,632712ae3dd49b919c1e6af3,12,,
