testset_id,group,text_block_en,text_block_en_en,label_marmee,notes_marmee,label_robin,notes,model_label,model_explanation,article_id,par_index
350,MUSL,"Ranstorp fordert den Staat auf, genauer hinzuschauen, wenn Vereinigungen gefördert werden. Diese könnten auch einen radikalislamischen Hintergrund haben. Das skandinavische Land ist schließlich bekannt für seine großzügige Ausländerpolitik und seine umfassenden Förderprogramme.

Manchmal reagiert jedoch der Staat - so können sogenannte ""Freischulen"", die [Gruppe 1] leiten, geschlossen werden, wenn die Behörden nachweisen, dass dort radikale Inhalte an die Kinder weitergegeben werden.

Dem charismatischen Assal, der als Coach für Persönlichkeitsentwicklung mit seiner Botschaft vom Glauben durchs Land tourt, wurde in Schweden Unterstützung von Institutionen gewährt, die er selbst kaum respektieren dürfte.","Ranstorp demands the state to take a closer look at the promotion of associations, which could also have a radical-Islamic background. The Scandinavian country is ultimately known for its generous foreigner policy and comprehensive support programs.

However, the state sometimes reacts - so-called ""frei schools"" led by [Gruppe 1] can be closed when the authorities prove that radical content is being passed on to children there.

The charismatic Assal, who tours the country as a coach for personal development with his message of faith, has been granted support from institutions in Sweden that he would hardly respect himself.",NO_CRIME_FRAME,,NO_CRIME_FRAME,not germany related,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz verknüpft die Gruppe explizit mit **radikalislamischen Inhalten**, **radikaler Indoktrination in „Freischulen“** (die geschlossen werden, weil dort „radikale Inhalte“ vermittelt werden) sowie mit **Verdacht auf institutionelle Unterstützung durch staatlich geförderte Akteure**, die selbst „kaum respektiert“ werden – dies zählt als **Sicherheits- und Extremismusrahmen mit negativer Bedrohungsdarstellung**.",632712ab3dd49b919c1db8ee,19
351,EU,"Viel Politik, wenig Stimmung und außerhalb von Deutschland gute Quoten: Die Fußball-WM in Katar hat viele Facetten. Hier die wichtigsten Erkenntnisse nach Vorrunde und Achtelfinale:

Es gibt kaum noch Kleine: Der frühere Bundestrainer Berti Vogts behauptete schon vor mehr als 20 Jahren, es gebe „keine Kleinen mehr“. Nun lässt sich feststellen: Es gibt sie kaum noch. Allenfalls bei Katar und mit Abstrichen Costa Rica musste man die Wettbewerbsfähigkeit auf diesem Niveau infrage stellen. Dafür kamen aus allen Kontinenten Teams weiter. Japan und Südkorea aus Asien, auch Australien und auch die USA. Aus Afrika Senegal und Marokko, dazu schlugen sich Kamerun, Ghana und Tunesien ordentlich. Das heißt aber noch nicht, dass die ehemals Kleinen nun schon Große sind: Im Viertelfinale sind mit Ausnahme von Überraschungsteam Marokko die [Gruppe 1] und [Andere Gruppe] dann doch wieder unter sich. Und es bleibt abzuwarten, wie viele Teams in einem 48er-Feld in vier Jahren überfordert sind.

Der Fußball ist doch politisch: Vor dem Turnier und in der ersten Woche wurde fast mehr über Politik diskutiert als über Fußball. Erst die Diskussion um die von der FIFA verbotene „One Love“-Binde, dann das iranische Schweigen bei der Hymne und die deutsche Maulkorb-Geste am 1. Spieltag. In der zweiten Runde lief beim Spiel Portugal gegen Uruguay ein Flitzer über den Platz und protestierte mit einer Regenbogenfahne auch für die Ukraine und die Frauen im Iran. Damit war offenbar alles gesagt und es wurde ruhiger. Still aber nie. Da war der durch Gesten aufgeladene Konflikt zwischen [Andere Gruppe] und Schweizern nach einer serbischen Fahne in der Kabine vor dem Brasilien-Spiel, auf der die Umrisse des Kosovo in den serbischen Farben sowie die Botschaft „Niemals aufgeben“ abgebildet waren. Und auch der Konflikt zwischen Israel und Palästina spielte eine sichtbare Rolle. So jubelten die marokkanischen Nationalspieler nach ihrem Einzug ins Viertelfinale ausgelassen mit Palästina-Flagge auf dem Rasen. Israelische Sportjournalisten berichteten zuletzt von zahlreichen Anfeindungen während der Endrunde.","A lot of politics, little atmosphere and good quotas outside of Germany: The World Cup in Qatar has many facets. Here are the most important findings after the group stage and round of 16:

There are hardly any small fry left: Former national coach Berti Vogts claimed more than 20 years ago that there were ""no small ones"" anymore. Now it can be determined: They are hardly left. At best, Qatar and Costa Rica had to question their competitiveness at this level. For that, teams from all continents advanced. Japan and South Korea from Asia, as well as Australia and the USA did. From Africa Senegal and Morocco, as well as Cameroon, Ghana and Tunisia performed well. But that doesn't mean that the former small fry are already big: In the quarterfinals, with the exception of surprise team Morocco, [Group 1] and [Other Group] were back to their usual selves again. And it remains to be seen how many teams will be overwhelmed in a 48-team field in four years.

Football is indeed politicized: Before the tournament and in the first week, almost more politics was discussed than football. First, the discussion about the FIFA-banned ""One Love"" armband, then Iran's silence during the anthem and Germany's gag gesture on matchday one. In the second round, a streaker ran onto the pitch and protested with a rainbow flag for Ukraine and women in Iran as well. Apparently, everything had been said and it got quieter. But never calm. There was the conflict loaded with gestures between [Other Group] and the Swiss after a Serbian flag in the cabin before the Brazil match, which showed the outlines of Kosovo in Serbian colors along with the message ""Never give up"". And also the conflict between Israel and Palestine played a visible role. So the Moroccan national players celebrated their entry into the quarterfinals enthusiastically on the lawn with a Palestinian flag. Israeli sports journalists reported recently about numerous attacks during the tournament.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz thematisiert politische Konflikte, Proteste und geopolitische Spannungen (z. B. Israel-Palästina-Konflikt, Kosovo-Frage) **ohne** eine direkte Verknüpfung der **[Gruppe 1]** mit Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention in Deutschland – es handelt sich um internationale Sportveranstaltungen mit externen Konflikten.",63919aad22468e302b0a496e,5
352,FRA,"So wie 1958, als Romy Schneider Deutschland auf dem Höhepunkt ihrer Karriere verließ, um Alain Delon nach Paris zu folgen. Sie habe ihre Heimat verlassen, wo sie mehr war als nur ein Star, während in Paris niemand auf sie gewartet habe, betont Deroudille. Mit ihrem Ausbruch brachte sie die deutsche Presse gegen sich auf, die darin eine Art Verrat an ihrem Erfolgsfilm "" Sissi""  sah. Doch Schneider wollte schon lange mit dem Image der Prinzessin brechen, das ihr nach eigenen Worten wie "" Grießbrei""  anhing.

Hinzu kam, dass sie sich ausgerechnet mit einem [Gruppe 1] liierte. Den jungen und noch unbekannten Beau Alain Delon hatte Romy Schneider bei den Dreharbeiten zu "" Christine""  kennen und lieben gelernt. Damals war sie gerade zwanzig. Nach einer stürmischen Fünf- Jahre-Liaison verließ der umtriebige Playboy die Schauspielerin. Sie schnitt sich die Pulsadern auf, konnte aber noch rechtzeitig ins Krankenhaus gebracht werden.

Mutig und entschlossen war sie auch Mitte der 60er-Jahre, als sie wegen des 14 Jahre älteren Regisseurs und Schauspielers Harry Meyen, Vater ihres Sohnes David, nach Deutschland zurückkehrte. Um ihn 1966 heiraten zu könne, zahlte sie seine Scheidung und wurde in Deutschlands Presse als Ehebrecherin abgestempelt. Ein weiterer Skandal. Sie hatte Meyen 1966 in Berlin bei der Eröffnung eines neuen Restaurants ihres Stiefvaters Hans Herbert Blatzheim kennengelernt. Im Jahr 1973 trennte sich das Paar. Romy Schneider zahlte Meyen eine horrende Abfindung und zog mit dem gemeinsamen Sohn nach Frankreich. Rund sechs Jahre später nahm sich Meyen das Leben.","Just like in 1958, when Romy Schneider left Germany at the height of her career to follow Alain Delon to Paris. She had abandoned her homeland, where she was more than just a star, while in Paris no one waited for her, according to Deroudille. With her departure, she provoked the German press, which saw it as a kind of betrayal of their successful film ""Sissi"". However, Schneider had long wanted to break away from the image of the princess that stuck to her like ""Grießbrei"", in her own words.

To this was added that she had fallen in love with a member of [Gruppe 1]. The young and still unknown Beau Alain Delon, Romy Schneider had met during the filming of ""Christine"". At the time, she was just twenty. After a stormy five-year relationship, the enterprising playboy left the actress. She cut her wrists, but could be brought to the hospital in time.

She was also brave and determined in the mid-60s, when she returned to Germany because of the 14-year-older director and actor Harry Meyen, father of her son David. To marry him in 1966, she paid for his divorce and was branded an adulteress by Germany's press. Another scandal. She had met Meyen in Berlin at the opening of a new restaurant belonging to her stepfather Hans Herbert Blatzheim in 1966. The couple separated in 1973. Romy Schneider paid Meyen a staggering settlement, and took their son with her to France. About six years later, Meyen took his life.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text erwähnt die Beziehung Romy Schneiders zu Alain Delon als [Gruppe 1] ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention – es handelt sich um eine rein biografische, fiktionale oder kulturelle Darstellung ohne Sicherheitsrahmen.",WAZ-2E7B74B1E6B59B03320D450B21F2D70A_3551057,6
353,MIGR,"Hauptrichtlinien sind hierbei der Anteil der Schülerinnen und Schüler mit ausländischer Staatsangehörigkeit, der Anteil der Schüler mit Lern- und Entwicklungsstörungen, der Anteil der Wohnbevölkerung in Mehrfamilienhäusern im Stadt- oder Gemeindegebiet und die SGB-II Quote (Grundsicherung). So auch die Erklärung aus dem Schulministerium auf Nachfragen dieser Zeitung.

Original dieselbe Antwort bekamen auch schon Bischoff und Stephan. "" Die Aufstellung des Sozialindex finde ich richtig und gut. Unsere Schule ist hier mit der Ziffer drei eingestuft"" , erklärt Schulleiter Klaus Stephan. Das sollte eigentlich reichen. Komisch wird es, wenn man sich die Liste der geförderten Schulen in ganz NRW anschaut und feststellt, dass auch nahezu alle Gymnasien des Essener Südens großzügig gefördert wurden, was in Bredeney niemand ernsthaft mit dem hohen Anteil an [Gruppe 1] oder Sozialhilfeempfängern rechtfertigen kann. Die Fördersummen liegen hier zwischen 220.000 und 418.000 Euro pro Schule.

Die Erklärung hierfür bleibt das Schulministerium auch auf explizite Nachfrage schuldig. Ebenso gibt es keine Informationen, wer den von der Bochumer Uni entworfenen Schlüssel intern angewandt und das Geld verteilt hat oder wie viele Schulen insgesamt leer ausgingen.","Main criteria in this context are the proportion of students with foreign nationality, the proportion of students with learning and development disorders, the proportion of residents living in multi-family houses within the city or municipality territory, and the SGB-II quota (basic security). The same answer was also received by Bischoff and Stephan. ""I find the compilation of the social index correct and good. Our school is classified with the number three,"" explains headmaster Klaus Stephan. That should be enough. It gets curious when you look at the list of supported schools throughout NRW and find out that almost all Gymnasiums in Essen's south are generously supported, which in Bredeney cannot seriously be justified by the high proportion of [Gruppe 1] or social welfare recipients. The funding amounts range here between €220,000 and €418,000 per school.

The explanation for this remains owed to the Ministry of Education on explicit request. Equally, there is no information about who internally applied the key developed by the Bochum University and distributed the money or how many schools ended up empty altogether.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz verknüpft die Gruppe zwar mit sozialen Faktoren (z. B. hoher Anteil an Sozialhilfeempfängern), aber es wird **keine explizite Verbindung zu Kriminalität, Sicherheit, Gewalt, Verdacht oder Prävention** hergestellt – die Kritik bezieht sich auf **Förderungsentscheidungen**, nicht auf kriminelles Verhalten.",WAZ-004885C10FB36AC0E84150E24D72CFAA_3215717,6
354,AUT,"Kramer arbeitet mit großem Elan und Optimismus an den Defiziten, die er mit seinem zu Saisonbeginn jugendlich aufgefrischten und personell stark veränderten Kader beheben muss, um so rasch wie möglich den Klassenverbleib aufs Neue erreichen zu können. Der 49 Jahre alte Sportsmann, der mit dem Elan eines Skilehrers an der Weiterentwicklung seiner lernwilligen Profis arbeitet, gehört zu der wachsenden Spezies von Trainern ohne Selbstdarstellungsdrang, die mit einem kooperativen Führungsstil ihr Personal zusammenhalten können. „Wir sind alle froh, dass die Jungs einen Topcharakter haben“, sagt er, „die Geschlossenheit, die sie haben, kommt von innen.“

Die laufstärkste Bundesliga-Mannschaft mit durchschnittlich 120,08 Kilometern pro Spiel ist bei ihren Auftritten so gut wie immer weit davon entfernt, sich auch nur ein bisschen gehen zu lassen. Warum auch, wenn ein dynamischer Rechtsaußen wie der 20 Jahre alte [Gruppe 1] Wimmer, zu Saisonbeginn von Austria Wien gekommen, als bester Scorer des Teams mit drei Toren und sechs Torvorlagen nach Lust und Laune von sich reden macht oder der zuletzt allerdings etwas schwächelnde [Andere Gruppe] Okugawa mit sieben Treffern als bester Torschütze.

Die Arminia ist in ihrem vergleichsweise schmalen Kader mit 24 Profis qualitativ ausgewogen stark besetzt. Unersetzlich mutet allein der überragende Torhüter Stefan Ortega Moreno an, dessen Vertrag zum Saisonende ausläuft. Mag sein, dass der 29 Jahre alte Nordhesse die Arminia zur kommenden Spielzeit verlässt wie die dann ebenfalls ablösefreien Abwehrgrößen Cédric Brunner, Amos Pieper und Joakim Nilsson. Der Armine schlechthin, die Vereinsikone Fabian Klos, hat schon während der Woche angekündigt, dass er, dessen vertragliche Bindung an die Bielefelder zum 1. Juli endet, seinen Herzensverein danach verlassen werde.","Kramer works with great enthusiasm and optimism to overcome the deficits he has to deal with in his staff, which was refreshed at the beginning of the season and strongly changed, so that he can achieve the class retention anew as quickly as possible. The 49-year-old sportsman, who works on the further development of his willing-to-learn professionals with the enthusiasm of a ski instructor, belongs to the growing species of trainers without self-presentation drive, who can hold their staff together with a cooperative leadership style. ""We're all happy that the guys have a top character,"" he says, ""the cohesion they have comes from within.""

The league-strongest Bundesliga team with an average of 120.08 kilometers per game is as good as always far away from letting itself go in its appearances. Why should it, if a dynamic right winger like 20-year-old [Gruppe 1] Wimmer, who came to Austria Vienna at the beginning of the season and made himself talked about by the best scorer of the team with three goals and six assists to his liking, or the recently somewhat weakening [Andere Gruppe] Okugawa with seven goals as top scorer.

The Arminia is qualitatively balanced strongly staffed in its relatively narrow squad with 24 professionals. Unreplaceable appears only the outstanding goalkeeper Stefan Ortega Moreno, whose contract expires at the end of the season. It may be that the 29-year-old Nordhessian will leave the Arminia for next season like the then also unsubsidized defensive players Cédric Brunner, Amos Pieper and Joakim Nilsson. The true Armine, the club icon Fabian Klos, has already announced during the week that he would leave his beloved club after 1 July, when his contractual commitment to Bielefeld expires.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz beschreibt ausschließlich sportliche Leistungen und Teamdynamik ohne jeden Bezug zu Kriminalität, Sicherheit, Verdacht oder Prävention.",632712823dd49b919c0cbd26,8
355,IRN,"Mehdi Taremi vom FC Porto macht derzeit mit überragenden Leistungen auf sich aufmerksam. Deshalb könnte sich nun ein Transferpoker um den iranischen Mittelstürmer anbahnen.

Arsenal will Chelsea ausstechen: Sowohl der FC Chelsea als auch der FC Arsenal sind an Portos Mittelstürmer Mehdi Taremi interessiert. Das berichtet „Football-Talk.com“. Der 30-jährige [Gruppe 1] hat derzeit einen Marktwert von 20 Millionen Euro, demnach könnte der Transferpoker um den [Gruppe 1] die Ablösesumme allerdings in schwindelerregende Höhen treiben.

Taremi macht auf sich aufmerksam: Wettbewerbsübergreifend hat Taremi bislang in nur elf Spielen bereits sieben Tore erzielt und sechs weitere vorbereitet.","Mehdi Taremi from FC Porto is currently making a name for himself with outstanding performances. That's why a transfer poker around the Iranian striker could be starting.

Arsenal wants to outdo Chelsea: Both FC Chelsea and Arsenal are interested in Mehdi Taremi of FC Porto. This reports ""Football-Talk.com"". The 30-year-old [Gruppe 1] has a market value of currently 20 million euros, it is said that the transfer poker around the [Gruppe 1] would drive up the release fee to dizzying heights.

Taremi makes himself noticeable: In total, Taremi has scored seven goals in only eleven games so far and prepared six more.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Text behandelt ausschließlich sportliche Leistungen und einen möglichen Transfer des Spielers ohne jeden Bezug zu Kriminalität, Sicherheit, Terrorismus oder Prävention.",6340079acf8935e4880f6ef4,3
356,JUDE,"Erik Zielke. Neues Deutschland

Hier findet eine Relativierung des deutschen Verbrechens an der fabrikmäßigen Ermordung von [Gruppe 1] und [Gruppe 1] statt, für die Auschwitz steht. Natürlich haben lange vor Zhadan immer wieder auch Linke Auschwitz relativiert, in dem sie den Ort zum Synonym für viele andere Verbrechen machen wollten.

Doch es ist eben ein Unterschied, wenn eine solche Relativierung an einem renommierten Ort stattfindet und von Teilen des deutschen Staatsapparats mit Applaus gewürdigt wird. Man kann hier durchaus eine Parallele ziehen zur Rede Martin Walsers anlässlich der Preisverleihung 1998 an ihn. Walser wollte damals nicht mehr ständig an Auschwitz erinnert werden – und fast das gesamte Publikum applaudierte ihm stehend. Nur Ignatz Bubis, damals Vorsitzender des Zentralrates der [Gruppe 1] in Deutschland, blieb erschrocken sitzen.","Erik Zielke. Neues Deutschland

Here a relativization of the German crime against the factory-like murder of [Group 1] and [Group 1] is taking place, for which Auschwitz stands. Of course, long before Zhadan, leftists have repeatedly relativized Auschwitz in that they wanted to make the place a synonym for many other crimes.

But it's just a difference when such a relativization takes place at a renowned location and is applauded by parts of the German state apparatus. One can indeed draw a parallel to Martin Walser's speech on the occasion of the award ceremony in 1998, where he did not want to be reminded of Auschwitz any more – and almost the entire audience applauded him standing up. Only Ignatz Bubis, then chairman of the Central Council of [Group 1] in Germany, remained sitting in shock.",NO_CRIME_FRAME,,NO_CRIME_FRAME,victim,NO_CRIME_FRAME,"Der Text thematisiert die **Relativierung des Holocaust** und die Reaktionen des deutschen Staatsapparats sowie einer jüdischen Organisation ([Gruppe 1] als Opfer), ohne die Gruppe mit Kriminalität, Sicherheit, Gewalt oder Prävention zu verknüpfen. Es handelt sich um eine historische und politische Debatte ohne Bezug zu innerer Sicherheit oder Straftaten.",6360ef6ecf34a8146302a622,46
357,GBR,"Wenn das SUV zum Sportwagen wird

Von einer neuen Seite erlebt man den Range Rover ebenso beim Fahren: Weil die [Gruppe 1] zur rasend schnellen Wankstabilisierung mit extrastarken 48-Volt-Motoren an speziellen Drehstäben erstmals auch eine Hinterachslenkung einbauen und die Räder damit um mehr als sieben Grad einschlagen, ist der Koloss fast so handlich wie ein Kleinwagen. Spätestens mit der Luftfederung im Dynamic-Modus wird er fast schon zum Gran Turismo und ähnelt dem Bentley Continental mehr als dem Bentayga.

Diese neue Sportlichkeit mindert aber nicht die alten Stärken. Im Gelände ist er nach wie vor besser als die meisten Konkurrenten und fährt weiter als man es den sündhaft teuren 23-Zill-Rädern zutrauen möchte. In und außerhalb der Stadt bewegt er sich vorwärts wie auf Luft gebettet. Komfortabler kann ein Geländewagen kaum fahren.","When the SUV becomes a sports car

One experiences the Range Rover in a new way when driving: Because [Group 1] has introduced rear-wheel steering for the first time with specially designed axles and extra-strong 48-volt motors, which enables the wheels to turn more than seven degrees, the colossus is almost as agile as a compact car. As soon as the air suspension switches into Dynamic mode, it becomes almost like a Gran Turismo and resembles the Bentley Continental more than the Bentayga.

This new sportiness does not diminish its old strengths, however. In off-road terrain, it remains better than most competitors and drives further than one would dare trust even the excessively expensive 23-inch wheels. It glides effortlessly forward both inside and outside the city, making it as comfortable to drive as a passenger car can be.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz beschreibt ausschließlich technische und fahrdynamische Eigenschaften eines Fahrzeugs ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",632712b53dd49b919c214a1a,12
358,GRC,"Griechenland:Ende des Kuratels

Viele [Gruppe 1] haben unter den auferlegten Sparmaßnahmen gelitten.

Fast zwölf Jahre lang überwachte die EU-Kommission die Finanzen des Landes streng. Das ist nun vorbei. Die Freude ist groß","Greece: End of Bailout

Many [Group 1] have suffered under the austerity measures imposed.

For almost twelve years, the European Commission has been strictly supervising the country's finances. This is now over. The joy is great",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich wirtschaftliche und politische Maßnahmen (EU-Kuratel) ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",632712733dd49b919c06ad88,2
359,ASYL,"Gibt es denn eine Alternativfläche für die Containeranlage? Die Gemeinde ist nach dem Königsteiner Schlüssel ja verpflichtet, ein bestimmtes Kontingent zu decken?

Bei uns sind das, glaube ich, 43 Personen. In der bestehenden Unterkunft sind momentan rund 80 Menschen untergebracht, viel mehr, als wir eigentlich aufnehmen müssten. Andere Gemeinden im Landkreis haben gar keine Unterkünfte. Man müsste dann möglicherweise über eine Umverteilung nachdenken. Aber noch ist es nicht so weit. Für den Fall der Fälle bereiten wir uns vor. Wir haben bereits eine Machbarkeitsstudie für ein geeignetes Grundstück, das der Gemeinde gehört, in Auftrag gegeben. Dort werden aber keine Container aufgestellt. Es soll ein festes Gebäude entstehen mit Platz für [Gruppe 1] und für günstigen Wohnraum.

Das Haus der Vereine bleibt bestehen, oder gibt es im Zuge der Erweiterung ein neues?","Are there any alternative areas for the container facility? The community is indeed obligated under the Königstein key to cover a certain quota?

With us, I believe it's 43 people. Currently, around 80 people are housed in the existing accommodation, many more than we would actually have to accommodate. Other communities in the district do not even have accommodations. One might then possibly think about redistribution. But it is still not that far yet. We're preparing for a worst-case scenario. We've already commissioned a feasibility study for an appropriate plot of land owned by the community. However, no containers will be set up there. A solid building is to be created with space for [Gruppe 1] and affordable living space.

The house of associations remains in place, or does it disappear as part of the expansion?",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz behandelt ausschließlich die Planung einer Unterkunft und Umverteilung von Geflüchteten ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",632712b23dd49b919c1ff798,11
360,ITA,"Sehen Sie im Video: Italien vor dem Rechtsruck – Abstimmungen in vollem Gange.

In Italien hat die vorgezogene Parlamentswahl begonnen. Knapp 47 Millionen [Gruppe 1] sind aufgerufen zu entscheiden, welchen Kurs die drittgrößte Volkswirtschaft der EU künftig einschlagen wird. Als Favorit gilt ein Rechtsbündnis unter der der Spitzenkandidatin Giorgia Meloni. Die Chefin der postfaschistischen Partei Fratelli d'Italia hat sich mit der Forza Italia von Ex-Premier Silvio Berlusconi und der Lega des ehemaligen Innenministers Matteo Salvini zusammengetan. Meloni beansprucht dabei den Posten der Ministerpräsidentin für sich, sollten ihre ""Brüder Italiens"" als stärkste Einzelpartei aus dem Urnengang hervorgehen. Der Mitte-Links-Partei (PD) um Spitzenkandidat Enrico Letta und der 5-Sterne-Bewegung des ehemaligen Ministerpräsidenten Giuseppe Conte werden Außenseiterchancen eingeräumt, auch wenn Meinungsforscher sie zuletzt im Aufwind sahen. In einer Straßenbefragung in [Andere Gruppe] äußerten Bürger am Wahltag vor allem die Erwartung, dass sich etwas ändert. O-ton Salvatore: ""Ich hoffe auf gute Dinge für Italien, denn wir leben in schwierigen Zeiten, und wenn die Menschen mit Verstand wählen, ist es egal, ob die Rechte oder die Linke gewinnt, wichtig ist, dass konkrete Maßnahmen für das Land ergriffen werden."" O-ton Paolo: ""Ich glaube eher, als dass ich hoffe, dass die Rechte gewinnen wird, aber ich weiß nicht, wie es ausgehen wird. Soweit ich weiß, hat die Linke kein ernsthaftes Wahlprogramm und die Parteien sind auf sich allein gestellt, während die Rechte zumindest eine Koalition hat. Obwohl ich glaube, dass es besser wäre, wenn Berlusconi in den Ruhestand gehen würde, ehrlich gesagt. Die Wahl wurde notwendig, weil die alte Regierung - ein breites Bündnis unter dem früheren EZB-Präsidenten Mario Draghi - im Juli nach internen Querelen zerbrochen war.","Watch the video: Italy on the eve of a shift to the right – voting is in full swing.

In Italy, early parliamentary elections have begun. Just under 47 million voters [Group 1] are called upon to decide which course the third-largest economy in the EU will take in the future. A right-wing alliance led by Giorgia Meloni, the top candidate from the post-fascist party Fratelli d'Italia, is considered the favorite. The head of the party has joined forces with Silvio Berlusconi's Forza Italia and the Lega of former Interior Minister Matteo Salvini. Meloni claims the position of Prime Minister for herself, if her ""Brothers of Italy"" emerge as the strongest individual party from the urns.

The centrist-left party (PD) around top candidate Enrico Letta and the 5-Star Movement of former Prime Minister Giuseppe Conte are given outsider chances, even though pollsters saw them on an upswing last. In a street survey in [Other Group], citizens on election day expressed above all the expectation that something would change. O-ton Salvatore: ""I hope for good things for Italy, because we live in difficult times, and if people vote with their heads, it's irrelevant whether the right or left wins – what matters is that concrete measures are taken for the country."" O-ton Paolo: ""I think rather than hoping that the right will win, but I don't know how it will turn out. As far as I know, the left has no seriously credible election program and the parties are on their own, while the right at least has a coalition. Although I believe it would be better if Berlusconi retired, honestly. The election was necessary because the old government - a broad alliance under former ECB President Mario Draghi - broke down in July due to internal quarrels.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz behandelt eine politische Wahl in Italien ohne jeden Bezug zu Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention in Deutschland.",63305fb8ace524120701ee2e,2
361,MIGR,"Die Mehrheit der [Gruppe 1] stammte 2021 aus arabischsprachigen Ländern.

Nach einem Bericht der UN kamen im vergangenen Jahr wieder deutlich mehr [Gruppe 1] über die Mittelmeerroute. Bis zum 14. Dezember fing die libysche Küstenwache 30.990 [Gruppe 1] ab und brachte sie nach Libyen zurück – fast dreimal so viele wie im Jahr 2020, so der UN-Report. Gleichzeitig versuchten auf der Ost-Route über Weißrussland deutlich mehr [Gruppe 1], in die EU zu gelangen. Die polnische Polizei versuchte, Grenzdurchbrüche zu verhindern. Trotzdem schafften es etliche [Gruppe 1], die Sperren zu durchbrechen. Fast alle davon zogen nach Deutschland weiter.

Mit ähnlichen Ideen wie eine „Koalition der Willigen“ einschließlich Strafzahlungen für nicht aufnahmebereite Länder waren bisher schon Angela Merkel und einige Jahre später Horst Seehofer an der strikten Ablehnung der anderen EU-Partner gescheitert.","The majority of [Gruppe 1] came from Arab-speaking countries in 2021.

According to a UN report, last year significantly more [Gruppe 1] were coming over the Mediterranean route again. By December 14th, the Libyan Coast Guard had intercepted 30,990 [Gruppe 1] and brought them back to Libya - almost three times as many as in 2020, according to the UN report. At the same time, significantly more [Gruppe 1] tried to reach the EU via the East Route through Belarus. The Polish police were trying to prevent border breaches. Nevertheless, several [Gruppe 1] managed to break through the barriers. Almost all of them continued on to Germany.

With similar ideas as a ""coalition of the willing"" including punishment payments for countries that are not willing to take them in, Angela Merkel and Horst Seehofer had previously failed with strict rejection of other EU partners.",NO_CRIME_FRAME,,NO_CRIME_FRAME,,NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich Migration, Grenzsicherungsmaßnahmen und politische Debatten über Asylpolitik, ohne die Gruppe mit Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention zu verknüpfen.",632712ab3dd49b919c1dc07d,8
