testset_id,article_id,par_index,group,text_block_en,label_robin,label_marmee,notes_robin,notes_marmee,human_consensus_label,final_human_label,n_human_annotators,human_agreement
126,632712773dd49b919c07fae3,6,ISLMST,"Die Arbeit des Expertengremiums sei tatsächlich nur für ein Jahr angelegt gewesen, sagte Staatsrechtler Kyrill-Alexander Schwarz, der Mitglied des Rates ist. Er habe dennoch den Eindruck, dass die Einstellung eine „politische Entscheidung“. Die Fokussierung von Bundesinnenministerin Nancy Faeser (52, SPD) auf den Rechtsextremismus halte er zwar nicht für falsch, sagte er, andere relevante Phänomene dürften aber deshalb nicht vernachlässigt werden.

Islamismus-Expertin Rebecca Schönenbach kritisiert gegenüber BILD: „Die Ampel hat sich den Kampf gegen jede Form von Diskriminierung auf die Fahnen geschrieben – gut so! Leider scheint das Innenministerium unter Frau Faeser dabei zu übersehen, dass gerade [Andere Gruppe] durch [Gruppe 1] diskriminiert werden.“

Islamismus ziele im ersten Schritt immer auf die Kontrolle von [Andere Gruppe], von denen in Deutschland über 70 Prozent kein Kopftuch tragen. „Werden [Andere Gruppe] nicht geschützt, nehmen [Gruppe 1] ihnen die Freiheit, um in der Öffentlichkeit den Islam über verschleierte Frauen mit ihrem fundamentalistischen Weltbild gleichzusetzen“, so Schönenbach.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
129,632712b23dd49b919c1fe754,7,ISLMST,"Afghanistan: Taliban lassen Schaufensterpuppen köpfen – „müssen beseitigt werden“

Bereits in den vergangenen Wochen hatten die Taliban* immer strengere Vorschriften erlassen. Zuletzt wurden Autofahrer angewiesen, im Fahrzeug keine Musik abzuspielen. Zudem sollen Frauen ohne männliche Begleitperson nicht weiter als 45 Meilen (etwa 72 Kilometer) reisen dürfen. Immer noch sind die meisten weiterführenden Schulen für Mädchen geschlossen. Frauen können in vielen Fällen nicht mehr zurück an ihre Arbeitsplätze. Viele flohen seit der Machtübernahme der [Gruppe 1] im August 2021 aus dem Land.

Die Taliban gehen auch hart gegen den verbotenen Verkauf von Alkohol vor. Erst kürzlich hatten Mitarbeiter des afghanischen Geheimdienstes rund 3000 Liter Alkohol in einem Kanal in Kabul entsorgt. Die Fässer mit dem geschmuggelten Alkohol seien im Zuge einer Razzia in der Hauptstadt beschlagnahmt worden, teilte der Geheimdienst auf Twitter mit. Drei Männer wurden in diesem Zusammenhang festgenommen.",CRIME_FRAME_NEG,CRIME_FRAME_POS,Terrorism,Taliban itself is negative or positive?,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
130,638ce1593763d87dbc00f64d,19,MUSL,"20. November 2022: „Philosophia Perennis” zur Palästinenserattacken auf Christen.

24. November 2022: „haOlam” zur Notwendigkeit eines echten Dialogs zwischen Christen und [Gruppe 1].

25. November 2022: „Open Doors” zur zunehmenden Diskriminierung von Christen in Indien, „haOlam” zu Stürmung eines katholischen Gottesdienstes in Nigeria samt Priesterentführung durch [Andere Gruppe].",NO_CRIME_FRAME,CRIME_FRAME_NEG,no crime,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
136,632712853dd49b919c0e1170,21,ISR,"2351 antisemitische Straftaten haben die Behörden im Jahr 2020 registriert – rund 16 Prozent mehr als im Vorjahr. Steht dieser neue Höchststand in einem Verhältnis zur Flüchtlingswelle von 2015?

Becker: Dies wäre eine zu starke Verkürzung des Problems. Die Buntheit und Vielfalt des Antisemitismus reicht heute vom rechtsradikalen Mob bis hinein in die Anti-Israelische Linke und somit spannt sich auch schon der Bogen vom ‚klassischen‘ Judenhass bis zum intellektuell verpackten Antizionismus, der den Umweg über die sogenannte ‚Israelkritik‘ wählt und dennoch beim Antisemitismus ankommt. Hinzu kommt jene Judenfeindlichkeit, die aus den Regionen des Nahen Ostens nach Europa ausstrahlt und Kulturkreisen entstammt, in denen schon Kindern und Jugendlichen das Feindbild des „bösen [Andere Gruppe]“, der in der Regel [Gruppe 1] ist, vermittelt wird. Dieser islamisch bzw. auch als islamistisch einzustufende Antisemitismus wird zunehmend von israelfeindlichen Organisationen oder auch Staaten gezielt gefördert bzw. auch von diesen gesteuert.

Wo erleben Sie im Alltag Antisemitismus?",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
137,632712933dd49b919c141293,14,AFG,"Fall für die Forensik?

Der Messerstecher heißt Salahuddin B., sein Asylantrag war zwar vom Ausländeramt schon vor längerer Zeit abgelehnt worden. Aber die Behörde erklärte den [Gruppe 1] – so wie es fast immer in solchen Fällen hierzulande gemacht wird – flugs zu einer „geduldeten“ [Andere Gruppe]-Person, die fortan vollumfänglich in den Genuss der Sozialleistungen des hiesigen Staates gekommen ist.

Vor dem Schwurgericht erklärte der zuständige Staatsanwalt Henner Kruse das, was Staatsanwaltschaften in solchen Fällen oft erklären: Der Gewalttäter leide „unter einer paranoid-halluzinatorischen Psychose“, er sei „für die Allgemeinheit gefährlich“.",CRIME_FRAME_NEG,NO_CRIME_FRAME,Gewalttäter,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
139,632712c23dd49b919c262c61,6,TUN,"Gab es genügend Sicherheitskräfte?

Doch das auf dreieinhalb Monate angesetzte Verfahren dürfte über die mutmaßlichen Unterstützer hinaus gehen. Das Gericht soll in Erfahrung bringen, in welchem Netzwerk der Attentäter gehandelt hat. Obwohl die Terrormiliz Islamischer Staat (IS) die Tat für sich reklamierte und Hinweise auf eine islamistische Radikalisierung des [Gruppe 1] gefunden wurden, sah es zunächst nicht nach einer Verbindung aus.

Auch die Sicherheitsmaßnahmen dürften im Prozess eine Rolle spielen, wenngleich die gesonderten Ermittlungen hierzu in Nizza noch laufen. Denn warum der Täter auf die Promenade des Anglais fahren konnte und ob es genügend Sicherheitskräfte vor Ort gab, treibt Betroffene noch immer um.",CRIME_FRAME_NEG,CRIME_FRAME_POS,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
141,632712933dd49b919c141e07,33,,"Ein weiterer Hinweis auf ein geplantes und koordiniertes Vorgehen war die Tatsache, dass die Bewaffneten sofort den Flughafen in Almaty gestürmt und besetzt haben. Damit sollte verhindert werden, dass die Sicherheitskräfte Verstärkung einfliegen können.

Die kasachische Regierung teilt mit, dass sie inzwischen über 4.000 Menschen verhaftet hat, worunter auch viele [Andere Gruppe] seien. Diese seien „aus Nachbarstaaten“ ins Land gekommen. Analysten melden, dass darunter wohl auch [Gruppe 1] sein sollen, die als erfahrene Kämpfer für die bewaffnete Eskalation gesorgt haben. Ob sich diese Meldungen bestätigen, bleibt abzuwarten.

Die Lage in Kasachstan",CRIME_FRAME_NEG,CRIME_FRAME_POS,bewaffnete Eskalation ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
142,632712903dd49b919c12cc89,8,ISLMST,"Verteidiger Martin Heising sagte, seine Mandantin werde sich zunächst nicht zu den Vorwürfen äußern. In einer Eröffnungserklärung widersprach er den Schlussfolgerungen der Bundesanwaltschaft aus der Aktenlage. Die Angeklagte sei keine ""Terroristin hoch ideologisierter Art"" gewesen. Sie habe lediglich mit ihrem Mann, mit dem sie damals schon 25 Jahre verheiratet gewesen sei, zusammenleben wollen.

Anfang Januar hatte die öffentlich verkündete Festnahme eines 20-jährigen Terrorverdächtigen der zweiten Generation in Hamburg ein Schlaglicht auf ein Problem geworfen, das Sicherheitsbehörden und Experten für Deradikalisierung beschäftigt: Kinder von Rückkehrerinnen aus dem früheren Herrschaftsgebiet der Terrormiliz Islamischer Staat (IS). Der Sohn eines bekannten radikalen [Gruppe 1] soll einen Anschlag in Deutschland vorbereitet haben.",CRIME_FRAME_NEG,NO_CRIME_FRAME,Anschlag,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
150,632712733dd49b919c06d022,9,,"WELT: Aber hat, mit Freud zu sprechen, nicht auch das Realitätsprinzip begonnen, sich wieder zu etablieren? Der Verschwörungstheoretiker Alex Jones wurde gerade von Geschworenen in Texas wegen seiner Lügen zu einer hohen Geldstrafe verurteilt …

Andersen: Ja, 45 Millionen Dollar hier, 45 Millionen Dollar da, irgendwann wird er nicht mehr superreich, sondern nur noch schwerreich sein. Sie haben schon recht: Das Realitätsprinzip ist nicht tot. Die amerikanischen Gerichte haben sich — wie schon in der Wahl von 2020 — als Bollwerk erwiesen, trotz aller Versuche Trumps, seine Anhänger zu Richtern zu ernennen. Auch konservative Richter halten am Realitätsprinzip fest, im Unterschied zum Pöbel. Außerdem sage ich — oder der Optimist in mir — immer wieder: Die verblendeten [Gruppe 1], so furchteinflößend sie sein mögen, sind immer noch eine Minderheit. Ein Drittel vielleicht.

WELT: Andererseits war die erste Reaktion darauf, dass das FBI Trumps Anwesen auf Mar-a-Lago durchsucht hat, ein Aufruf zum Bürgerkrieg. Die Durchsuchung von Mar-a-Lago hat ein altes Narrativ bekräftigt: Trump als Opfer, das stellvertretend für seine Anhänger von der Ostküstenelite und dem „Deep State” gejagt wird. Darauf aufbauend kursiert unter rechten [Gruppe 1] eine neue Lügengeschichte: Bewaffnete Beamte des Finanzministeriums, heißt es, werden in jedes Heim einbrechen.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
151,632712953dd49b919c148e4c,3,ISR,"Mit dem Flaggenmarsch wollen die Teilnehmer an die israelische Besetzung von Ostjerusalem im Sechstagekrieg 1967 erinnern.

Angespannte Lage in Jerusalem am Sonntag. Beim umstrittenen Flaggenmarsch ultranationalistischer [Gruppe 1] gab es zahlreiche Verletzte und Festnahmen. Nach offiziellen Angaben beteiligten sich rund 70.000 Menschen an dem Marsch durch die Altstadt von Jerusalem. Auch im Westjordanland und im Gaza-Streifen kam es am Sonntag zu Gewaltausbrüchen.",NO_CRIME_FRAME,CRIME_FRAME_NEG,war,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
153,HNA_added_38a9a58a160ea2f0846dbc9ec6611609d62283b4_,9,ISR,"Israelische Medien berichteten, dass israelische und türkische Sicherheitskräfte am Freitag auf Istanbuls Straßen nach Angreifern fahndeten. [Andere Gruppe] und türkische Rekruten suchten um jeden Preis nach [Gruppe 1]. Die Zeitung „Haaretz“ meldete, dass mehrere Zellen gleichzeitig an Angriffen arbeiteten. Für Sicherheitskräfte könne es deshalb schwierig werden, alle Anschläge zu vereiteln.

Israel hat eigenen Angaben zufolge in jüngster Zeit mehrere Angriffspläne Teherans verhindert - darunter auch ein Attentat auf einen US-General in Deutschland. Nach Informationen mehrer Medien halten sich derzeit rund 2000 [Gruppe 1] in der Türkei auf. dpa",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
158,632712c33dd49b919c26d940,4,MUSL,"Schwedische Wahlforscher und politische Beobachter hatten die straff islamische Partei offensichtlich nicht auf dem Radar und zeigten sich zunächst erstaunt über den völlig unerwarteten Erfolg der Partei. Allein auf weiter Flur: Die Zeitung Dagens Nyheter, die schon Tage vor der Schweden-Wahl auf den blinden Fleck in den Umfragen hingewiesen hatte.

Die Überraschung schlug jedoch sehr schnell in Besorgnis um, als klar wurde, wofür die Nyans und ihr Personal stehen: Parteichef Mikail Yüksel hatte sich in der Vergangenheit öffentlich als loyaler Anhänger des türkischen Präsidenten Recep Tayyip Erdogan hervorgetan. Wegen des Verdachts der Zusammenarbeit mit den faschistisch-nationaltürkischen Nationalisten der „Grauen Wölfe“ war er bereits von der schwedischen Zentrumspartei, für die er 2018 kandidiert hatte, ausgeschlossen worden. Einer von Yüksels Parteigängern hatte unter anderem gegen die autochthonen Schweden gehetzt und behauptet, [Gruppe 1] könnten in Schweden ohne Gerichtsverfahren oder Nachweis ihrer Schuld ins Gefängnis kommen. Andere hatten in sozialen Medien den immanenten islamischen Hass gegen [Andere Gruppe] freien Lauf gelassen.

Auch den multi-kulti-besoffenen Linken in Schweden dämmerte es zum Ende des Wahlkampfs, dass sich ihre Schutzbefohlenen [Gruppe 1] ihrem Zugriff längst schon entzogen haben und sich ihrer Stärke klar geworden sind. So jammerte die ehemalige sozialistische Abgeordnete Amineh Kakabaveh und warnte vergeblich vor „Nyans” als einer islamistischen Organisation, die „antidemokratisch und antifeministisch” sei.",NO_CRIME_FRAME,CRIME_FRAME_NEG,victim ,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
171,LVZ-doc7nymfv8chvtmynm0hpp,1,RUS,"Die Großrazzia gegen eine mutmaßliche Terrorgruppierung in der "" Reichsbürger"" -Szene dürfte noch einige Polizeieinsätze nach sich ziehen. Die Sicherheitsbehörden rechnen mit weiteren Beschuldigten und Durchsuchungen. Bei den Ermittlungen wird auch geschaut, ob die Beschuldigten noch weitere Waffen versteckt haben. 23 der 25 Festgenommenen seien inzwischen in Untersuchungshaft, sagte eine Sprecherin der Bundesanwaltschaft am Donnerstag. Acht von ihnen waren am Mittwochmorgen in Baden-Württemberg festgenommen worden. Wann zwei im Ausland gefasste Männer den Ermittlungsrichtern vorgeführt werden, war zunächst unklar. Bis auf eine [Gruppe 1] haben alle die deutsche Staatsbürgerschaft. Die Bundesanwaltschaft sprach zudem von 27 weiteren Beschuldigten.

Der Präsident des Bundeskriminalamts, Holger Münch, nannte die Zahl von mittlerweile 54 Beschuldigten und sprach von mehr als 15  Durchsuchungen, mindestens 38 davon soll es im Südwesten gegeben haben. In rund 50 Objekten seien auch Waffen festgestellt worden. Den Obleuten des Innenausschusses des Bundestages war mitgeteilt worden, bei der Razzia seien zwei Langwaffen, eine Kurzwaffe sowie Schwerter- und Armbrüste, Schreckschuss- und Signalschusswaffen gefunden worden. Diese seien nur teilweise bei mutmaßlichen Mitgliedern der Gruppe gefunden worden, die eine waffenrechtliche Erlaubnis haben. Dem Vernehmen nach waren darunter auch Dienstwaffen.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
173,6370f9bf7204af435104281f,13,TUR,"Wenn ich daher in der Stadt junge [Andere Gruppe] mit Rucksack im Park herumlungern sehe, wenn junge [Andere Gruppe] an mir vorübermarschieren, wenn ein [Andere Gruppe] mich im Vorbergehen drohend anblickt und ich die nackte Verachtung in seinen Augen lese, dann bin ich wieder bei meinem Papa, durch dessen Körper Kriegsschrapnelle wanderten, neben dem John Wayne wie ein Waisenkabe wirkte und der sich eines Tages bei einem Sturz sein halbes Knie an einer Stahlkante abrasierte und so tat, als wäre nichts geschehen.

Deshalb meine vorsichtige Frage: Wenn [Andere Gruppe] und [Andere Gruppe] im Krieg geboren wurden, wenn [Andere Gruppe] und [Gruppe 1] nichts anderes als Kampf kennen, wenn diese jungen Männer also wie Soldaten laufen, wie Soldaten sprechen und wie Soldaten riechen; wenn sie Krieg atmen, ihre Muskeln aus Stahl sind, und sie wie gehetzte Tiere stets auf dem Sprung sind; wenn also all diese Männer aus Kriegsländern in einer Heeresstärke von 500 Mann in einer Messehalle untergebracht werden, wovon sprechen wir dann? Von jungen [Andere Gruppe] – oder von Soldaten? Von einer Messehalle – oder von einer Kaserne?

Trojanische Pferde und offene Fragen",NO_CRIME_FRAME,CRIME_FRAME_NEG,victim ,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
184,6392435e8a8c949f8e0634ca,3,RUS,"Die Ermittlungsbehörden untersuchen nach der groß angelegten Anti-Terror-Razzia gegen die ""Reichsbürger""-Szene Spuren zu möglichen weiteren Verdächtigen. Die Sicherheitsbehörden rechnen mit weiteren Beschuldigten und Durchsuchungen. Bei den Ermittlungen wird auch geschaut, ob die Beschuldigten noch weitere Waffen versteckt haben. 23 der 25 Festgenommenen seien inzwischen in Untersuchungshaft, sagte eine Sprecherin der Bundesanwaltschaft am Donnerstag. Wann die beiden im Ausland gefassten Männer den Ermittlungsrichtern vorgeführt werden, war zunächst unklar.

Die Bundesanwaltschaft hatte am Mittwoch bei einem der größten Polizeieinsätze in der Geschichte der Bundesrepublik in elf Bundesländern sowie in Italien und Österreich 25 Menschen festnehmen lassen. 22 von ihnen wirft sie vor, Mitglied einer terroristischen Vereinigung zu sein, die das politische System stürzen wollte. Bei den drei anderen geht es um Unterstützung. Bis auf eine [Gruppe 1] haben den Angaben zufolge alle die deutsche Staatsbürgerschaft. Die Bundesanwaltschaft sprach zudem von 27 weiteren Beschuldigten.

Scholz: ""Sehr schlimmer Vorfall""",CRIME_FRAME_NEG,NO_CRIME_FRAME,Terror,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
190,632712823dd49b919c0cd9da,4,REFUG,"„Wer Punkrock hört, macht keinen Anschlag?“

Den Ärger des Richters versteht der Rechtsanwalt nicht. „Natürlich hat das Indizwert“, sagt er. Worauf der Vorsitzende entgegnet: „Wer Punkrock hört, macht keinen Anschlag auf Frau Kahane?“ Anetta Kahane, Vorsitzende der Amadeu-Antonio-Stiftung, zählt zu den Personen, die auf mutmaßlichen Todeslisten von Franco A. auftauchen. Die Bundesanwaltschaft wirft ihm vor, er habe als syrischer [Gruppe 1] getarnt Anschläge begehen wollen.

Wie eng es für Franco A. wird, ist am Donnerstag daran zu merken, wie der Vorsitzende an ihn appelliert, zur Aufklärung beizutragen. Das Gericht nimmt Lichtbilder der NS-Devotionalien in Augenschein, die A. Mitte Februar bei seiner Festnahme in einer Tüte mit sich führte. Er hatte sie aus Straßburg mitgebracht, wo er sie, so die Worte des Vorsitzenden, nach vorläufiger Würdigung der Beweise bei einem Bekannten „gebunkert“ hatte. Foto um Foto legen die Richter unter den Projektor. A. sagt zu den mit Hakenkreuzen und anderen Symbolen bestückten Gegenständen nur das, was er auch schon bei der Verkündung des Haftbefehls im Februar gesagt hatte: Es handle sich um Embleme der Partei, „die unsägliches Leid über die Menschheit gebracht hat“. „Gegebenenfalls“ werde es am nächsten Verhandlungstag eine Stellungnahme geben, sagt sein Verteidiger.",CRIME_FRAME_NEG,NO_CRIME_FRAME,Anschlag,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
192,6383c2e6219ba5abaf09dc08,10,RUS,"Zu dem russisch besetzten Atomkraftwerk Saporischschja teilte der Betreiber Enerhoatom mit, vorige Woche haben die [Gruppe 1] am Kontrollpunkt Wasyliwka einen Konvoi mit Ausrüstung und Ersatzteilen für das Kraftwerk beraubt. Sie haben 45 Heizgeräte „für ihren Eigenbedarf entnommen“, schreibt das Unternehmen auf seiner Internetseite.

Am Sonntag sprach Enerhoatom-Chef Petro Kotin im ukrainischen Fernsehen zugleich von „Anzeichen“, dass die [Gruppe 1] sich nach neun Monaten auf den Abzug aus dem Kraftwerk vorbereiten. In den russischen Staatsmedien werde neuerdings immer wieder darüber diskutiert, ob eine Räumung und „Übergabe“ des AKW an die IAEA sinnvoll sei, sagte Kotin.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
194,632712aa3dd49b919c1d50bd,6,UKR,"Was also macht eine zehnköpfige Gruppierung aus ehemaligen Kämpfern einer nationalistischen Gruppierung im Dezember in Berlin? Weitere Fotos auf Instagram zeigen in kyrillischer Sprache verfasste Graffiti-Tags, unter anderem auf einer Wilmersdorfer Hauswand und einem U-Bahnzug der BVG. Vielleicht reisten die ukrainischen Neonazis tatsächlich im Dezember lediglich nach Berlin, um die hiesige Sprayer-Szene aufzumischen, vielleicht gibt es aber auch andere Gründe, wie das Knüpfen von Kontakten in die deutsche rechtsextreme Szene.

Die Frage ist insbesondere deswegen interessant, weil einer der führenden Köpfe der [Gruppe 1], Serhij Filimonow, in wenigen Monaten auf deutschen Kinoleinwänden zu sehen sein dürfte. Laut einem Instagrampost war er im Dezember ebenfalls in Berlin. Filimonow spielt die Hauptrolle im neuen Film „Rhino“ des ukrainischen Regisseurs Oleg Senzow, der die brutalen Verhältnisse auf ukrainischen Straßen in den 1990er Jahren erzählt, in denen Mafiastrukturen und gefährliche Straßengangs im ganzen Land ihr Unwesen trieben. Im Gespräch mit der taz erzählt Senzow, dass er für die Hauptrolle des Rhino ausdrücklich nach „bösen Jungs, Ex-Knackis und Kriegsveteranen“ gesucht hätte. So fiel die Wahl auf Filimonow.

Der ukrainische Regisseur Oleg Senzow.",NO_CRIME_FRAME,CRIME_FRAME_NEG,Movie,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
197,LVZ-doc7jxaufk8e3aadwurcrn,2,AFR,"Er hatte Hausverbot und griff einen Security-Mann mit einem "" scharfen Gegenstand""  an: Nach einem schweren Zwischenfall im Hauptbahnhof ermittelt die Polizei gegen einen 29-jährigen [Andere Gruppe]. Der Tatvorwurf: versuchter Totschlag.

Laut Polizei forderte der Mitarbeiter des Sicherheitsdienstes den [Gruppe 1] am Sonnabend kurz nach 22.30 Uhr in der Westhalle auf, wegen des gegen ihn bestehenden Hausverbotes das Gebäude zu verlassen. Darauf habe der [Andere Gruppe] den Sicherheitsmann angegriffen und mehrfach in Richtung Kopf gestochen. Das Opfer erlitt Schnittverletzungen, die in einem Krankenhaus ambulant versorgt werden mussten. Mit Hilfe eines Kollegen konnte der Angreifer überwältigt werden. Ein Haftrichter erließ Haftbefehl wegen  versuchten Totschlages. Hinweise zur Tat bitte an die Kripo, Telefon 0341 96646666.F.D.",CRIME_FRAME_NEG,NO_CRIME_FRAME,missachtetes Hausverbot ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
198,6327129b3dd49b919c17061e,79,UKR,"4.33 Uhr: Einer Gruppe gefangener ukrainischer Verteidiger des Stahlwerks Asowstal in Mariupol droht vor einem Gericht der von Russland kontrollierten Separatistenregion Donezk die Todesstrafe. In dem Strafprozess forderte die Staatsanwaltschaft am Montag die Höchststrafe, wie die offizielle Nachrichtenagentur der sogenannten Volksrepublik Donezk meldete. Ein Urteil solle am Mittwoch fallen.

Den Angeklagten, deren genaue Zahl nicht genannt wurde, werde die Tötung von mehr als 100 Menschen zur Last gelegt. Die [Gruppe 1] gehörten zu einer Gruppe von Neonazis, die in dem nationalistischen Regiment Asow als eigene Einheit für Überfälle und Sabotage gedient hätten. In der ukrainischen Öffentlichkeit wird die Gruppe »Bären« genannt, in der russischen Presse ist von »Bären SS« die Rede.

US-Gericht billigt Beschlagnahmung von Airbus-Jet von Oligarchen",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
200,6327127f3dd49b919c0b473c,6,RUS,"[[Besorgniserregend: Nach dem Gespräch mit dem ukrainischen Außenminister im türkischen Antalya sagte Lawrow, die Ukraine arbeite mit US-Hilfe an biologischen Waffen. Für Experten ein böses Warnzeichen dafür, dass er den propagandistischen Boden für einen Einsatz genau solcher Waffen seitens der [Gruppe 1] vorbereiten könnte. ]]

[[Die nächste [Gruppe 1]-Lüge wäre damit schon geschrieben: Die [Andere Gruppe] hätten die Bomben selbst gezündet, um das den [Gruppe 1] in die Schuhe zu schieben, würde es dann heißen. ]]

[[Frühere Giftgas-Lügen]]",CRIME_FRAME_NEG,NO_CRIME_FRAME,giftgas ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
211,634e9f84b06044951102bf98,17,REFUG,"Nach dem Verzicht ist vor dem Verzicht

Gut vorstellbar wäre auch eine woke Single-Frau mittleren Alters, die ihre Mitbürger dazu ermuntert, es ihr gleich zu tun und möglichst viele [Gruppe 1] aufzunehmen, damit Platz und Geld für alle da ist. Nur viele [Andere Gruppe] werden dann wahrscheinlich wieder außen vor bleiben – denn im Gegensatz zu den deutschen Lemmingen werden sie sich nicht die Butter vom Brot oder das Lammfleisch von der Yufka nehmen lassen – und weiterhin die Hand aufhalten.

Für den Rest wird es heißen, „wir alle“ müssen „zusammenhalten” und „gemeinsam sparen”, damit wir überhaupt noch irgendwie durchs Leben kommen. Alternativ wäre auch denkbar, dass wir alle zusammen aufgrund der fortschreitenden Islamisierung in die Moschee gehen, auf Schweinefleisch verzichten und im Schwimmbad getrennt baden müssen (als Frau natürlich im Burkini). Diebe müssen sich dann solidarisch die Hand abhacken oder Frauen sich steinigen lassen. Wie dem auch sei, wir werden in Zukunft immer öfter aus den verschiedensten Gründen „ganz solidarisch verzichten“ müssen – sei es für die Freiheit, die Demokratie, den Frieden oder auch alles zusammen. Nach dem Verzicht ist vor dem Verzicht.",NO_CRIME_FRAME,CRIME_FRAME_NEG,Flüchtlinge aufnehmen ,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
216,632712913dd49b919c134b37,26,AFR,"Auch Frau Frühwald ist selbstverständlich gepierct – in der Nase; ganz schön cool für eine werdende Pfarrerin. Und auch sie ist – wie könnte es anders sein – „Feministin”. „Feminismus bedeutet für sie, sich dafür einzusetzen im Privaten, im Politischen, sich auch beruflich dafür stark zu machen, dass Geschlecht keine Rolle spielt“, schwärmt der Hessische Rundfunk über die Nachwuchs-Sozin. Wenn Frauen wie Frau Frühwald nicht in solchen Machtpositionen wären, könnte ich mich von dem widerlichem Opportunismus und der glattgebügelten Falschheit eines langweiligen, langhaarigen Mädchens mit drögem Mittelscheitel einfach abwenden und mein Gemüse gießen – so realitätsfern sind ihre Aussagen. Schließlich muss man nur aus der Tür treten und braucht in vielen deutschen Städten nicht lange zu warten, bis einen aggressiv auftretende afrikanische und orientalische Männerrotten einerseits und Gruppen von Kopftuchfrauen andererseits zu unverzüglich zu der Erkenntnis gelangen lassen, dass „Geschlecht” heute mehr denn je eine Rolle spielt – außer vielleicht bei farblosen, jungen Frauen, die schon als kleines Mädchen Bundeskanzlerin werden wollten. Ich bete jeden Tag, dass dieser Kelch an uns vorübergehen möge.

Wie zu erwarten, hat sich die „Feministin” Sophie Frühwald, die sich „sehr intensiv” mit der Shoa und dem Kampf gegen Rechts befasst (solche Schlagorte sind einer politischen Karriere ungemein förderlich!), bislang kein einziges Mal zu den Messermorden und Vergewaltigungen deutscher Mädchen durch [Andere Gruppe] geäußert oder sich für unterdrückte [Gruppe 1] oder gar für Muslimas in ihren tragbaren Stoffgefängnissen eingesetzt. Auch zur Genitalverstümmelung ließ sie bislang nichts verlauten. Ungleich einfacher und billiger ist es da doch, einen kulturell angeeigneten Nasenring zu tragen und ansonsten keine Risiken einzugehen, um die spätere Verbeamtung als Pastorin nicht zu gefährden. Mutig, wahrlich todesmutig sind unsere jungen „Politiker und Innen” heutzutage, so sehr, dass regelrecht mein Herz für sie blutet – so wie die Herzen all der hingemetzelten Mädchen, Frauen und Männer seit 2015!

Störung der feinen Gehörgänge",NO_CRIME_FRAME,CRIME_FRAME_NEG,against other group ,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,,
219,632712823dd49b919c0cca85,1,REFUG,"Ein [Andere Gruppe], der als [Gruppe 1] nach Hessen kam, soll erst bei der ""Freien Syrischen Armee"" gewesen sein und dann zum IS gegangen sein. Ihm wird auch Leichenschändung vorgeworfen.

Die Generalstaatsanwaltschaft Frankfurt hat nach Informationen der F.A.Z. Anklage beim Staatsschutzsenat des Oberlandesgerichts Frankfurt gegen einen [Andere Gruppe] erhoben. Der 28 Jahre alte Mann soll Kriegsverbrechen verübt haben, Mitglied in einer terroristischen Vereinigung gewesen sein und Verstöße gegen das Kriegswaffenkontrollgesetz begangen haben. Wie die Behörde auf Nachfrage bestätigte, befindet er sich seit seiner Festnahme im August 2021 aufgrund eines Haftbefehls des Ermittlungsrichters am Oberlandesgericht in Untersuchungshaft.",CRIME_FRAME_NEG,NO_CRIME_FRAME,Leichenschändigung,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,,
