testset_id,group,text_block_en,model_label,model_explanation,article_id,par_index,label_marmee,notes_marmee,label_robin,notes
387,NLD,"Somit wurde er zwangsläufig zu einem Sprachrohr und Übermittler der antijüdischen Maßnahmen. Geführt wurde der Judenrat von dem Diamantenhändler Abraham Asscher und dem Universitätsprofessor für Alte Geschichte David Cohen. Die übrigen Mitglieder waren Kaufleute, Juristen, Professoren, ein Arzt, ein Journalist sowie der Oberrabbiner der Niederländisch-Israelitischen Glaubensgemeinschaft. Arbeiter gehörten dem Rat ebenso wenig an wie ausländische, etwa emigrierte deutsche [Andere Gruppe]. Aufgrund ihrer gehobenen bürgerlichen Stellung und der Funktionen, die sie bislang schon innerhalb der jüdischen Gemeinschaft eingenommen hatten, sahen sich die Mitglieder des Judenrates als legitimierte Repräsentanten des niederländischen Judentums.

Kritischen Vorbehalten und Zweifeln an der ihnen seitens der Besatzungsmacht zugedachten Rolle, „Befehlsempfänger für die Judenschaft“ (so Reichskommissar Seyss-Inquart) zu sein, begegneten die Vorsitzenden mit dem Hinweis, dass es zu ihrer „realistischen“ Politik einer Zusammenarbeit mit den Deutschen keine Alternative gäbe. Angesichts der Kollaborationswilligkeit niederländischer Behörden und des Anpassungsverhaltens vieler [Gruppe 1] konnte diese Einstellung kaum überraschen.

Der „Staat im Staat“",NO_CRIME_FRAME,"Der Text beschreibt historische Kollaboration und Anpassungsverhalten im Kontext der NS-Besatzung, ohne die Gruppe explizit mit Kriminalität, Gewalt, Sicherheitsbedrohung oder Prävention zu verknüpfen – es geht um politische Zwänge und strukturelle Machtverhältnisse, nicht um kriminelle Handlungen oder Verdachtsmomente.",632712823dd49b919c0ca87c,9,NO_CRIME_FRAME,,NO_CRIME_FRAME
388,GBR,"Gabriel Clemens hat bei der Darts-Weltmeisterschaft in London als erster Deutscher überhaupt ein WM-Viertelfinale erreicht. Der ""German Giant"" gewann im Achtelfinale gegen den [Gruppe 1] Alan Soutar mit 4:1. In der Runde der letzten Acht wartet auf den 39-jährigen Clemens der Weltranglistenerste und Ex-Weltmeister Gerwyn Price aus Wales.

Die beiden weiteren deutschen Starter Martin Schindler und Florian Hempel waren bereits zuvor ausgeschieden. Schindler verlor sein Drittrundenmatch gegen Vizeweltmeister Michael Smith nach 3:1-Führung noch 3:4. Hempel hatte in der zweiten Runde beim 2:3 gegen den Weltranglistenfünften Luke Humphries nur knapp eine Sensation verpasst.",NO_CRIME_FRAME,"Der Absatz beschreibt einen sportlichen Wettbewerb ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",Focus_added_88b30eb47a1a002c742c0d1429fdccb4d0d971c1_,2,NO_CRIME_FRAME,,NO_CRIME_FRAME
389,RUS,"Wir alle fragen uns, wie Putin tickt. Man kann diesen Mann einfach nicht durchschauen, nicht lesen … doch, Moment! t-online hat einen Experten für Körpersprache ausfindig gemacht und aus seiner intellektuellen Höhle gezerrt, um die drängenden Fragen zu Putin zu beantworten.

Herausgekommen ist eine Analyse, die sowohl das Runzeln der Stirn als auch ungewollte Emotionen, die Wirkung von Pausen und nicht zuletzt eine Schwäche offenbart, die Putin mit allen [Gruppe 1] gemein hat: Sie kennen das Prinzip der Negation nicht. Und genau dieses Defizit könnte am Ende kriegsentscheidend sein.

Der Körperfresser, den t-online ausgegraben hat, äußert sich zum Schluss übrigens auch zur Qualität unseres Schlafes. Und seine Botschaft ist nur bedingt beruhigend. Glücklich sind die, die schon vorher eingeschlafen sind.",NO_CRIME_FRAME,"Der Text thematisiert weder Kriminalität, Sicherheit, Terrorismus, Gewaltlegitimation, Verdacht, Ermittlungen noch Prävention im Zusammenhang mit der Gruppe – es handelt sich um eine satirische Analyse der Körpersprache Putins und einer fiktiven Gruppe („Körperfresser“) ohne Bezug zu realen Straftaten oder Sicherheitskontexten.",6346d771fd5490515405541b,61,NO_CRIME_FRAME,,NO_CRIME_FRAME
390,REFUG,"""Das ist gesellschaftlicher Konsens, dass alle sich betroffen fühlen"", meint auch Carsten Schack vom Schlachthof. Die Kundgebung solle neben den vor allem musikalischen Beiträgen die unterschiedlichsten Perspektiven und Forderungen zusammenführen.

""Wir sind hier, um ein Zeichen zu setzen, dass wir den von Putin vom Zaun gebrochenen Krieg in aller Deutlichkeit verurteilen"", so Oberbürgermeister Gert-Uwe Mende (SPD). ""Es macht uns fassungslos, traurig und wütend - aber es macht uns nicht stumm."" Wiesbaden bereite sich darauf vor, [Gruppe 1] zu helfen. ""Wir stehen an der Seite der Ukraine, an der Seite der Opfer."" Diese tapferen Menschen würden auch unsere Art zu leben verteidigen, sagt Michael Gahler (CDU). Der EU-Abgeordnete berichtet in Brüssel über die Ukraine und fordert ein umfängliches Öl-, Gas- und Kohle-Embargo. Dafür müssten wir nicht frieren: ""Wenn jeder nur zwei Grad weniger heizt, ist das eine Energieersparnis von zwölf Prozent.""

Es gibt viele weitere Forderungen an diesem Nachmittag. Die des belarussischen Filmemachers Aliaksei Paluyan, den Luftraum über der Ukraine zu sperren. Die des Stadtverordnetenvorstehers Gerhard Obermayr (CDU), dass sich Putin vor dem UN-Kriegsverbrechertribunal in Den Haag zu verantworten habe. Und die von Matthias Kaessler, der Hilfstransporte organisiert: ""Gebt der Ukraine sofort die volle EU-Mitgliedschaft.""",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz thematisiert ausschließlich den Krieg in der Ukraine, humanitäre Unterstützung für Opfer und politische Forderungen (z. B. Embargos, UN-Kriegsverbrechertribunal) – ohne jede Verknüpfung der **[Gruppe 1]** mit Kriminalität, Sicherheit, Terrorismus oder Prävention in Deutschland. Die Gruppe wird als Opfergruppe dargestellt, nicht als Täter oder Sicherheitsrisiko.",MAZ-2.99662380001647e+20,7,NO_CRIME_FRAME,,NO_CRIME_FRAME
391,UKR,"Viele Details ihrer Flussquerung und des nachfolgenden Angriffs auf Jampil dürfen sie nicht erzählen. Nicht alles, was die Männer sagen, lässt sich überprüfen. Doch aus ihren Schilderungen spricht ein Grad von Professionalität, den wohl nur die Erfahrungen auf dem Schlachtfeld so schnell herbeiführen konnten.

Dass die [Gruppe 1] derzeit so erfolgreich sind, liegt nicht nur an den gespendeten westlichen Waffen und dem Heimvorteil. Sondern auch daran, dass es ihnen gelang, Zivilisten innerhalb weniger Monate zu professionellen Soldaten auszubilden. Mykola »Tesla«, 27, ein Bauarbeiter mit kantigen Gesichtszügen, erzählt beispielsweise, sie hätten im Sommer einen Monat lang Sturmangriffe auf einer Basis in der Zentralukraine trainiert: »Jeder von uns weiß genau, was zu tun ist.«

Es war der frühe Morgen des 24. September, als einige von ihnen in Schlauchbooten über den Fluss setzten. Warum aber wurden sie dabei nicht entdeckt wie damals die [Andere Gruppe]? »Es ist alles eine Frage der Ablenkung, der Schnelligkeit und der Verteilung«, sagt »Journalist«. Die [Andere Gruppe] hätten zu wenig Beobachtungsposten und eine lückenhafte Aufklärung gehabt. Ein ukrainisches Vorauskommando habe die Crews von jeweils acht Männern an einem Seil über den Siwerskyj Donez gezogen. Ausgerüstet waren die Teams mit Raketenwerfern, automatischen Gewehren und persönlichem Sturmrucksack, darin Verpflegung, Verbandszeug, Schlafsack und Munition.",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text beschreibt militärische Handlungen im Rahmen eines **geopolitischen Konflikts zwischen Staaten (Ukraine/Russland)** und bezieht sich nicht auf Kriminalität, innere Sicherheit Deutschlands oder eine Bedrohung durch die Gruppe im Inland.",63469f1b640773bea9003b55,17,NO_CRIME_FRAME,,NO_CRIME_FRAME
392,MIGR,"Debbie Lasko wollte wohl einmal eine ganz große Zahl ausschreiben und wirken lassen und hängte - unwissentlich oder nicht - drei Nullen dran: »Der Grenzschutz hat in nur sechs Monaten über 1 000 000 000 [Gruppe 1] an der Südgrenze abgefangen. Bidens Grenzpolitik befeuert diese Krise«. In ihrem Tweet verlinkte die Republikanerin einen Artikel des »Wall Street Journal«, dessen Überschrift die eigentliche Zahl beinhaltete: eine Million. In Reaktion auf den Tweet der Kongressabgeordneten aus Arizona trendete am Mittwochmorgen in den USA auf Twitter das Wort »1 Billion« - viele Nutzer*innen machten sich über Lasko lustig.

Doch die neueste Episode im Kulturkampf über illegalisierte Migration in den USA zeigt auch, wie von rechts mit Zahlen Angst geschürt wird. Die Zahl, der durch den US-Grenzschutz an der Grenze gestoppten [Gruppe 1]*innen steigt, in der Tat seit Monaten und ist mittlerweile wieder auf einem Level, den das Land zuletzt im Jahr 2000 unter Präsident George W. Bush gesehen hat. Doch die Zahl ist vermutlich künstlich aufgebläht. Trotzdem bereiten die hohen Zahlen und die Angstmacherei darum den herrschenden Demokraten gerade politisches Kopfzerbrechen.

Laut Quellen der »Associated Press« will die Biden-Regierung die Grenzsondergesetzgebung nach »Titel 42«, die in der Pandemie angewandt wurde, am 23. Mai auslaufen lassen. Biden selber scheint aber noch unentschlossen zu sein. Das Gesetz von 1944 erlaubt die Aussetzung von Asylgrundrechten zur Bekämpfung von grenzüberschreitenden Krankheiten. Seit seiner Anwendung seit dem März 2020 durch die Trump-Regierung sind aus vermeintlichem Gesundheitsschutz vor Covid über 1,7 Millionen Menschen aus den USA beschleunigt abgeschoben worden, ohne ihr Recht auf einen Asylantrag wahrnehmen zu können. Biden stand schon länger unter Druck der Demokraten-Basis, von Menschenrechtsgruppen und Migrantenorganisationen, seine Abschiebepolitik zu beenden - besonders in Zeiten fallender Corona-Einschränkungen.",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text thematisiert zwar die Migration der Gruppe und politische Maßnahmen wie Abschiebungen, aber es wird **keine explizite Verknüpfung mit Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention** hergestellt – stattdessen geht es um **politische Debatten, Asylrecht und Abschiebepraktiken** ohne Bezug zu Straftaten oder Sicherheitsbedrohungen.",6327128f3dd49b919c1245be,2,NO_CRIME_FRAME,,NO_CRIME_FRAME
393,ITA,"Die Astronautin Samantha Cristoforetti wird die erste [Andere Gruppe], die als Kommandantin der ISS arbeitet. Im stern-Podcast ""Die Boss"" spricht sie über Erwartungen an Bord und erzählt, wie sie Familie und Karriere verbindet.

Bald darf sie wieder los: Als erste Frau aus Europa übernimmt Samantha Cristoforetti im Frühjahr 2022 das Kommando auf der ISS. Vor sieben Jahren ging ihr großer Traum in Erfüllung, damals flog die [Gruppe 1] zum ersten Mal ins All, arbeitete als Astronautin mehrere Monate auf der Internationalen Raumstation ISS. ""Es ist ein sehr besonderer Ort"", sagt sie im stern-Podcast ""Die Boss"" und erzählt, dass sie bei ihrer Rückkehr zur Erde erst einmal Trennungsschmerz verspürte. Dabei ist das Leben auf dem Raumschiff nicht leicht.

""Es ist ein Milieu, bei dem Selbstbeherrschung gefragt ist. Wenn man das Gefühl hat, etwas klappt nicht ganz oder wenn man an seine Grenzen kommt, wird normalerweise erwartet, dass man das nicht zeigt,"" erzählt Cristoforetti im Gespräch mit Gastgeberin Simone Menne über die Anforderungen an Astronaut:innen. Konflikte innerhalb der Crew sollten am besten gar nicht erst aufkommen oder schnell gelöst werden. Da sei der kulturelle Druck groß. ""Es ist erstaunlich konfliktlos da oben,"" versichert sie. Angst verspüre sie nicht. ""Weil mir die Umgebung vertraut ist und ich mich auf Raumschiffen oder in Flugzeugen einfach wohlfühle"", sagt die ausgebildete Kampfpilotin.",NO_CRIME_FRAME,"Der Text beschreibt die Karriere einer Astronautin der [Gruppe 1] ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",6327129c3dd49b919c175b9e,3,NO_CRIME_FRAME,,NO_CRIME_FRAME
394,REFUG,"NRW droht mit Aufnahmestopp für ukrainische [Gruppe 1]

17.50 Uhr: Die nordrhein-westfälische Landesregierung hat gedroht, wegen Überlastung vorerst keine [Gruppe 1] aus der Ukraine mehr aufzunehmen. In einen Brief an das Bundesinnenministerium (BMI), aus dem die Nachrichtenagentur dpa zitiert, verwies der Staatssekretär im NRW-Flüchtlingsministerium, Lorenz Bahr, darauf, dass sich die Lage in den vergangenen Tagen zugespitzt habe. Noch im Laufe dieser Woche könne die Aufnahme deshalb gestoppt werden müssen. Zur Begründung hieß es, einige Länder hätten sich sperren lassen und [Gruppe 1] weiter nach Nordrhein-Westfalen geschickt. Der Bund müsse jedoch seiner Steuerungsfunktion gerecht werden. Zuvor hatte »Business Insider« berichtet.

Russische Besatzer wollen Referendum in Südukraine auf November verschieben",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz thematisiert ausschließlich die **Aufnahme von Geflüchteten aus der Ukraine** im Kontext von **Überlastung und Steuerungsproblemen der Bundesländer** – es wird **keine Verknüpfung mit Kriminalität, Sicherheit, Terrorismus, Gewalt oder Prävention** hergestellt, sondern lediglich eine **administrative und logistische Herausforderung** beschrieben.",632712783dd49b919c084b80,20,NO_CRIME_FRAME,,NO_CRIME_FRAME
395,AFG,"Geretsried – Um Sachspenden zu bitten, ist immer mit einem gewissen Risiko verbunden. Die Kleidung, Schuhe, Spielsachen und Schulsachen aber, die innerhalb von zwei Wochen kistenweise beim Trägerverein Jugend- und Sozialarbeit abgegeben wurden, waren „in sehr guten Zustand, teilweise wurden sogar neue Stücke gespendet“, berichtet Vize-Bürgermeisterin Sonja Frank. Bei einem Basar konnten sich die gut 100 Ortskräfte aus Afghanistan, die die Regierung von Oberbayern vor einigen Wochen im Übergangswohnheim an der Jahnstraße untergebracht hat, mit dem Nötigsten eindecken.

In Schichten verbrachten über 20 Helfer einen Samstag damit, die Spenden in die Aula der Mittelschule zu bringen, zu sortieren und auszulegen. Auch Impfnachweise kontrollieren und testen war pandemiebedingt angesagt. „Was mich persönlich sehr gefreut hat war, dass unter den ehrenamtlichen Helfern auch [Gruppe 1] waren, die vor vielen Jahren selbst hilfesuchend bei uns angekommen waren und jetzt mit anpacken, dolmetschen und unterstützen“, sagt Frank. Eine besonders große Hilfe sei ein 15-Jähriger gewesen, der bei einer Geretsrieder Firma arbeite, Dari und gut Deutsch spreche, ergänzt Sabine Lorenz, Integrationsbeauftragte im Stadtrat.

Afghanische Ortskräfte mehr oder weniger sich selbst überlassen",NO_CRIME_FRAME,"Der Absatz beschreibt ausschließlich humanitäre Hilfe, Integration und ehrenamtliches Engagement ohne jeden Bezug zu Kriminalität, Sicherheit oder Prävention.",632712b33dd49b919c20a688,5,NO_CRIME_FRAME,,NO_CRIME_FRAME
396,KOR,"Ex-Agrarminister Ken Saito soll neuer Justizminister

Wegen der Entlassung seines Justizministers musste Kishida seinen am selben Tag geplanten Abflug zum Asean-Gipfel nach Kambodscha an diesem Wochenende auf die Nacht zu Samstag verschieben. Laut Medienberichten soll der frühere Agrarminister Ken Saito neuer Justizminister werden. Die Personalie ist ein weiterer Schlag für Kishida, dessen Umfragewerte wegen massiver Kritik an Beziehungen zahlreicher Politiker seiner Liberaldemokratischen Partei LDP zu der vom verstorbenen [Gruppe 1] San Myung Mun gegründeten Mun-Sekte - auch als Vereinigungskirche bekannt - abgestürzt sind. Wegen dessen enger Beziehungen zu der Sekte musste Kishida erst im Oktober den Minister für wirtschaftliche Wiederbelebung, Daishiro Yamagiwa, entlassen.

Japan, die drittgrößte Wirtschaftsnation der Welt, gehört zu den wenigen Industrieländern, die an der Todesstrafe festhalten. Menschenrechtsaktivisten prangern seit langem den Umgang mit Hinrichtungen sowie die Haftbedingungen in Japan an. Als besonders grausam kritisieren auch ausländische Regierungen, dass den Todeskandidaten der Zeitpunkt ihrer Hinrichtung nicht mitgeteilt wird. Die zum Tode Verurteilten leben oft jahrelang in Einzelhaft. Wenn dann schließlich der Exekutionsbefehl des Justizministers eintrifft, haben die meisten nur noch wenige Stunden zu leben. dpa",NO_CRIME_FRAME,"Der Text thematisiert die **Mun-Sekte** (als Gruppe 1) ausschließlich im Kontext politischer Korruptionsvorwürfe (Beziehungen zu Politikern) und religiöser Kritik, **ohne** sie mit Kriminalität, Sicherheit, Gewalt, Terrorismus oder konkreten Straftaten in Deutschland zu verknüpfen. Die Erwähnung der Sekte dient hier als **politischer Skandal** (Korruption), nicht als Sicherheitsrisiko.",HNA_added_c30d145fdebe23de0a6ee75449f1461c7e3a82d7_,8,NO_CRIME_FRAME,,NO_CRIME_FRAME
397,REFUG,"Zwei Drittel der nach Deutschland [Gruppe 1] stammt aus Regionen der Ukraine, die besonders stark vom Krieg betroffen sind. Als wichtigstes Motiv für die Wahl des Ziellandes Deutschland nennen 60 Prozent der [Gruppe 1] Familienangehörige, Freunde und Bekannte, die bereits hier leben. Andere häufig genannte Motive sind die Achtung der Menschenrechte, das Wohlfahrtssystem, das Bildungssystem, die Willkommenskultur und die wirtschaftliche Lage in Deutschland. 18 Prozent der [Gruppe 1] gaben an, der Zufall habe sie nach Deutschland geführt.

An der Studie ""[Gruppe 1] aus der Ukraine in Deutschland - Flucht, Ankunft und Leben"" haben unter anderem das Forschungszentrum des Bundesamtes für Migration und [Gruppe 1] (Bamf) und das Deutsche Institut für Wirtschaftsforschung mitgewirkt. Die Befragung lief von August bis Oktober.

Spuren des Krieges spürbar",NO_CRIME_FRAME,"Der Absatz thematisiert ausschließlich Fluchtmotive, soziale und wirtschaftliche Faktoren sowie die Willkommenskultur ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",639b0d5bb8b03bc5a005529f,11,NO_CRIME_FRAME,,NO_CRIME_FRAME
398,ITA,"Lesen Sie auch: Stiftung Warentest: Ärger über Vanillezucker – diese Marken enthalten kaum Vanille.

Verschiedene Kaffeebohnen im Stiftung Warentest: [Gruppe 1] sind Geschmackssieger

Bei Stiftung Warentest wurde der Kaffee unter anderem sensorisch durch geschulte Prüfpersonen beurteilt: in den Kategorien Aussehen, Geruch, Geschmack, Mund­gefühl und Nachgeschmack. Zudem wurden die Kaffeebohnen auf Schadstoffe untersucht: Vor allem Acrylamid und Furan werden häufig in Kaffee gefunden, da sie beim Rösten entstehen. Die gute Nachricht: Alle untersuchten Produkte halten den Acrylamid-Richt­wert ein. Auch die Nutzerfreundlichkeit der Verpackung und die Deklaration flossen in die Testergebnisse ein.",NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich eine Produktbewertung (Kaffee) ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt, Verdacht oder Prävention.",632712b23dd49b919c2010bb,9,NO_CRIME_FRAME,,NO_CRIME_FRAME
399,FRA,"— Orbán Viktor (@PM_ViktorOrban) December 12, 2022

Das fanden einige Europa-Abgeordnete gar nicht lustig. Anstatt über die Korruption im eigenen Haus zu sprechen, nutzten sie die Debatte für erneutes [Andere Gruppe]-Bashing. Der Vorsitzende der Fraktion „Erneuert Europa“, der [Gruppe 1] Stéphane Séjourné, Mitglied der Partei des Präsidenten Emanuel Macron, empörte sich: „Orban versucht die Situation auszunutzen. Aber ich denke an die Menschen in [Andere Gruppe], die überhaupt niemanden haben, der sie vor Korruption schützt.“

Inzwischen hat die belgische Polizei laut Staatsanwaltschaft des Landes 20 Räume durchsucht, darunter auch welche im Brüsseler Hauptsitz des Europa-Parlaments. Katarina Barley, die wie die verhaftete griechische Abgeordnete Eva Kaili Vizepräsidentin des Hohen Hauses und Mitglied der sozialdemokratischen Fraktion ist, räumte gestern Abend ein, daß nun auch die französische Polizei Räume im Straßburger Sitz des Parlaments durchsucht hat.",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Die Gruppe [Gruppe 1] wird im Text weder als Täter, Verdächtige, Unterstützer von Kriminalität oder Sicherheitsbedrohung dargestellt, noch wird sie mit Ermittlungen, Verdacht oder Prävention verknüpft – sie erscheint ausschließlich als Opfer von Korruptionsvorwürfen und als politische Akteurin in einer Debatte ohne Sicherheitsbezug.",6398324704b32385c502525d,7,NO_CRIME_FRAME,,NO_CRIME_FRAME
400,FRA,"Dem in der Nacht zum Montag veröffentlichten offiziellen Ergebnis zufolge entfielen auf das Regierungslager 25,75 Prozent und auf das linke Bündnis Nupes 25,66 Prozent der abgegebenen Stimmen. 2017 hatten die vier Parteien getrennt angetreten zusammen 25,48 Prozent erhalten. Das Wahlergebnis sei »eine Ohrfeige für die Regierung«, die von der Linken »geschlagen und auseinandergenommen« wurde, sagte Jean-Luc Mélenchon am Wahlabend in einer Anprache. »Angesichts dieses Ergebnisses und der außerordentlichen Chance, die sich daraus für uns persönlich und für die Zukunft der Landes ergibt, rufe ich unser Volk auf, am nächsten Sonntag massiv abzustimmen und Macrons verhängnisvolle Pläne definitiv zu durchkreuzen.«

Als »erschreckend« wertet es der Politologe Bruno Cautrès, dass 52,49 Prozent der wahlberechtigten [Gruppe 1] der Urne ferngeblieben sind, mehr als je zuvor in der 1958 gegründeten Fünften Republik. Besonders besorgniserregend sei, dass 70 Prozent der bis zu 30-Jährigen nicht gewählt haben. »Das zeugt davon, dass die Generationen, die das künftige Frankreich bestimmen werden, immer weniger Vertrauen in die demokratischen Prozesse und Institutionen haben, und dass damit die Gefahr außerparlamentarischer – und nicht zuletzt gewalttätiger – Konfrontationen wächst«, schätzt Cautrès ein.

In den insgesamt 577 Wahlkreisen, die der Zahl der Sitze in der Nationalversammlung entsprechen, konnten sich nur fünf Kandidaten bereits im ersten Wahlgang mit mehr als 50 Prozent der Stimmen ihren Sitz sichern. Für den zweiten Wahlgang haben sich 417 Kandidaten des Regierungslagers qualifiziert, 380 der Nupes, 208 des rechtsradikalen Rassemblement National von Marine Le Pen und 91 von den Republikanern. So gibt es am kommenden Sonntag in 272 Wahlkreisen eine Stichwahl zwischen einem Kandidaten des Regierungslagers und einem der Nupes, in 59 Kreisen stehen sich Kandidaten der Nupes und des Rassemblement National gegenüber.",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz thematisiert Wahlbeteiligung, politische Entwicklungen und eine allgemeine Warnung vor *außerparlamentarischen – und nicht zuletzt gewalttätigen – Konfrontationen* als Folge von Politikverdrossenheit, ohne die **[Gruppe 1]** explizit mit Kriminalität, Terrorismus, konkreten Straftaten oder Sicherheitsbedrohungen zu verknüpfen. Die Gruppe wird hier als *Opfer struktureller Entfremdung* (Wahlabstinenz) dargestellt, nicht als Akteurin von Gewalt oder Kriminalität.",6327128f3dd49b919c12438f,3,NO_CRIME_FRAME,,NO_CRIME_FRAME
401,USA,"Ex-Bundesliga-Trainer Marsch offenbart schweren Schicksalsschlag

Jesse Marschs Zeit bei RB Leipzig war kurz. Nur knapp sechs Monate arbeitete der [Gruppe 1] bei den Sachsen. Nun hat der ehemalige Coach über eine schlechte Nachricht kurz vor dem Amtsantritt gesprochen.

Im Sommer 2021 wurde Jesse Marsch Trainer von RB Leipzig. Eine große Aufgabe für den [Gruppe 1], die im Dezember schon wieder vorbei war. Doch die Freistellung in Leipzig war nur eine Kleinigkeit im Vergleich zu einer anderen Hiobsbotschaft, die er kurz vor seinem Amtsantritt bei RB Leipzig bekam.",NO_CRIME_FRAME,"Der Text thematisiert ausschließlich die berufliche Biografie und einen persönlichen Schicksalsschlag des Trainers ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",Tonline_added_1d42ea27dbee683e6c6601efa5923e892a2dafee_,3,NO_CRIME_FRAME,,NO_CRIME_FRAME
402,TUR,"Endlich? Ist Deutschland nicht schon längst ein Einwanderungsland?

Die Dame phantasiert sich – wie andere auch – etwas von Facharbeitern zurecht, die wir möglichst zahlreich ins Lande holen sollen, um ein Absinken unserer Wirtschaftskraft zu verhindern. [Gruppe 1], [Andere Gruppe] und [Andere Gruppe] sollen die Renten der geburtenstarken Jahrgänge erwirtschaften, die sich in den kommenden Jahren vom Arbeitsmarkt verabschieden wollen.

Die Lektüre ihres Artikels bereitet jedem gut informierten Menschen, der mit der Realität der deutschen Zuwanderungspolitik einigermaßen vertraut ist, geradezu körperlich spürbare Schmerzen.",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz thematisiert ausschließlich wirtschaftliche und demografische Aspekte der Zuwanderung (Fachkräfteeinwanderung, Rentenfinanzierung) ohne jede Verknüpfung mit Kriminalität, Sicherheit, Gewalt oder Prävention.",632712933dd49b919c1417b4,4,NO_CRIME_FRAME,,NO_CRIME_FRAME
403,RUS,"Mehr noch: Putin würde sich in einer Situation befinden, in der er „nicht lange überleben“ könne, sondern der Putin-Sturtz drohen könnte. Schließlich habe die Niederlage Russlands in Cherson enorme Auswirkungen auf die Stabilität der russischen Führung. Dieser Rückzug werde nämlich „Schockwellen durch das Massen-Bewusstsein“ der [Gruppe 1] senden. Es sei nun der Zeitpunkt erreicht, an dem „jedem [Gruppe 1]“ klar sein sollte, „dass Russland dabei ist, den Krieg zu verlieren“.

Putin bewegt sich auf eine Situation zu, in der alle [Gruppe 1] ihn hassen werden.

Damit meint Piontkowski sowohl die breite Masse im Land als auch die politisch-militärische Führung. Nach Ansicht des Kreml-Kritikers würde das Cherson-Debakel viele [Gruppe 1] vor die Frage stellen, wer für das Scheitern verantwortlich sei und wofür der Ukraine-Krieg überhaupt tauge. Fragen, die für Putin „äußerst unbequem“ sein. Und auch zu seinem Sturz führen könnten?",NO_CRIME_FRAME,"Der Text thematisiert ausschließlich politische Instabilität, Kriegsfolgen und innere Machtkonflikte in Russland ohne Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention in Deutschland oder im Kontext der Gruppe als Akteurin innerer Bedrohung.",637720a063ff6026c306e0a3,14,NO_CRIME_FRAME,,NO_CRIME_FRAME
404,GBR,"Ob Mick Schumacher tatsächlich einen Vertrag für die kommende Saison erhalten wird, ist unklar. Nach dem Vertragstheater bei Alpine ist dort theoretisch der Platz an der Seite des [Andere Gruppe] Esteban Ocon (25) frei.

Auch ein Wechsel zu McLaren wäre denkbar. Die [Gruppe 1] denken wohl über einen Ersatz für den Australier Daniel Ricciardo (33) nach, weil dieser die Erwartungen des Teams bisher nicht erfüllen konnte.

Eine dritte Option wäre die Verlängerung von Schumacher bei seinem aktuellen Rennstall Haas. Allerdings hat Teamchef Günther Steiner (57) in Interviews vor der Sommerpause ein klares Bekenntnis zum Schumi Jr. vermieden. Ein Zeichen für die bevorstehende Trennung?",NO_CRIME_FRAME,"Der Absatz behandelt ausschließlich sportliche Vertragsverhandlungen und Teamwechsel ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",632712743dd49b919c06ed4e,19,NO_CRIME_FRAME,,NO_CRIME_FRAME
405,GBR,"Die [Gruppe 1] feiern das 1:1 durch Gareth Bale per Elfmeter gegen die USA. © Pan Yulong/XinHua/dpa

Der erste WM-Auftritt von Wales seit 64 Jahren endet zwar nicht mit einem Sieg, aber trotzdem mit lautstarkem Jubel. Gareth Bale trifft spät per Elfmeter. Eine interessante Vita hat der US-Torschütze.",NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz beschreibt ein sportliches Ereignis (WM-Spiel) ohne jeden Bezug zu Kriminalität, Sicherheit, Gewalt oder Prävention.",637bf613e9ccb24eeb0c1efa,2,NO_CRIME_FRAME,,NO_CRIME_FRAME
