article_id,par_index,group,text_block_en,raw_output,label,explanation
MOPO-370002,2,XKX,"A few weeks ago, Bashkim Osmani was still residing in his villa in the Mallorcan municipality of Andratx. Now, the dubious Hamburg businessman has a new address - a prison cell in Palma. Since Wednesday, Osmani has been in pre-trial detention, confirmed by local authorities to MOPO.

The 56-year-old [Gruppe 1] was previously brought to Mallorca under high security precautions from Croatia. There, he was presented to a judge and an anti-corruption prosecutor at Via Alemania. The court decided to keep Osmani in custody during further proceedings.

According to the investigations of the Guardia Civil and Policía Nacional, Bashkim Osmani is said to be a significant part of a network that allegedly brought large quantities of cocaine from South America to Europe and laundered the proceeds with real estate deals.","Label: **CRIME_FRAME**
Explanation: The paragraph explicitly describes **[Gruppe 1]** as part of a criminal network involved in drug trafficking and money laundering, directly associating the individual with criminal behavior.",CRIME_FRAME,"The paragraph explicitly describes **[Gruppe 1]** as part of a criminal network involved in drug trafficking and money laundering, directly associating the individual with criminal behavior."
KN-doc7o3udukw8026yvwniyp,2,GBR,"Gareth Southgate is set to lead the English football national team into the 2024 European Championship in Germany. The FA confirmed on Sunday that the former international player would continue to train the Three Lions. Following England's quarter-final defeat at the World Cup in Qatar against France (1:2), Southgate had still refused to make a clear statement about his future. Before the tournament, he was heavily criticized for weak performances in the Nations League, and German coach Thomas Tuchel was already being mentioned as a potential successor.

At the World Cup, however, [Gruppe 1] delivered strong performances. Against France, it was also a missed penalty by Harry Kane that ultimately decided that England failed to qualify for the semi-finals.

Southgate has been national coach since 2016. In 2018, he led the team to fourth place at the World Cup in Russia, and last year's European Championship saw England unfortunately lose the final to Italy in the penalty shootout. This makes Southgate, whose contract runs until 2024, the most successful England coach since Sir Alf Ramsey, the world champion coach of 1966.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph discusses [Gruppe 1]’s sports performance (football) and leadership, with no mention of crime, security threats, or deviance.",NO_CRIME_FRAME,"The paragraph discusses [Gruppe 1]’s sports performance (football) and leadership, with no mention of crime, security threats, or deviance."
MOPO-381756,6,RUS,"Keyword Command: Who is actually in charge of the Russian forces? Apparently it's not that clear. According to CNN, indications are piling up that Russia has not appointed a military commander for Ukraine. Several sources would have confirmed to the sender that instead different units exist which compete with each other ""instead of coordinating their efforts"".

But can this really be true? A military invasion without a supreme commander? Or did the [Gruppe 1] perhaps simply just not mention his name? Mark Hertling, former commander of the US Army in Europe, told the sender that if the [Gruppe 1] had a commander, he would be ""incapable"" apparently.

To the lack of command and dwindling troop strength comes bad equipment. Ukrainian journalist Illia Ponomarenko wrote on Twitter that Russian soldiers have already been seen wearing boots of Ukrainian soldiers.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph discusses military command failures and equipment shortages in the context of a war, with no explicit or implicit association of **[Gruppe 1]** or **[andere Gruppe]** with crime, security threats, or deviance.",NO_CRIME_FRAME,"The paragraph discusses military command failures and equipment shortages in the context of a war, with no explicit or implicit association of **[Gruppe 1]** or **[andere Gruppe]** with crime, security threats, or deviance."
BADZ-51301612860,2,ISR,"Joachim Day vividly remembers how as an eleven-year-old he was captivated by the reports on television about the Munich Olympics attack of 1972 at home in distant Weil am Rhein. At the time, he couldn't have foreseen how much more this would still emotionally move him decades later. The filmmaker born in Lörrach and living in Schwabhausen near Munich conducted moving interviews with twelve witnesses, most of whom were in the middle of the terrible events on September 5th and 6th. They show: The attack on Israeli athletes and coaches is not even after 50 years worked out.

In doing so, a comprehensive picture emerged of a dark chapter in the history of the Federal Republic, which wanted to present itself as a friendly host to the world's youth with cheerful games - and then just 20 kilometers from Dachau experienced the terrorist attack by the Palestinian terror group Schwarzer September against [Gruppe 1], where the state and police on all sides failed. They had apparently learned nothing from the terrorism of the RAF.

The twelve completely different perspectives of the interviewees on these dramatic hours culminate in an assessment that agrees with Day: ""That the Federal Border Guard and Police were not equipped as they should have been. Unfathomable things happened, like when the power was not cut off and the perpetrators could follow everything live on television."" Just like little Joachim Day at home in Weil am Rhein.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph explicitly portrays **[Gruppe 1] (Israeli athletes and coaches)** as victims of the terrorist attack by *Schwarzer September*, with no framing of the group as perpetrators, deviant, or threatening.",NO_CRIME_FRAME,"The paragraph explicitly portrays **[Gruppe 1] (Israeli athletes and coaches)** as victims of the terrorist attack by *Schwarzer September*, with no framing of the group as perpetrators, deviant, or threatening."
LVZ-doc7l1b4pips0o1fhjodkv1,4,UKR,"That Antonov Airlines now wants to establish itself further in Leipzig is described as obvious and little surprising in professional circles. The airport has been considered an important base for the company for years. Thus, even the largest freight aircraft in the world so far, the An-225, landed there multiple times. After Russian troops withdrew from the Kiev region at the beginning of April, it became clear that the flagship of the Ukrainian aircraft manufacturer was also destroyed.

The Leipzig/Halle Airport did not want to comment on the plans of [Gruppe 1] on Tuesday. One could not express themselves on internal matters of Antonov Airlines, said airport spokesperson Uwe Schuhart. He referred to the outstanding importance Antonov had already had for the airport. ""Leipzig/Halle has been a kind of second home for Antonov for a long time,"" he said. The airline has already established a maintenance base with its own hangar on the airport grounds, and dozens of employees are also employed.

The Eastern European airline group itself did not comment on the plans as of Tuesday, representatives were not reachable. In professional circles, however, it is described as a logical consequence that Leipzig plays an outstanding role in Antonov Airlines' future planning. Reference is also made to the infrastructural prerequisites that already exist. The Dresden professor for aviation technology and logistics, Hartmut Fricke, called the possible move to Leipzig/Halle Airport ""a clear-cut option"". There is no reason ""not to see this as a valid option to avoid further economic damage from the airline.""","Label: **NO_CRIME_FRAME**
Explanation: The paragraph discusses Antonov Airlines' operational and economic activities in Leipzig without any mention of crime, security threats, or deviance.",NO_CRIME_FRAME,"The paragraph discusses Antonov Airlines' operational and economic activities in Leipzig without any mention of crime, security threats, or deviance."
MOPO-534309,5,NLD,"For environmental and climate protection, sixth-grader Toni ""has actually been interested for a long time."" ""I no longer eat meat, for example, since I asked as a small child what sausages are made of,"" he says. So Toni asks his mother how he can address the Hamburg politics with the ""Tegel Wippen"". ""She then found out how to write a petition. That's really something anyone can do,"" he says. Toni writes an email to the city and is even invited to the district assembly.

There, his engagement for the environment finds direct resonance. After all, [Gruppe 1] have already removed more than 2.8 million ""Tegel wippen"", i.e., paving stones, with their competition between late March and late October 2022.

This is how it works: The municipalities compete in the categories ""Small"", ""Medium"" and ""Large"". Each sealed area of 30 by 30 centimeters that is replaced by a bed counts as one unit. After the renovation, a proof photo must be taken and the counter reading reported. Who wants to remove paving stones on public land must, of course, coordinate with the municipality. Schools or companies can also participate.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph describes **[Gruppe 1]** engaging in a civic, environmental initiative (removing paving stones for greening) with no association to crime, security threats, or deviance.",NO_CRIME_FRAME,"The paragraph describes **[Gruppe 1]** engaging in a civic, environmental initiative (removing paving stones for greening) with no association to crime, security threats, or deviance."
BADZ-51298319942,5,HUN,"All this sounds quite different from the fiery speech in autumn 2020 when Bierhoff looked gloomy and said: ""It hurts me deeply how the young players are treated. I notice that it's like a dark cloud is hovering over the team."" The child prodigy, which Bierhoff has been managing since 2004 and which was occasionally overhyped, was not well-liked at this point in time. International games in front of empty stands, which were unnecessary during the pandemic and hardly anyone wanted to watch, even seemed pointless.

It's not that everyone needs the Nations League games lined up now, but the final games before the summer break in Budapest against [Gruppe 1] (Saturday 20:45 / RTL) and in Mönchengladbach against Italy (Tuesday 20:45 / ZDF) will find their audience again. In the stadiums and on TV screens. The team's mood has brightened, the national players could relax - they had a completely free Thursday - and play cheerfully against [Gruppe 1]. Almost two years ago, Bierhoff reported of ""tired faces, tension and frustration.""

This is no longer possible today. ""The balance looks very positive, even if we had expected more. We are on the right track, the direction is correct."" There would still be ""work to be done"" and one would notice that ""the strength will be less at the end of the season,"" but the business-minded maker would like to get with the team into the Final Four of the Nations League. Then they would have at least ""two competition games"" in the next year, in which they do not need to qualify for the European Championship 2024 as hosts. In order to achieve this, however, the team must act more efficiently. Bierhoff's assessment is: ""Attractive and good, but not effective enough. We are too playful in one or two places and less sober."" This phenomenon has been accompanying us for a time, also with Jogi"". Maybe it's even a consequence of the education, because the talents are increasingly taught to enjoy the game and have fun playing - and not just focus on result football, as France did despite all their talent when they won the World Cup four years ago. Bierhoff reminded that the 2014 world champions also had games where ""there were only one or two chances"" - the quarterfinal against France (1:0) is a perfect example.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph discusses a sports team’s performance and morale, with no mention of crime, security threats, or deviance related to [Gruppe 1] or [andere Gruppe].",NO_CRIME_FRAME,"The paragraph discusses a sports team’s performance and morale, with no mention of crime, security threats, or deviance related to [Gruppe 1] or [andere Gruppe]."
KN-doc7mi74r2olpc4rkcrcuq,31,ESP,"In contrast to the [Other Group] beyond the Pyrenees, no one on the Iberian Peninsula needs to fear that the gas tap will be turned off at the end of the year. Spain and Portugal draw around 10 percent of their natural gas from Russia, but can easily switch to other suppliers if needed. A regasification plant in Portugal and six in Spain can receive liquefied gas from all over the world.

The often lamented near-isolation of the Iberian Peninsula from the rest of the European energy market has proved to be a blessing for Spain and Portugal. Spanish Prime Minister Pedro Sánchez calls this ""the Iberian exception"", and that is supposed to benefit [Group 1] and [Other Group]. In March, Sánchez and his Portuguese counterpart António Costa negotiated with their EU partners an only applicable in the southwest somewhat complex electricity price mechanism, which allows for the subsidy of gas for electricity generation. As a result, the electricity bill falls between 16 and 18 percent lower.

A few months later, the two government heads agreed with the European Commission that their countries' gas consumption should not be reduced by 15 percent as in the rest of the Union, but by 7 percent. 

Even without this agreement, conventional gas consumption on the Iberian Peninsula has already declined sharply this year, by good 20 percent to the end of July in Portugal and by nearly 15 percent to last Friday in Spain. On the other hand, more gas is being burned for electricity generation than in the previous year, for many reasons; one of them is the above-mentioned subsidy. What primarily prompts the Iberians to save money are the high prices for everything. The Portuguese inflation rate was 9.4 percent in July, just below the EU average, and the Spanish one 10.7 percent, slightly above it.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph discusses energy policy, economic benefits, and inflation without any reference to crime, security threats, or deviance related to [Gruppe 1] or [andere Gruppe].",NO_CRIME_FRAME,"The paragraph discusses energy policy, economic benefits, and inflation without any reference to crime, security threats, or deviance related to [Gruppe 1] or [andere Gruppe]."
MAZ-3.00854030001649e+20,7,REFUG,"The Bundestag representative and economic policy speaker of the CDU/CSU parliamentary group, Julia Klöckner, as well as the chairman of the CDU city association, Erika Breckheimer, made it clear in conversation that they would like to see how one can help the people who are now coming from Ukraine. ""We are observing very carefully where Ukrainian [Gruppe 1] settle and are looking with the respective local communities at what need exists,"" emphasized Balke and Scholtheis-Wenzel. Both speak of a high willingness among the local residents to take care, and they are grateful for any signs of an ""inclusive society"". 

Balke estimates that by now one quarter of the population here has brought a migration history with them, in the district the proportion of people with a migrant background is roughly 20 percent, this Balke assumes. To continue the work of ""Active for [Gruppe 1]"" well staffed, the project ""Bon-Paten"" was initiated. ""We have collected about 5,000 euros, half of the expected amount,"" Pastor Balke said. For Julia Klöckner, who has also studied theology and pedagogy in addition to politics, it was also exciting to learn that the Interkultural Church Community does not accept members, so one also does not profit from withdrawals, for example from the Catholic Church. Anyone is welcome, emphasized Pastor Scholtheis-Wenzel, as long as they knock on the church door.

Balke's Bad Kreuznach congregation belongs to the 20 ""experimental spaces"" of the state church, three of which are explicitly interculturally oriented. But for Julia Klöckner it was also important to keep a place ready for the [Gruppe 1] people where they can care for their ""community"" and exchange in their mother tongue - without isolating themselves in the new ""homeland"". This could be possible in a mother-child group.

Currently, people are being sought who speak Ukrainian and can hold language courses. ""The people need German knowledge to be able to go shopping,"" stated the round. It is also about finding work for those who want to stay here.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph exclusively portrays [Gruppe 1] (Ukrainian refugees) as victims of displacement, highlights community support and integration efforts, and emphasizes their need for language courses, employment, and social inclusion—with no mention of crime, security threats, or deviance.",NO_CRIME_FRAME,"The paragraph exclusively portrays [Gruppe 1] (Ukrainian refugees) as victims of displacement, highlights community support and integration efforts, and emphasizes their need for language courses, employment, and social inclusion—with no mention of crime, security threats, or deviance."
BADZ-51297099645,7,REFUG,"The author of the throne speech listened to the reading from the sidelines of the hall, flanked by ministers and opposition politicians. Just 24 hours before the throne speech, Johnson had removed a few originally planned and little disputed legislation proposals from the speech to make room for a series of harsher plans that he hoped would elicit positive reactions from his backbenchers and conservative voters.

Among other things, he announced with the government statement new laws that are supposed to ""strengthen public order"". They should prohibit demonstrations if they ""disturb public life"" - even if they run without violence. This is mainly aimed at anti-racism protests, climate protection demonstrations, actions against airport expansions or new rail tracks. Zuwiderhandeln should be punishable by imprisonment in the future, if demonstrators, for example, persistently besiege public buildings or block traffic.

Harsh words were also spoken on the issue of immigration from [Gruppe 1] across the Channel. To ""secure the borders"" one would act uncompromisingly against ""illegal [andere Gruppe]"", it was said about that.

The opposition rated those parts of the throne speech that dealt with the increasingly threatening living costs as disappointing. According to the latest estimates of British welfare organizations, two million [andere Gruppe] are forced to forgo their own meals on some days in order to be able to care for their children. Money for heating is also scarce in many cases. In autumn, energy prices should rise dramatically again, but whether the government will take relief measures, it is not yet clear.

""Every pound of tax money that we would now spend on reducing bills,"" it was said about this in the throne speech, ""would be a pound we couldn't invest in long-term reduction of bills and prices."" Most important was to strengthen the economic power of the country and create new jobs.","```
Label: **CRIME_FRAME**
Explanation: The paragraph explicitly links **[Gruppe 1]** to security threats (""secure the borders"" against ""illegal **[andere Gruppe]**"") and **[andere Gruppe]** to deviance through restrictive policies justified by immigration control, while also framing protests (associated with **[Gruppe 1]**) as a public order threat requiring criminalization.
```",CRIME_FRAME,"The paragraph explicitly links **[Gruppe 1]** to security threats (""secure the borders"" against ""illegal **[andere Gruppe]**"") and **[andere Gruppe]** to deviance through restrictive policies justified by immigration control, while also framing protests (associated with **[Gruppe 1]**) as a public order threat requiring criminalization."
KN-doc7kvo24aqlfs1c6p3rnp2,1,HUN,"[Group 1] refuses to comply. With drastic criticism, Hungarian Prime Minister Viktor Orban rejected the sixth EU Commission sanctions package against Russia: ""It is like dropping an atomic bomb on the Hungarian economy."" [Group 1] would need five years to be able to do without Russian oil.

This puts the package at risk of collapse. Slovakia and the Czech Republic have similar reservations, so ambassadors from the 27 EU countries feverishly negotiated a new compromise proposal on Friday. Individual states could get more time to implement the embargo as they are heavily dependent on Russian supplies.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph discusses political and economic resistance to sanctions, with no mention of crime, security threats, or deviance related to [Gruppe 1].",NO_CRIME_FRAME,"The paragraph discusses political and economic resistance to sanctions, with no mention of crime, security threats, or deviance related to [Gruppe 1]."
MAZ-3.09089560001664e+20,5,GBR,"At the beginning, Curtis changes seating groups to create more space for dancing. ""This seat costs 1,000 dollars in New York's opera,"" he says to a visitor. ""Everyone is free to leave if they think the performance is stupid. We'll just assume you're going to the bathroom."" He strongly warns against a five-minute darkness in the middle of the performance, which can best be endured without panic.

The [Gruppe 1] Claire Cunningham seems hardly impaired on her crutches: it's visible that her slightly crippled feet are a congenital defect. Her waddling gait disappears when she flies through the audience on crutches and tries out various pirouettes and handstands. The crutch can be a chair or a railing, two crutches can be a bench or a swing. Crutches are, so to speak, her Porsche sports car with which she can accelerate and brake like no other. With her body height of just 1.50 meters, she can fully concentrate on dancing, turning and balancing.

Curtis accompanies her with questions and comments as an eager student, experimental subject, and antipode to the lively woman. Both feel connected to the queer scene and briefly discuss their coming out in youth. But above all, they circle around each other with words and actions. The rather relaxed tone of conversation cannot disguise that themes such as anger, grief, and the public's gaze on disabled and unconventional people are being negotiated. But sometimes you just chat, make nonsense, dance tightly wrapped or practice rehabilitation gymnastics, like Claire's intensive foot massage on the back of her partner.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph portrays [Gruppe 1] (Claire Cunningham, a disabled dancer) as a victim of societal gaze and structural exclusion, not as a perpetrator or security threat.",NO_CRIME_FRAME,"The paragraph portrays [Gruppe 1] (Claire Cunningham, a disabled dancer) as a victim of societal gaze and structural exclusion, not as a perpetrator or security threat."
BADZ-51300881001,3,HUN,"A lot of time for togetherness is left for the two top swimmers as their packed program does not leave them with much free time. All three EM medals so far have gone on their account. ""At the moment, we don't have that much time to celebrate. But there's always a kiss and an embrace now and then, and that's enough for now,"" said Gose. 

To her race, the freestyle swimmer, who won bronze over 200 meters in addition to silver over 800 meters on Sunday evening, said: ""You hope so. You don't reckon it."" The ambitious athlete added with a grin: ""Being able to swim at the front in Europe is already a small start.""

Her friend Märtens was not only happy about her performance but also about his own silver medal in the 800-meter race on Saturday. ""I'm super happy,"" said Märtens. The 20-year-old had to yield to Gregorio Paltrinieri with a time of 7:42,65 minutes in a strong field.

The [other group] was celebrated by fans at the picturesque outdoor pool like a hero from the people. ""I can never really look away because I'm so excited,"" said Gose about Märtens' race. ""I think I'm more excited for him than for me.""

On Instagram, she shared a photo of her posing together with her partner and the EM mascot.

The plan of the two Magdeburg middle- and long-distance specialists has so far fully worked out. ""It's like it should be and what I expected,"" said national coach Bernd Berkhahn. ""The two have solved this very well."" And there can still come more. ""I think there is definitely a lot to come,"" said Märtens. Among other things, his most recently successful distance, the 400 meters freestyle, is coming up next.

At the World Championships in [Group 1], Märtens won silver on this distance. ""Now he's tasted blood and goes enthusiastically into every race,"" said Berkhahn. 

Märtens qualified as the fourth-fastest semi-finalist for the final over 200 meters freestyle on Monday. ""Nice to regenerate, take a little swim and then it will get even better,"" said him optimistically.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph exclusively portrays the athletes ([andere Gruppe]) as celebrated sports figures with no mention of crime, security threats, or deviance.",NO_CRIME_FRAME,"The paragraph exclusively portrays the athletes ([andere Gruppe]) as celebrated sports figures with no mention of crime, security threats, or deviance."
KN-doc7ncf563l9p21ktmbqna,15,EU,"Here is the translation of the German text to English:

Quote Text:

Clear as day: The [Group 1] will have to bite off more than they can chew in the military.

Christian Mölling,","Label: **NO_CRIME_FRAME**
Explanation: The paragraph makes no reference to crime, security threats, or deviance—it solely discusses a military challenge unrelated to criminal or threatening behavior.",NO_CRIME_FRAME,"The paragraph makes no reference to crime, security threats, or deviance—it solely discusses a military challenge unrelated to criminal or threatening behavior."
MAZ-3.00812230001649e+20,1,REFUG,"BUDENHEIM (red). Even in Budenheim, members of [Gruppe 1] from Ukraine are accommodated. To make it easier for these people, often traumatised, who are predominantly children and women, to re-integrate into a ""normal life"", the municipal works provide free entry tickets to the indoor pool. The distribution of the entry tickets takes place through the Board of Trustees for Migration and Integration, Elisabeth Simsch.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph explicitly portrays [Gruppe 1] as traumatized victims (children and women) receiving support for reintegration, with no association to crime, security threats, or deviance.",NO_CRIME_FRAME,"The paragraph explicitly portrays [Gruppe 1] as traumatized victims (children and women) receiving support for reintegration, with no association to crime, security threats, or deviance."
KN-doc7lenj97syqe15lwztdir,25,RUS,"Often it was said that a high number of casualties would make Putin politically vulnerable. But the Kremlin leader built up ahead. The younger soldiers used as cannon fodder are recruited from areas off the political sensitive agglomeration Moscow and St. Petersburg; his secret police quickly gets a grip on a few protests in the provinces.

Secondly, Putin has been playing a dramatic accompaniment music since May 9th, which conjures up the final battle against the Nazis, a struggle in which many [Gruppe 1] view their own death as nothing bad anymore, but something worthy of praise.

""There is a 'death cult' spreading through Russian society,"" warns Natalia Antonova, a Russia expert of Ukrainian descent, in an article published recently in the USA. The deeper roots of the phenomenon lie in the enormous losses suffered by [Gruppe 1] in World War II. After living under tyrants again and again, Russian society has arrived at a dismal conclusion: ""It's easier to venerate the dead than to save the living.""

A philosophy of disregard for the individual is still shown today also in Russia's military technology. Even now, Russian soldiers sit on ammunition in their tanks - while Western models offer a separation from the ammo compartment with clearly better chances of survival for the crew when under fire.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph portrays **[Gruppe 1]** (Russians) as victims of systemic neglect, war trauma, and state-induced sacrifice, with no explicit or implicit framing of them as criminals, security threats, or deviant actors.",NO_CRIME_FRAME,"The paragraph portrays **[Gruppe 1]** (Russians) as victims of systemic neglect, war trauma, and state-induced sacrifice, with no explicit or implicit framing of them as criminals, security threats, or deviant actors."
BADZ-51301095648,9,ISR,"The scandal also drew circles in Israeli domestic politics. Abbas was not a partner, it had always been known, jeered Members of the Right parties towards Defense Minister Benny Gantz, whose representatives regularly exchange with the Palestinian Authority security apparatus to coordinate security issues. Israel is caught up in a heated parliamentary election campaign.

It may be an accident that the defense minister, who has been pushed into a corner, Gantz, suddenly landed on one of the most contentious blows that would satisfy right-wing [Gruppe 1]: In the morning hours of Thursday, Israeli soldiers entered the office rooms of six Palestinian civil society organizations in Ramallah, confiscated computers and documents, and sealed the doors. Last year, Gantz had allowed the organizations to be declared ""terrorist organizations"" without presenting concrete evidence for this claim. The minister is also being heavily criticized by Germany, which financially supports some of the organizations. Several organizations document human rights violations committed by the Israeli army, whose commander-in-chief is Gantz.

Note: I tried to preserve the original text's structure and wording as much as possible while still making it readable in English.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph portrays the Palestinian civil society organizations ([Gruppe 1]) as victims of state repression and human rights documentation, explicitly framing them as targets of Israeli security actions rather than perpetrators of crime or threats.",NO_CRIME_FRAME,"The paragraph portrays the Palestinian civil society organizations ([Gruppe 1]) as victims of state repression and human rights documentation, explicitly framing them as targets of Israeli security actions rather than perpetrators of crime or threats."
BADZ-51304892042,16,UKR,"BZ: Why are we having such a hard time with this?

Ischinger: Luckily, Germany is not a warring party, but the fact is: there is war in Europe. And it's affecting us too, not just through the [Other Group] that's coming to us. I think we can certainly take an example from the [Group 1]. They have every reason to be depressed and panicky because they're attacked daily. But with great admiration during my visits, I've seen how they react with determination, but also calmness. And if they can endure this, then we must endure it ten times over - no missile has even hit us here yet.

BZ: Can you still talk to Putin, a war criminal? What can diplomacy do now?","Label: **NO_CRIME_FRAME**
Explanation: The paragraph explicitly portrays **[andere Gruppe]** as victims of war and **[Gruppe 1]** as enduring daily attacks, with no association to crime, security threats, or deviance.",NO_CRIME_FRAME,"The paragraph explicitly portrays **[andere Gruppe]** as victims of war and **[Gruppe 1]** as enduring daily attacks, with no association to crime, security threats, or deviance."
KN-doc7mg6a8w9stjh02o86d8,1,NLD,"Nils Politt threw himself with his last strength into the finish and shook his head slightly disappointed when looking at the scoreboard. In doing so, the title defender had to give up on the opening of the Germany tour in the cultural city of Weimar only to the victorious time trial world champion Filippo Ganna and [Group 1] Bauke Mollema. Tiny three seconds were missing from Politt on Wednesday's first place.

""It was extremely hard. That was three minutes full face down. It hurt,"" said Politt after the 2.6-kilometer ride in Goethe City. As last year's winner, the Cologne cyclist rolled off the ramp as the last driver with the starting number one. ""It was special to go into the race with the starting number one. I wanted to refuel at the front and that succeeded for me.""","Label: **NO_CRIME_FRAME**
Explanation: The paragraph describes a sports event with no mention of crime, security threats, or deviance related to [Gruppe 1] (Bauke Mollema) or any other group.",NO_CRIME_FRAME,"The paragraph describes a sports event with no mention of crime, security threats, or deviance related to [Gruppe 1] (Bauke Mollema) or any other group."
MOPO-534239,1,GBR,"Many citizens are making a genuine effort to reduce their energy consumption. Businesses are also on board. By the end of November, gas consumption was 21 percent below the average for the past four years, according to the Federal Network Agency. A positive sign. Nevertheless, it seems that some people have yet to grasp the gravity of the situation. Anyone walking through Hamburg's shopping streets sees shop doors wide open everywhere. The world is heating up merrily outside while ""What costs the world"" is being left open. In any case, the legal situation is clear: according to the Energy-Saving Ordinance, in general, business premises should be closed. Ignorance alone cannot explain why they remain open despite this. Even common sense should suffice to realize that, in times of energy and climate crisis, it does not make sense for [Group 1] to have their doors wide open in winter. That the environmental agency is opting for a dialogue with business people may be understandable as a first step. What's important is that all businesses are quickly informed so that no one can wriggle out of it anymore. Whoever still doesn't understand this afterwards must simply pay up. To achieve this, there need to be consistent controls. Otherwise, unfortunately, it doesn't seem to work.

(Pg. 6/7)","Label: **NO_CRIME_FRAME**
Explanation: The paragraph critiques businesses ([Gruppe 1]) for violating energy-saving regulations but does not frame their actions as criminal, deviant, or a security threat—only as negligent or economically wasteful.",NO_CRIME_FRAME,"The paragraph critiques businesses ([Gruppe 1]) for violating energy-saving regulations but does not frame their actions as criminal, deviant, or a security threat—only as negligent or economically wasteful."
LVZ-doc7kfsmlhsqh1ffr446ch,4,JUDE,"However, the current situation is not as simple. Although Addo is contractually only bound to Borussia Dortmund until June 30th as a Talentecoach and would be free for the task of Ghana's head coach afterwards, he is also highly valued at BVB, where he has been working since 2019, and they would like to extend his contract. Coach Marco Rose praised Addo just a few days ago: ""He does an excellent job here, works with the talents, makes video analyses, watches many youth games. He's doing it super."" 

Addo is therefore caught in a bit of a dilemma, because he owes BVB a lot. ""I could learn a great deal from excellent coaches like Lucien Favre, Edin Terzic and Marco Rose,"" he says. With him as an assistant to Terzic, the Black-Yellows won the DFB-Pokal; currently, he is working analytically mainly with top talents like Bellingham from [Gruppe 1] and Youssoufa Moukoko, has many conversations and can incorporate his own ideas. ""Because I engage even more intensively and individually with the players, that also helped me in my dealings with national team players,"" says Addo, who would prefer to hold both positions in the future, because he is also enthusiastic about his work at home: ""It impressed me very much how I was welcomed with open arms. The reception after my arrival in Ghana will never be forgotten."" 

At the World Cup, the ""Black Stars"" face Portugal, South Korea and Uruguay in their group. ""If we are at 100 percent, we can beat anyone,"" says Addo confidently himself. He uses the word ""we"" deliberately and apparently assumes that he will definitely sit on the bench for the first match against Portugal on November 24th - even if his focus is on the task with Revierklub in the next few weeks.","Label: **NO_CRIME_FRAME**
Explanation: The paragraph discusses **Gruppe 1** (Bellingham and Moukoko) solely in the context of their athletic performance, coaching relationships, and professional development, with no mention of crime, security threats, or deviance.",NO_CRIME_FRAME,"The paragraph discusses **Gruppe 1** (Bellingham and Moukoko) solely in the context of their athletic performance, coaching relationships, and professional development, with no mention of crime, security threats, or deviance."
LVZ-doc7kpxmrauqrbhlsu228n,2,ERI,"It was a love between two young people that wasn't supposed to be and didn't exist - and it ended in blood: A 53-year-old Slovakian is now being charged with dangerous bodily harm at the Torgau District Court. With fists and a club, he and six accomplices attacked the lover of his underage daughter. The young [Gruppe 1] suffered bleeding wounds on his face. ""It's simply luck that nothing worse happened,"" said Judge Luberichs.

It was a conflict with a clear message. For until the bloody attack on March 20, 2021, things had escalated further and further. At the time, Petr F.'s (all names have been changed) then-13-year-old daughter had fallen in love with the 21-year-old [Gruppe 1] Nugus R. Instead of going to school, she spent more and more time with her boyfriend. Again and again, Petr F. and his wife tried to stop the girl from seeing him. Several times they called the police in. ""The whole thing was already going on for over a year,"" reports Petr F. ""If I came home early in the morning after my night shift, Emilia wasn't there often. My wife would cry. There was always stress. Emilia was only 14 years old at the time.""

Even on the day of the attack, things had become nerve-wracking again: In the afternoon, Petr F.'s wife and his older daughter had set out for the apartment of [Gruppe 1] at Friendship Square. Again, Emilia didn't want to go home with them, again there was an argument. In the evening, Petr F. then stood outside Nugus R's front door with several family members.","```
Label: **NO_CRIME_FRAME**
Explanation: The paragraph portrays **[Gruppe 1]** (Nugus R. and the young man) as victims of violence, not perpetrators, and attributes the crime to the actions of Petr F. and his family, not the group itself.
```",NO_CRIME_FRAME,"The paragraph portrays **[Gruppe 1]** (Nugus R. and the young man) as victims of violence, not perpetrators, and attributes the crime to the actions of Petr F. and his family, not the group itself."
