testset_id,article_id,par_index,group,text_block_en,label_robin,label_marmee,notes_robin,notes_marmee,human_consensus_label,final_human_label,model,model_label,model_explanation,model_raw_output,case_source,agreement,step2_1_label,final_label,source_file,source_priority,model_valid_label,human_model_agree,agreement_status
119,632cba3cfebf9d29bc0d7ef0,9,UKR,"Noch am 23. Mai hatte Peskow ausdrücklich bezweifelt, dass Medwedtschuk als ukrainischer Staatsbürger und Zivilist gegen ukrainische Soldaten oder gar die Verteidiger des „Asowstal“-Stahlwerks ausgetauscht werden könne. Russlands Propaganda lastete alle Zerstörungen in der nach zähen Kämpfen eroberten Hafenstadt „neonazistischen“ Verteidigern an, gegen die in Moskau unter anderem ein Tribunal nach dem Muster der Nürnberger Prozesse gefordert wurde. Peskow sagte seinerzeit, „Soldaten und Gefangene neonazistischer Formationen“ seien ganz andere „Personenkategorien“ als Medwedtschuk, „daher kann man kaum über irgendeinen Austausch sprechen“.

Doch lässt sich nun das Ungleichgewicht im Austausch, in dem die [Gruppe 1] nur 56 Personen freiließen, vor allem mit der Bedeutung Medwedtschuks für Putin erklären. Der Präsident soll Taufpate einer Tochter des [Gruppe 1] sein und setzte noch vor wenigen Jahren in der Hoffnung auf eine prorussische Regierung in Kiew auf ihn, doch ohne Erfolg.

Offenbar soll die russische Bevölkerung nun nicht mitbekommen, dass Moskau bereit war, Mitglieder und sogar Kommandeure der über Jahre dämonisierten Nationalgardisten des „Asow“-Regiments gegen wenige eigene Leute sowie einen Putin-Günstling einzutauschen. Einzig das „Oberhaupt“ der „Volksrepublik“ Donezk, Denis Puschilin, sprach von Medwedtschuk sowie freigekommenen 55 „Soldaten“, die nach Kiewer Medien Ränge vom Oberstleutnant abwärts innehaben.",NO_CRIME_FRAME,NO_CRIME_FRAME,war?,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz verknüpft die **[Gruppe 1]** (Asow-Regiment) zwar mit der Bezeichnung *„neonazistischen“* Verteidigern und einem von Russland geforderten *„Tribunal nach dem Muster der Nürnberger Prozesse“*, stellt sie aber **nicht als aktive Täter, Sicherheitsbedrohung oder Gewaltunterstützer** dar – stattdessen wird die Zuschreibung explizit als **russische Propaganda** entlarvt, und die Gruppe erscheint als **Opfer von Kriegsnarrativen**, nicht als kriminell oder gewaltlegitimierend handelnd.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz verknüpft die **[Gruppe 1]** (Asow-Regiment) zwar mit der Bezeichnung *„neonazistischen“* Verteidigern und einem von Russland geforderten *„Tribunal nach dem Muster der Nürnberger Prozesse“*, stellt sie aber **nicht als aktive Täter, Sicherheitsbedrohung oder Gewaltunterstützer** dar – stattdessen wird die Zuschreibung explizit als **russische Propaganda** entlarvt, und die Gruppe erscheint als **Opfer von Kriegsnarrativen**, nicht als kriminell oder gewaltlegitimierend handelnd.",hard_case,0.5,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,True,AGREE
120,632712b03dd49b919c1f63a7,7,,"Wie schnell nach dem 24. Februar begannen die Menschen, die Stadt zu verlassen?

Das fing langsam an. Wir haben aus dem Fenster gesehen, wie alle, die die Möglichkeit hatten, sich für die Flucht bereit machten. Die Leute, die nicht fliehen konnten, versteckten sich in ihren Kellern, sie saßen in ihren Wohnungen und warteten auf Rettung. Aber die [Gruppe 1] haben die Stadt so schnell okkupiert, dass es schwierig wurde, sich durch die Stadt zu bewegen. Die Leute hatten Angst, sie trauten sich nicht, ihren eigenen Hof zu verlassen. Am 5. und 6. März wurde dann eine Evakuierung der Stadt versucht. Angeblich gab es Vereinbarungen mit den russischen Streitkräften über einen humanitären Korridor. Wir trugen auch alle weiße Armbänder, um zu zeigen, dass wir Zivilisten sind. Aber die russischen Soldaten haben trotzdem die Überreste der Brücke beschossen, als die Leute fliehen wollten. Ich habe gehört, dass dabei mindestens zwei Menschen getötet wurden.

Wie ist die Situation in Kiew für Sie jetzt?",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz beschreibt einen **militärischen Konflikt** (russische Besetzung, Kriegshandlungen) und zeigt die Gruppe **ausschließlich als Opfer** – es liegt keine Verknüpfung mit Kriminalität, Terrorismus oder Sicherheitsgefahr vor.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt einen **militärischen Konflikt** (russische Besetzung, Kriegshandlungen) und zeigt die Gruppe **ausschließlich als Opfer** – es liegt keine Verknüpfung mit Kriminalität, Terrorismus oder Sicherheitsgefahr vor.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,True,AGREE
121,6327129f3dd49b919c18b025,7,RUS,"Am Freitagmorgen war ein Team des Roten Kreuzes mit drei Fahrzeugen auf dem Weg nach Mariupol. Das Rote Kreuz plant, den Evakuierungskonvoi aus Bussen und Privatfahrzeugen aus der Hafenstadt zu geleiten. ""Uns gehen die Worte aus, um den Horror und das Leid der Bewohner von Mariupol zu beschreiben"", sagte Watson. ""Den Menschen in Mariupol läuft die Zeit davon. Sie brauchen dringend Hilfe.""

Ukraine: [Gruppe 1] beschießen Stadt bei Odessa

Russische Truppen haben ukrainischen Angaben zufolge eine Stadt unweit der Hafen-Metropole Odessa mit Raketen beschossen. Die [Gruppe 1] hätten von der 2014 annektierten Schwarzmeer-Halbinsel Krim aus drei Iskander-Raketen abgefeuert, schrieb der Chef der Regionalverwaltung, Maxym Martschenko, am Freitagabend auf Telegram. Es habe Verletzte gegeben. Weitere Details nannte er nicht. Die Angaben ließen sich zunächst nicht unabhängig überprüfen.",NO_CRIME_FRAME,CRIME_FRAME_NEG,war,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz beschreibt einen **militärischen Konflikt** (Raketenangriff im Rahmen eines Krieges) und verknüpft die Gruppe **nicht mit Kriminalität, Terrorismus oder innergesellschaftlicher Gewalt**, sondern mit staatlich-militärischen Handlungen im Kontext eines geopolitischen Konflikts.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt einen **militärischen Konflikt** (Raketenangriff im Rahmen eines Krieges) und verknüpft die Gruppe **nicht mit Kriminalität, Terrorismus oder innergesellschaftlicher Gewalt**, sondern mit staatlich-militärischen Handlungen im Kontext eines geopolitischen Konflikts.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,True,AGREE
122,BADZ-51292657470,5,ISLMST,"Ebenfalls am 5. Februar um 20.15 Uhr macht sich Nils Straatmann ""2000 Jahre später - Zu Fuß durch Israel und Palästina"" auf. Es ist die Geburtsstätte dreier Weltreligionen und doch vor allem für den Konflikt bekannt, der den Nahen Osten seit Jahrhunderten begleitet. Straatmann begibt sich auf eine aufrüttelnde Wanderung und trifft auf Mauern, Panzer und Soldaten, aber auch auf Hoffnung, Gastfreundschaft und Weisheit. Farbig und orientalisch wird es dann einen Tag später mit großartigen Naturschönheiten und jahrhundertealten Traditionen: Die neue Live-Reportage ""Marokko"" (6. Februar um 11 Uhr) von Reiner Harscher zeigt die landschaftliche Vielfalt und reiche Kultur Marokkos. 

Mit ""Afghanistan"" zeigen Monika Koch und Heiner Tettenborn um 14.30 Uhr am 6. Februar einen tiefen Einblick in ein zerrissenes Land. In Afghanistan sind die Taliban nach dem Abzug der internationalen Truppen wieder an der Macht. Während zahllose Menschen eine neue Schreckensherrschaft fürchten, begrüßen andere die Rückkehr, weil die Ideologie der radikalen [Gruppe 1] ihrem Weltbild doch weitaus mehr als die westlichen Werte entspricht.

Zum Festival-Abschluss am Sonntag um 18 Uhr zeigt die Mundologia erstmals in Deutschland die neue Live-Show ""Überirdisch - Die Welt von oben"". Mit fliegenden Kameras lässt der Schweizer Fotograf Stefan Forster die Schönheit der Erde neu erleben. Zu sehen sind Luftaufnahmen aus Patagonien, den Anden, Australien, Neuseeland, Namibia, Spitzbergen, Island, Grönland, Norwegen und der Schweiz.",CRIME_FRAME_NEG,NO_CRIME_FRAME,After war ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz erwähnt zwar die Taliban als politische Akteure und beschreibt ihre Rückkehr an die Macht, verknüpft sie aber nicht explizit mit Kriminalität, Sicherheit oder Gewalt im Sinne des Rahmens – stattdessen wird die **Wahrnehmung der Taliban durch andere Gruppen** (Furcht vs. Zustimmung) thematisiert, ohne die Gruppe selbst als Täter oder Sicherheitsrisiko zu klassifizieren.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt zwar die Taliban als politische Akteure und beschreibt ihre Rückkehr an die Macht, verknüpft sie aber nicht explizit mit Kriminalität, Sicherheit oder Gewalt im Sinne des Rahmens – stattdessen wird die **Wahrnehmung der Taliban durch andere Gruppen** (Furcht vs. Zustimmung) thematisiert, ohne die Gruppe selbst als Täter oder Sicherheitsrisiko zu klassifizieren.",hard_case,0.5,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0,True,False,DISAGREE
123,632712ad3dd49b919c1e4360,15,REFUG,"WELT: Was passt Ihnen denn nicht?

Metsola: Es ist beispielsweise nicht akzeptabel, dass sich die EU-Staaten seit Jahren nicht auf eine einheitliche Asylpolitik und eine solidarische Verteilung von [Gruppe 1] einigen können. Ich weiß, das ist ein schwieriges Thema. Aber die Menschen erwarten hier endlich eine Lösung. Wir sind Mit-Gesetzgeber und werden uns nicht abspeisen lassen mit immer neuen Absichtserklärungen bei EU-Gipfeln oder bei den Treffen der Innenminister. Wir erwarten, dass die EU-Kommission mehr Rückführungsabkommen abschließt, und wir verlangen von den Regierungen Härte gegen illegale Migration und Schleuserkriminalität, faire Asylverfahren und eine ausreichende Integration Asylberechtigter in die Gesellschaft.

WELT: Sollte das EU-Parlament mehr Macht bekommen?",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft explizit die **[Gruppe 1]** mit *„Schleuserkriminalität“* und fordert *„Härte gegen illegale Migration“* sowie *„Rückführungsabkommen“*, was die Gruppe als Teil eines Sicherheits- und Kriminalitätsproblems darstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft explizit die **[Gruppe 1]** mit *„Schleuserkriminalität“* und fordert *„Härte gegen illegale Migration“* sowie *„Rückführungsabkommen“*, was die Gruppe als Teil eines Sicherheits- und Kriminalitätsproblems darstellt.",hard_case,0.5,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0,True,False,DISAGREE
124,632712b33dd49b919c20753f,4,,"Türkheim – Große Augen gemacht hat am Samstagmittag ein Lkw-Fahrer in Türkheim, als er bemerkte, wie zwei Männer plötzlich aus dem Dach seines Sattelaufliegers kraxelten. Wie sich herausstellte, hatte der Fahrer bei seiner Einreise nach Deutschland – eigenen Angaben zufolge unbemerkt – fünf [Gruppe 1] an Bord gehabt.

Als der Lkw-Fahrer bei seinem Halt in Türkheim sah, wie zwei [Gruppe 1] über das Dach aus dem Laderaum kletterten, rief er gleich die Polizei. Als die Beamten einen Blick auf die Ladefläche warfen, kamen noch drei weitere Personen (aus Pakistan und Afghanistan) zum Vorschein. Sie hatten sich hinter der Ladung versteckt.

Der Sattelzug war zuvor von Bulgarien über Rumänien, [Andere Gruppe] und Österreich nach Deutschland eingereist. Ersten Ermittlungen zufolge waren die fünf [Gruppe 1] während einer nächtlichen Pause auf einem Rastplatz in Rumänien in den Sattelauflieger gestiegen, ohne dass es der schlafende Fahrer mitbekommen haben will.",CRIME_FRAME_NEG,NO_CRIME_FRAME,illegales mitfahren ,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Die Gruppe wird explizit als Tätergruppe dargestellt, da ihre Mitglieder durch illegale Einreise (Schmuggel) eine Straftat begangen haben, die direkt mit ihrer Gruppenzugehörigkeit verknüpft wird.","Label: **CRIME_FRAME_NEG**
Explanation: Die Gruppe wird explizit als Tätergruppe dargestellt, da ihre Mitglieder durch illegale Einreise (Schmuggel) eine Straftat begangen haben, die direkt mit ihrer Gruppenzugehörigkeit verknüpft wird.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,True,AGREE
125,6327129d3dd49b919c181401,13,RUS,"Militäreinsatz falsches Mittel

Der französische Einsatz in Mali habe trotz einiger anfänglicher Erfolge nicht dazu geführt, die Ausbreitung des Dschihadismus einzudämmen, sagte der Sahel-Experte der International Crisis Group (ICG), Richard Moncrieff. Dieser habe tiefere Ursachen politischer, gesellschaftlicher und wirtschaftlicher Natur, die mit einem Militäreinsatz alleine nicht zu beheben seien. ""Mali scheint nun die von den [Gruppe 1] geleistete Militärhilfe zu bevorzugen, aber es ist unwahrscheinlich, dass die [Gruppe 1] es schaffen, mehr zu erreichen.""

Nach Ansicht des Verteidigungsexperten Roland Marchal von der renommierten Pariser Universität Sciences Po wird eine Diskussion auf europäischer Ebene auch darüber nötig sein, ob man weiterhin malische Soldaten ausbilden wolle, die dann unter russischem Kommando kämpfen, womit man indirekt Russland unterstütze. Die wirkliche Sorge, die man haben müsse sei, dass die Ankunft der [Gruppe 1] den Eindruck einer Verbesserung in manchen Zonen vermitteln könne, grundsätzlich aber eine Verschlechterung weiter gehe.",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz thematisiert zwar den **Dschihadismus** und militärische Konflikte, verknüpft diese jedoch nicht explizit mit der **[Gruppe 1]** als Täter, Unterstützer oder Sicherheitsrisiko – stattdessen wird die Gruppe als **militärischer Akteur im Kontext geopolitischer Spannungen** beschrieben, ohne dass sie selbst als Quelle von Kriminalität, Terror oder Gewalt dargestellt wird.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz thematisiert zwar den **Dschihadismus** und militärische Konflikte, verknüpft diese jedoch nicht explizit mit der **[Gruppe 1]** als Täter, Unterstützer oder Sicherheitsrisiko – stattdessen wird die Gruppe als **militärischer Akteur im Kontext geopolitischer Spannungen** beschrieben, ohne dass sie selbst als Quelle von Kriminalität, Terror oder Gewalt dargestellt wird.",hard_case,0.7,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0,True,True,AGREE
126,632712773dd49b919c07fae3,6,ISLMST,"Die Arbeit des Expertengremiums sei tatsächlich nur für ein Jahr angelegt gewesen, sagte Staatsrechtler Kyrill-Alexander Schwarz, der Mitglied des Rates ist. Er habe dennoch den Eindruck, dass die Einstellung eine „politische Entscheidung“. Die Fokussierung von Bundesinnenministerin Nancy Faeser (52, SPD) auf den Rechtsextremismus halte er zwar nicht für falsch, sagte er, andere relevante Phänomene dürften aber deshalb nicht vernachlässigt werden.

Islamismus-Expertin Rebecca Schönenbach kritisiert gegenüber BILD: „Die Ampel hat sich den Kampf gegen jede Form von Diskriminierung auf die Fahnen geschrieben – gut so! Leider scheint das Innenministerium unter Frau Faeser dabei zu übersehen, dass gerade [Andere Gruppe] durch [Gruppe 1] diskriminiert werden.“

Islamismus ziele im ersten Schritt immer auf die Kontrolle von [Andere Gruppe], von denen in Deutschland über 70 Prozent kein Kopftuch tragen. „Werden [Andere Gruppe] nicht geschützt, nehmen [Gruppe 1] ihnen die Freiheit, um in der Öffentlichkeit den Islam über verschleierte Frauen mit ihrem fundamentalistischen Weltbild gleichzusetzen“, so Schönenbach.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Der Text thematisiert zwar **Islamismus** und **Diskriminierung**, verknüpft diese jedoch nicht explizit mit einer konkreten kriminellen Handlung, Sicherheitsbedrohung oder Gewalt der **[Gruppe 1]**, sondern beschreibt vielmehr eine ideologische Zielsetzung (Kontrolle von **[Andere Gruppe]**) und eine politische Vernachlässigung von Diskriminierungserfahrungen – ohne Täterschaft, Terrorunterstützung oder kriminelles Handeln der Gruppe zu behaupten.","Label: **NO_CRIME_FRAME**
Explanation: Der Text thematisiert zwar **Islamismus** und **Diskriminierung**, verknüpft diese jedoch nicht explizit mit einer konkreten kriminellen Handlung, Sicherheitsbedrohung oder Gewalt der **[Gruppe 1]**, sondern beschreibt vielmehr eine ideologische Zielsetzung (Kontrolle von **[Andere Gruppe]**) und eine politische Vernachlässigung von Diskriminierungserfahrungen – ohne Täterschaft, Terrorunterstützung oder kriminelles Handeln der Gruppe zu behaupten.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
127,632712aa3dd49b919c1d4b25,6,KURD,"„Er kontrollierte das weltweite Netzwerk der IS-Ableger von Afrika bis Afghanistan“, sagte ein ranghoher Beamter der US-Regierung. Er sei direkt für die Einsätze im Irak und in Syrien zuständig gewesen, wo er den Wiederaufbau des IS vorangetrieben habe.

Biden erklärte, der IS-Anführer sei auch für den jüngsten brutalen Angriff auf ein Gefängnis im Nordosten Syriens verantwortlich gewesen. Dabei wurden Ende Januar mehr als 300 Menschen getötet. Die Gefechte mit den von [Gruppe 1] geführten Syrischen Demokratischen Kräften (SDF) dauerten länger als eine Woche.

Syrische Beobachtungsstelle meldet 13 Tote",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe **[Gruppe 1]** wird hier als militärische Akteurin (SDF) dargestellt, die in einem Konflikt mit dem IS steht, wobei sie selbst nicht als Täterin oder Unterstützerin von Terrorismus oder Gewaltlegitimation erscheint, sondern als Gegnerin des IS-Angriffs.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe **[Gruppe 1]** wird hier als militärische Akteurin (SDF) dargestellt, die in einem Konflikt mit dem IS steht, wobei sie selbst nicht als Täterin oder Unterstützerin von Terrorismus oder Gewaltlegitimation erscheint, sondern als Gegnerin des IS-Angriffs.",hard_case,0.5,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
128,achse_added_f74d9cd1254d9d8841573f31f842fcee6761bf43_,8,JUDE,"Die Seifenblasen platzen. Man muss sich verabschieden von den grandiosen Träumen einer Weltverbesserung durch „Klimarettung“, von der Rolle als Heilsbringer und Führungsmacht, plötzlich ist man mit so profanen Problemen wie der Anschaffung flugfähiger Hubschrauber für die Bundeswehr konfrontiert, mit Bettelfahrten zu den Ölscheichs und dem Ankauf eines Raketensystems ausgerechnet aus Israel. Sechzehn Jahre Angela Merkel waren sechzehn Jahre Aufschieben und Aussitzen. Die erdrückenden Probleme überlässt man der nächsten Generation, die man zuvor an den Gymnasien und Universitäten in einen Zustand gelinder Geistesverwirrung versetzt hat, der sie jetzt, wo es auf Handeln und Tapferkeit ankäme, klagend in die Knie gehen lässt.

Nur in Kreuzberg herrscht Super-Stimmung. Dort sieht man noch Temperament und Lebenslust, Lachen und Schulterklopfen auf der Anti-[Gruppe 1]-Demo. Soweit ist alles beim Alten. Und dann gibt es noch ein paar [Gruppe 1] in Deutschland. Wie dort die Stimmung ist, frage ich lieber nicht.

Zitate: Die Zeit",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz erwähnt zwar eine Anti-[Gruppe 1]-Demo und eine allgemeine Stimmung in Kreuzberg, verknüpft die Gruppe aber **nicht explizit mit Kriminalität, Sicherheit, Terrorismus oder Gewalt** – es handelt sich um eine ironisch-abwertende, aber **nicht kriminalisierende** Darstellung.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt zwar eine Anti-[Gruppe 1]-Demo und eine allgemeine Stimmung in Kreuzberg, verknüpft die Gruppe aber **nicht explizit mit Kriminalität, Sicherheit, Terrorismus oder Gewalt** – es handelt sich um eine ironisch-abwertende, aber **nicht kriminalisierende** Darstellung.",hard_case,0.6,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0,True,True,AGREE
129,632712b23dd49b919c1fe754,7,ISLMST,"Afghanistan: Taliban lassen Schaufensterpuppen köpfen – „müssen beseitigt werden“

Bereits in den vergangenen Wochen hatten die Taliban* immer strengere Vorschriften erlassen. Zuletzt wurden Autofahrer angewiesen, im Fahrzeug keine Musik abzuspielen. Zudem sollen Frauen ohne männliche Begleitperson nicht weiter als 45 Meilen (etwa 72 Kilometer) reisen dürfen. Immer noch sind die meisten weiterführenden Schulen für Mädchen geschlossen. Frauen können in vielen Fällen nicht mehr zurück an ihre Arbeitsplätze. Viele flohen seit der Machtübernahme der [Gruppe 1] im August 2021 aus dem Land.

Die Taliban gehen auch hart gegen den verbotenen Verkauf von Alkohol vor. Erst kürzlich hatten Mitarbeiter des afghanischen Geheimdienstes rund 3000 Liter Alkohol in einem Kanal in Kabul entsorgt. Die Fässer mit dem geschmuggelten Alkohol seien im Zuge einer Razzia in der Hauptstadt beschlagnahmt worden, teilte der Geheimdienst auf Twitter mit. Drei Männer wurden in diesem Zusammenhang festgenommen.",CRIME_FRAME_NEG,CRIME_FRAME_POS,Terrorism,Taliban itself is negative or positive?,NO_HUMAN_CONSENSUS,CRIME_FRAME_NEG,ministral-3-14b,NO_CRIME_FRAME,"Der Absatz beschreibt zwar die **Tätigkeit der Taliban als staatliche Akteure** (z. B. Razzia gegen Alkoholschmuggel, Festnahmen), aber die Gruppe wird hier **nicht als kriminelle Bedrohung oder Sicherheitsrisiko dargestellt**, sondern als **Regierungsgewalt mit repressiven Maßnahmen** – zudem steht die **Flucht der Bevölkerung als Opfer** im Fokus, nicht eine Kriminalisierung der Gruppe selbst.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz beschreibt zwar die **Tätigkeit der Taliban als staatliche Akteure** (z. B. Razzia gegen Alkoholschmuggel, Festnahmen), aber die Gruppe wird hier **nicht als kriminelle Bedrohung oder Sicherheitsrisiko dargestellt**, sondern als **Regierungsgewalt mit repressiven Maßnahmen** – zudem steht die **Flucht der Bevölkerung als Opfer** im Fokus, nicht eine Kriminalisierung der Gruppe selbst.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,False,DISAGREE
130,638ce1593763d87dbc00f64d,19,MUSL,"20. November 2022: „Philosophia Perennis” zur Palästinenserattacken auf Christen.

24. November 2022: „haOlam” zur Notwendigkeit eines echten Dialogs zwischen Christen und [Gruppe 1].

25. November 2022: „Open Doors” zur zunehmenden Diskriminierung von Christen in Indien, „haOlam” zu Stürmung eines katholischen Gottesdienstes in Nigeria samt Priesterentführung durch [Andere Gruppe].",NO_CRIME_FRAME,CRIME_FRAME_NEG,no crime,,NO_HUMAN_CONSENSUS,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe wird im Absatz nur als Täterin der **Stürmung eines Gottesdienstes und Priesterentführung** durch eine *andere Gruppe* erwähnt, nicht durch [Gruppe 1], und es liegt keine Verknüpfung mit [Gruppe 1] als Akteurin vor.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe wird im Absatz nur als Täterin der **Stürmung eines Gottesdienstes und Priesterentführung** durch eine *andere Gruppe* erwähnt, nicht durch [Gruppe 1], und es liegt keine Verknüpfung mit [Gruppe 1] als Akteurin vor.",hard_case,0.7,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0,True,True,AGREE
131,6327129b3dd49b919c16fe96,4,ISLMST,"Die Macher tragen zusammen, was Ermittler, Psychologen und Journalisten in den vergangenen Jahren an Erkenntnissen zu der Tat gewinnen konnten. So entsteht das beängstigende Psychogramm des Täters, das Bild einer Stadt in Panik, und mehr noch: das Porträt einer Gesellschaft am Rande der Hysterie.

Ein Jahr vor den Schüssen in München war es in Paris zu mehreren islamistisch motivierten Terroranschlägen gekommen, nur wenige Tage zuvor starben in Nizza 85 Menschen bei der Amokfahrt eines [Gruppe 1]. Die ersten Meldungen von Schüssen am Olympia-Einkaufszentrum trafen auf eine panische Großstadtgesellschaft, die sich als neues Ziel islamistischen Terrors wähnte.

Lange war unklar, um wie viele Täter es sich handelte, die Polizei war mit immer mehr Meldungen von angeblichen Schüssen oder verdächtigen Personen aus mehreren Münchner Stadtteilen konfrontiert. Auf Handyaufnahmen ist zu sehen, wie Menschen in Panik aus dem Hofbräuhaus flohen und von innen die Scheiben aufdrückten, obwohl dort zu keinem Zeitpunkt eine Gefahr bestand. 73 dieser angeblichen Tatorte machte die Polizei aus. Erst in den frühen Morgenstunden des 23. Juli stand zweifelsfrei fest, dass ein Einzeltäter geschossen hatte.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG,ministral-3-14b,CRIME_FRAME_NEG,"Der Absatz verknüpft die **[Gruppe 1]** explizit mit islamistisch motiviertem Terrorismus („islamistisch motivierten Terroranschlägen“, „islamistischen Terrors“) und stellt sie als Tätergruppe des Anschlags in München dar, auch wenn der konkrete Täter nicht namentlich genannt wird.","Label: **CRIME_FRAME_NEG**
Explanation: Der Absatz verknüpft die **[Gruppe 1]** explizit mit islamistisch motiviertem Terrorismus („islamistisch motivierten Terroranschlägen“, „islamistischen Terrors“) und stellt sie als Tätergruppe des Anschlags in München dar, auch wenn der konkrete Täter nicht namentlich genannt wird.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,True,AGREE
132,632712ab3dd49b919c1d906a,6,UKR,"In Belgorod und anderen Orten Russlands häufen sich die Ereignisse, bei denen es sich wohl um Sabotageakte handelt. Ebenfalls am Wochenende hatte Gladkow seine Bevölkerung von einem mysteriösen Feuer unterrichtet, das „auf einer Einrichtung des russischen Verteidigungsministeriums“ in Stadtnähe ausgebrochen war.

In Russland geht die Angst vor weiteren Anschlägen um. Gegenüber der taz berichtet eine 40-jährige Managerin eines in Moskau angesiedelten Touristikunternehmens, wie sehr sie und ihre Mitarbeiterinnen sich vor einer Ausweitung des Kriegs nach Moskau fürchten. „Immer wenn ich ein tieffliegendes Flugzeug sehe oder einen lauten Knall höre, denke ich, jetzt ist es so weit. Früher oder später werden doch die [Gruppe 1] auch uns aus dem Schlaf reißen“, meint die Frau, die „eigentlich den Krieg ablehnt“.

Einstürzende Brücken",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME,ministral-3-14b,NO_CRIME_FRAME,"Die Gruppe wird hier nur als *mögliche* Quelle einer diffusen, nicht näher spezifizierten Bedrohung (Anschläge) erwähnt, ohne dass konkrete Täterschaft, Gewaltlegitimation oder eine direkte Verbindung zu den beschriebenen Sabotageakten hergestellt wird – die Aussage der Managerin ist eine subjektive Angstprojektion, keine Faktendarstellung.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe wird hier nur als *mögliche* Quelle einer diffusen, nicht näher spezifizierten Bedrohung (Anschläge) erwähnt, ohne dass konkrete Täterschaft, Gewaltlegitimation oder eine direkte Verbindung zu den beschriebenen Sabotageakten hergestellt wird – die Aussage der Managerin ist eine subjektive Angstprojektion, keine Faktendarstellung.",hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0,True,True,AGREE
