article_id,pub,par_index,group,text_block,label,label2,label3,explanation3
KN-doc7njn9gtj2qs13ob2l7de,KN,8,RUS,"In der Stadt Lyman im Donbass, aus der die [Gruppe 1] kürzlich vertrieben wurden, hat uns Svitlana (38) erzählt, dass dort jetzt eigentlich alle einen Psychiater bräuchten. In Isjum und an anderen Orten haben wir mit Folteropfern gesprochen, in Saporischschja haben uns [Andere Gruppe] über ihre Angst vor einer Kernschmelze im nahen Atomkraftwerk berichtet. Dort hat uns auch Anton von seinen Sorgen erzählt: Seine schwangere Ehefrau hängt in der Stadt Cherson fest, deren Eroberung Ziel der ukrainischen Gegenoffensive im Süden des Landes ist. Zurück in Kiew hat ein Militärarzt seine Erlebnisse im belagerten Azovstal-Stahlwerk und in der anschließenden russischen Kriegsgefangenschaft mit uns geteilt. Die Fotos, die er uns auf seinem Handy gezeigt hat, sind kaum zu ertragen.

Viele weitere Menschen haben uns bereitwillig an ihrem Schicksal teilhaben lassen. Was sich dabei immer wieder gezeigt hat: Der russische Angriffskrieg hat die Gesellschaft in einem kaum vorstellbaren Ausmaß zusammengeschweißt. Junge [Andere Gruppe] und [Andere Gruppe] engagieren sich in Freiwilligenprojekten, um die Streitkräfte zu unterstützen: Beispielsweise Ilya (30), der vor dem Krieg IT-Manager war, jetzt aber in der Umgebung von Kramatorsk Bomben bastelt, die [Gruppe 1] töten sollen. Oder Liubov Halan (26), deren Organisation in Kiew gegen Spenden Botschaften wie ""Putin: Fuck Off"" an die Besatzer auf Sprengsätze drucken lässt, die ukrainische Drohnen über russischen Stellungen abwerfen - mit den Spendengeldern werden weitere Kampfdrohnen gekauft.

Hoffen auf Waffenlieferungen",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt vor allem die Opferrolle der genannten Gruppen (z. B. Vertriebene, Folteropfer, Kriegsgefangene) sowie zivilgesellschaftliches Engagement im Kontext des russischen Angriffskriegs, ohne explizit eine Bedrohungszuschreibung oder Erfolgsrahmung von Sicherheitsmaßn"
KN-doc7njn9gjxrci1llvxq7de,KN,6,RUS,"Halyna Stefanova (40) etwa, deren Wohnung in Kiew durch eine vom Iran gelieferte russische Drohne in Schutt und Asche gelegt wurde - fünf ihrer Nachbarn wurden getötet. Oder Natalia Lukyanenko (63), deren Sohn die russischen Truppen in Butscha erschossen haben - sie weiß bis heute nicht, warum. In der Metropole Charkiw lebt Liudmyla Kyrychenko seit acht Monaten im Keller eines Hochhauses, die 75-Jährige hat Angst vor russischen Raketenangriffen. Aus demselben Grund haust Yulia Mykhaylenko (49) mit ihrer 16 Jahre alten Tochter und mehr als hundert weiteren Menschen in einer U-Bahn-Station in Charkiw.

In der Stadt Lyman im Donbass, aus der die [Gruppe 1] kürzlich vertrieben wurden, hat uns Svitlana (38) erzählt, dass dort jetzt eigentlich alle einen Psychiater bräuchten. In Isjum und an anderen Orten haben wir mit Folteropfern gesprochen, in Saporischschja haben uns [Andere Gruppe] über ihre Angst vor einer Kernschmelze im nahen Atomkraftwerk berichtet. Dort hat uns auch Anton von seinen Sorgen erzählt: Seine schwangere Ehefrau hängt in der Stadt Cherson fest, deren Eroberung Ziel der ukrainischen Gegenoffensive im Süden des Landes ist. Zurück in Kiew hat ein Militärarzt seine Erlebnisse im belagerten Azovstal-Stahlwerk und in der anschließenden russischen Kriegsgefangenschaft mit uns geteilt. Die Fotos, die er uns auf seinem Handy gezeigt hat, sind kaum zu ertragen.

Viele weitere Menschen haben uns bereitwillig an ihrem Schicksal teilhaben lassen. Was sich dabei immer wieder gezeigt hat: Der russische Angriffskrieg hat die Gesellschaft in einem kaum vorstellbaren Ausmaß zusammengeschweißt. Junge [Andere Gruppe] und [Andere Gruppe] engagieren sich in Freiwilligenprojekten, um die Streitkräfte zu unterstützen: Beispielsweise Ilya (30), der vor dem Krieg IT-Manager war, jetzt aber in der Umgebung von Kramatorsk Bomben bastelt, die [Gruppe 1] töten sollen. Oder Liubov Halan (26), deren Organisation in Kiew gegen Spenden Botschaften wie ""Putin: Fuck Off"" an die Besatzer auf Sprengsätze drucken lässt, die ukrainische Drohnen über russischen Stellungen abwerfen - mit den Spendengeldern werden weitere Kampfdrohnen gekauft.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt überwiegend zivile Opfer des russischen Angriffskriegs, Kriegsberichterstattung über Kriegsverbrechen und humanitäre Folgen, wobei die genannten Gruppen (z. B. [Gruppe 1]) zwar in einem militärischen Kontext als Gegner agieren, aber der Fokus liegt auf Leid, Kr"
KN-doc7njn9gjxrci1llvxq7de,KN,7,RUS,"In der Stadt Lyman im Donbass, aus der die [Gruppe 1] kürzlich vertrieben wurden, hat uns Svitlana (38) erzählt, dass dort jetzt eigentlich alle einen Psychiater bräuchten. In Isjum und an anderen Orten haben wir mit Folteropfern gesprochen, in Saporischschja haben uns [Andere Gruppe] über ihre Angst vor einer Kernschmelze im nahen Atomkraftwerk berichtet. Dort hat uns auch Anton von seinen Sorgen erzählt: Seine schwangere Ehefrau hängt in der Stadt Cherson fest, deren Eroberung Ziel der ukrainischen Gegenoffensive im Süden des Landes ist. Zurück in Kiew hat ein Militärarzt seine Erlebnisse im belagerten Azovstal-Stahlwerk und in der anschließenden russischen Kriegsgefangenschaft mit uns geteilt. Die Fotos, die er uns auf seinem Handy gezeigt hat, sind kaum zu ertragen.

Viele weitere Menschen haben uns bereitwillig an ihrem Schicksal teilhaben lassen. Was sich dabei immer wieder gezeigt hat: Der russische Angriffskrieg hat die Gesellschaft in einem kaum vorstellbaren Ausmaß zusammengeschweißt. Junge [Andere Gruppe] und [Andere Gruppe] engagieren sich in Freiwilligenprojekten, um die Streitkräfte zu unterstützen: Beispielsweise Ilya (30), der vor dem Krieg IT-Manager war, jetzt aber in der Umgebung von Kramatorsk Bomben bastelt, die [Gruppe 1] töten sollen. Oder Liubov Halan (26), deren Organisation in Kiew gegen Spenden Botschaften wie ""Putin: Fuck Off"" an die Besatzer auf Sprengsätze drucken lässt, die ukrainische Drohnen über russischen Stellungen abwerfen - mit den Spendengeldern werden weitere Kampfdrohnen gekauft.

Hoffen auf Waffenlieferungen",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt vor allem die Opferrolle der genannten Gruppen (z. B. Vertriebene, Folteropfer, Kriegsgefangene) sowie zivilgesellschaftliches Engagement im Kontext des russischen Angriffskriegs, ohne explizit eine Gruppe als Bedrohungsquelle zu benennen oder eine Sicherheitsm"
KN-doc7nlvdfvtx3l1i3jbpckd,KN,5,RUS,"Russland hatte das Gebiet Cherson kurz nach Beginn seines Angriffskriegs Ende Februar weitgehend erobert und im September völkerrechtswidrig annektiert - ebenso wie die Gebiete Saporischschja, Luhansk und Donezk. Unter dem Druck ukrainischer Gegenoffensiven zog Moskau in den vergangenen Tagen seine Truppen aus allen Teilen Chersons ab, die nordwestlich des Flusses Dnipro liegen - darunter fällt auch die gleichnamige Gebietshauptstadt Cherson.

Unterdessen wächst die Sorge um einen russischen Sabotageakt. Auf der anderen Seite des Dnipro haben die russischen Besatzer nämlich die Evakuierung der Staudammstadt Nowa Kachowka angekündigt. Die Verwaltung von Kachowka ziehe sich zusammen mit den Bürgern der Stadt an einen sicheren Ort zurück, teilte der örtliche Besatzungschef Pawel Filiptschuk nach Angaben der staatlichen russischen Nachrichtenagentur Tass mit. Befürchtet wird, dass der Staudamm durch Beschuss zerstört und das Gebiet überflutet werden könnte. [Gruppe 1] und [Andere Gruppe] werfen sich seit Wochen gegenseitig vor, eine solche Provokation zu planen. Die ukrainischen Streitkräfte hätten die Verwaltung von Kachowka als Ziel ""Nummer eins für einen Terroranschlag"" in der Region ausgemacht, behauptete Filiptschuk. Die Ukraine weist Sabotageabsichten aber zurück.

Derweil informierte der Kreml über ein Telefonat von Präsident Wladimir Putin mit dem iranischen Staatschef Ebrahim Raisi. Dabei hätten sie über den weiteren Ausbau der Beziehungen ihrer beiden von westlichen Sanktionen betroffenen Länder gesprochen. Der Fokus in dem Telefonat habe auf der ""Zusammenarbeit in den Bereichen Politik, Handel und Wirtschaft"" gelegen, teilte der Kreml mit.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,**Explanation:** Der Absatz beschreibt einen internationalen Konflikt zwischen Russland und der Ukraine (Kriegsberichterstattung ohne direkten Bezug zu Minderheiten oder Sicherheitslagen in Deutschland) und thematisiert keine explizite Darstellung einer Gruppe als Täterin oder Opfer im Sinne von Kri
KN-doc7npdrqcbp3ojkpwm8q,KN,9,RUS,"""Die totale Ungewissheit""

""Wir wussten in dieser Zeit, dass jeder Tag der letzte sein könnte"", sagt Demchenko. Nach der Kapitulation hätten die Besatzer ihn und andere Soldaten in ein Gefängnis in die annektierte Region Donezk in der Ostukraine gebracht. ""Die Zustände dort waren sehr schlecht"", erinnert sich der Arzt. ""Das Essen war furchtbar."" Die [Gruppe 1] hätten über Lautsprecher Propaganda gespielt, um die Gefangenen zu demoralisieren. Besonders schlimm sei die Lage für seine Freundin und seine Eltern gewesen. ""Sie wussten nicht, wie es uns geht, und unter welchen Konditionen wir festgehalten werden. Für sie war es die totale Ungewissheit.""

Er selbst sei nicht gefoltert worden. Der Frage, ob Mitgefangene misshandelt worden seien, weicht der Hauptmann aus. Dazu könne er keine Aussage treffen, sagt er, weil nach Ansicht des ukrainischen Verteidigungsministeriums weitere Gefangenenaustausche mit Russland gefährdet werden könnten. An die Genfer Konvention hätten sich die [Gruppe 1] nicht gehalten, sagt er. Mitarbeitende des Roten Kreuzes hätten keinen Zugang zu Gefangenen gehabt.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Absatz beschreibt die Gruppe explizit als Täter (hier: russische Besatzer/Kräfte in Donezk), die Kriegsverbrechen (Gefangenenhaltung, Propaganda, Verletzung der Genfer Konvention) begehen und Gefangene demoralisieren – ohne dass eine Sicherheitsmaßnahme als Erfolg gerahmt oder d"
KN-doc7npdrqcbp3ojkpwm8q,KN,10,RUS,"""Wir wussten in dieser Zeit, dass jeder Tag der letzte sein könnte"", sagt Demchenko. Nach der Kapitulation hätten die Besatzer ihn und andere Soldaten in ein Gefängnis in die annektierte Region Donezk in der Ostukraine gebracht. ""Die Zustände dort waren sehr schlecht"", erinnert sich der Arzt. ""Das Essen war furchtbar."" Die [Gruppe 1] hätten über Lautsprecher Propaganda gespielt, um die Gefangenen zu demoralisieren. Besonders schlimm sei die Lage für seine Freundin und seine Eltern gewesen. ""Sie wussten nicht, wie es uns geht, und unter welchen Konditionen wir festgehalten werden. Für sie war es die totale Ungewissheit.""

Er selbst sei nicht gefoltert worden. Der Frage, ob Mitgefangene misshandelt worden seien, weicht der Hauptmann aus. Dazu könne er keine Aussage treffen, sagt er, weil nach Ansicht des ukrainischen Verteidigungsministeriums weitere Gefangenenaustausche mit Russland gefährdet werden könnten. An die Genfer Konvention hätten sich die [Gruppe 1] nicht gehalten, sagt er. Mitarbeitende des Roten Kreuzes hätten keinen Zugang zu Gefangenen gehabt.

Austausch von Gefangenen",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Die **[Gruppe 1]** (implizit die russischen Besatzer/Kräfte) wird hier als **Tätergruppe** dargestellt, die Kriegsverbrechen (Gefangenenmisshandlung, Propaganda, Verletzung der Genfer Konvention) begeht, wobei die Opfer (ukrainische Soldaten und Zivilisten) explizit benannt werden –"
KN-doc7nryf4exw931be5sf86y,KN,5,RUS,"Warum kommen die Menschen aus Cherson gerade zu Ihnen?

Dort liegt eine meiner Gemeinden. Das Dorf ganz in der Nähe der Front wurde am 11. November von ukra­i­ni­schen Soldaten aus der russischen Besatzung befreit. Während der Besatzungszeit gab es dort lange keinen Strom und kein Internet. Die [Gruppe 1] haben auf Hunde geschossen, zum Glück nicht auf Menschen. Einige haben mir allerdings erzählt, dass die [Gruppe 1] verletzte Menschen bei lebendigem Leib begraben haben.

Wie ist die Situation dort heute?",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Die Gruppe wird explizit als Täterin dargestellt, die gezielt Gewaltakte (Tötung von Hunden, Begraben von Verletzten) während einer Besatzungszeit begangen hat, was sie klar als Bedrohungsquelle im Sicherheitskontext einstuft.

**Label:** **SECURITY_NEGATIVE**"
KN-doc7nryf4exw931be5sf86y,KN,7,RUS,"Wie ist die Situation dort heute?

Jetzt ist dort alles zerstört. Die [Gruppe 1] haben vor ihrem Rückzug die Strom- und Wasserleitungen gesprengt. Die Not der Menschen dort ist immens. Viele der Familien kommen zu uns, weil sie dort nicht mehr leben können. Das Dorf befindet sich direkt an der Frontlinie, und leider steht auch die Kirche dort direkt am Ufer des Dnjepr. Auf der anderen Seite des Flusses sind die Stellungen der [Gruppe 1], und die russischen Soldaten schießen von dort. Das Leben für die Menschen in den befreiten Orten entlang der Frontlinie ist weiterhin sehr gefährlich.

Viele Menschen sind aus der Ukra­i­ne geflohen. Warum Sie nicht?",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt einen **Kriegskontext zwischen Staaten (Ukraine/Russland)** ohne expliziten Bezug zu einer als Bedrohung dargestellten Minderheit in Deutschland, und die Gruppe wird nicht als aktive Täterin mit krimineller Absicht, sondern als **Opfer der Gewalt** (Rückzug, Ze"
KN-doc7nryf4exw931be5sf86y,KN,11,RUS,"Aber haben Sie keine Angst?

Am Anfang des Kriegs hatte ich Angst, ja. Denn ich hatte bis zur letzten Minute nicht geglaubt, dass die russische Armee wirklich in die Ukra­i­ne einfällt. Die Angst verflog aber schnell. Ich ging davon aus, dass die [Gruppe 1] nach zwei Wochen kapieren würden, dass sie nicht die ganze Ukra­i­ne einnehmen können. Aber offenbar sind die [Gruppe 1] so große Idioten, dass sie das auch nach neun Monaten noch nicht verstanden haben. Die Frage ist nur: Wie viele Menschen müssen noch sterben, bis die [Gruppe 1] verstanden haben, dass es für sie hier kein gutes Ende geben kann?

An diesem Wochenende ist der erste Advent. Kommt überhaupt Weihnachtsstimmung in der Ukraine auf?",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Text stellt die **[Gruppe 1]** (russische Armee) explizit als **Täter** dar, die durch ihre Kriegsführung für Tod und Zerstörung verantwortlich ist, und bezeichnet sie abwertend als „große Idioten“ – ohne jedoch eine konkrete Sicherheitsmaßnahme als Erfolg zu thematisieren oder "
KN-doc7nryf4exw931be5sf86y,KN,15,RUS,"Zitat-Text:

Wie viele  Menschen müssen  noch sterben, bis die [Gruppe 1] verstanden  haben, dass es für sie hier kein gutes Ende geben kann?

Alexander Gross,             Pfarrer in Odessa",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Text stellt die Gruppe explizit als potenzielle Täter oder Verantwortliche für Gewalt dar („kein gutes Ende geben kann“), was eine implizite Bedrohungszuschreibung im Sicherheitskontext darstellt.

**Label:** **SECURITY_NEGATIVE**"
KN-doc7nukw5ssdqcun63i1s9,KN,3,RUS,"Auch will die CDU-Politikerin russisches Vermögen in Milliardenhöhe, das in der EU eingefroren ist, für den Wiederaufbau der Ukraine nutzen. ""Russland und seine Oligarchen müssen die Ukraine für die Schäden entschädigen und die Kosten übernehmen, um das Land wiederaufzubauen"", sagte von der Leyen. Die Schäden in der Ukraine beliefen sich vermutlich auf 600 Milliarden Euro.

Hohe EU-Beamte räumten kurz danach ein, dass es lange dauern könnte, bis die Pläne Realität werden. Zwar untersucht der Internationale Gerichtshof in Den Haag mutmaßliche Kriegsverbrechen der [Gruppe 1] in Butscha und Mariupol. Doch Verhandlungen gegen mutmaßliche russische Kriegsverbrecher in Den Haag sind unwahrscheinlich, weil Russland den Gerichtshof nicht anerkennt.

Russland dürfte eine entsprechende Resolution im UN-Sicherheitsrat mit seinem Vetorecht blockieren. Deswegen will die EU in der UN-Generalversammlung für ihre Idee werben. ""Wir sind bereit, mit der internationalen Gemeinschaft zusammenzuarbeiten, um dieses Fachgericht möglichst umfassend international zu unterstützen"", sagte von der Leyen.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt die Ukraine als Opfer russischer Kriegsverbrechen und die EU/Russland als Akteure in einem internationalen Konflikt ohne direkten Bezug zu Minderheiten oder Sicherheitsmaßnahmen in Deutschland, während die Gruppe ([Gruppe 1] = Russland) zwar als Täterin genannt"
KN-doc7nukw53bw3r1ht1rj17e,KN,17,RUS,"Anfang dieses Monats folgte eine weitere spektakuläre Beschaffungsaktion: Prytula rief dazu auf, umgerechnet rund 5,5 Millionen Euro zu spenden, um 50 gepanzerte Mannschaftstransporter vom Typ Spartan aus alten britischen Beständen zu kaufen. Das Ziel wurde übertroffen. Nach eineinhalb Tagen war  genug Geld für 60 der ausgemusterten Transportpanzer beisammen ""Wir stellen diese Welt auf den Kopf"", schrieb Prytula auf Twitter. ""Gemeinsam unbesiegbar!""

Die Stiftung kauft nicht nur Panzer. Sie arbeitet auch mit zivilen Mechanikern zusammen, die erbeutetes russisches Kriegsgerät wieder in Stand setzen. Mehrere gepanzerte Fahrzeuge - darunter sowjetische Kampfpanzer vom Typ T-72 - seien hergerichtet, neu angestrichen, mit ukra­i­ni­schen Hoheitszeichen versehen und den Streitkräften übergeben worden, sagt Sprecherin Pysarenko. ""Und bumm! Russische Panzer werden genutzt, um [Gruppe 1] zu töten. Wir lieben solche Projekte.""

Etwas differenzierter drückt sich die Stiftung auf ihrer Website dazu aus, dort heißt es: ""Es ist irgendwie symbolisch, dass die Invasoren mit den Waffen konfrontiert werden, die sie selbst hierhergebracht haben.""",SECURITY_POSITIVE,NOT_SECURITY_CRIME,SECURITY_POSITIVE,"**Explanation:** Der Text beschreibt eine ukrainische Stiftung, die durch Spenden und Wiederherstellung erbeuteter russischer Waffen (inkl. Panzer) aktiv zur militärischen Abwehr der russischen Invasion beiträgt – dies wird als **Erfolg einer Sicherheitsmaßnahme** (Waffenbeschaffung, Reparatur, Rück"
KN-doc7nukw53bw3r1ht1rj17e,KN,19,RUS,"Etwas differenzierter drückt sich die Stiftung auf ihrer Website dazu aus, dort heißt es: ""Es ist irgendwie symbolisch, dass die Invasoren mit den Waffen konfrontiert werden, die sie selbst hierhergebracht haben.""

Eine generelle Wut auf [Gruppe 1] schwingt nicht nur im Gespräch mit Pysarenko mit, sondern auch in dem mit ihrem Chef. Alle russischen Staatsbürger müssten verstehen, dass der Rest der Welt sie nur noch als ""Mörder, Vergewaltiger und Diebe"" betrachte, sagt Prytula. Ob er selbst das gesamte Nachbarvolk so pauschal verurteilen wolle? Prytula antwortet, dass zumindest ""jeder [Gruppe 1], der zu dem Angriffskrieg schweigt, eine Mitschuld am Mord an Ukra­i­nern trägt"".

Appell an die Deutschen",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Text stellt die Gruppe explizit als **Täter** (russische Staatsbürger/Invasoren) dar, die mit pauschalen Vorwürfen wie „Mörder, Vergewaltiger und Diebe“ sowie kollektiver Mitschuld an Kriegsverbrechen belegt wird – ohne dass es um Sicherheitsmaßnahmen oder Opferrolle geht.

**La"
KN-doc7ny4g184h7l1lum7u73g,KN,3,RUS,"Erst Anfang dieser Woche wurde Russland von mehreren Militärschlägen auf russische Militärflugplätze tief im Landesinneren  offenbar kalt erwischt. Nachdem am Montag auf dem Luftwaffenstützpunkt Djagilewo ein Tanklaster in Flammen aufging und eine Drohne den Militärflugplatz Engels weiter nördlich angriff, gab es am Dienstag erneut Attacken auf russische Militärstützpunkte. Diesmal war der Flugplatz in der russischen Region Kursk im Visier der ukrainischen Drohnenangriffe, wie der Gouverneur der Region bestätigte.Im Gebiet Brjansk ging nach einer weiteren Drohnenattacke ein Treibstofftank in Flammen auf.

Laut Moskau hat das ukrainische Militär die Angriffe verübt, Kiew äußerte sich zunächst nicht. Der britische Geheimdienst wertet die Explosionen auf den Flughäfen als einen der schwersten Schläge gegen Russland und geht von ""strengen Sanktionen"" gegen russische Offiziere aus, die den Angriff nicht verhindert haben. Aufgrund der Flugabwehr der [Gruppe 1] wurden die Flugzeuge auf dem Militärstützpunkt nur gering beschädigt, laut britischem Geheimdienst wurden zwei Bomber von herabfallenden Trümmerteilen getroffen, drei Personen starben. ""Die Ukraine ist jetzt eindeutig in der Lage, auf Ziele in sehr großer Entfernungen zu zielen"", so die Einschätzung des australischen Ex-Generals Mick Ryan. Die Militärstützpunkte der Angriffe vom Montag liegen zwischen 600 und 700 Kilometer von der ukrainischen Grenze entfernt, die jüngsten Angriffe weniger als 200 Kilometer.

""Die Angriffe auf Engels und Djagilewo über eine so lange Distanz waren sehr überraschend"", analysiert Andras Racz, Experte für Russlands Sicherheits- und Verteidigungspolitik bei der Deutschen Gesellschaft für Auswärtige Politik (DGAP). Die größte Frage sei nun, über wie viele solcher Systeme die Ukraine verfügt, so der Experte im Gespräch mit dem RedaktionsNetzwerk Deutschland (RND). Die schweren Angriffe zeigten die Schwäche der russischen Luftverteidigung. ""Die Drohnen flogen Hunderte Kilometer im russischen Luftraum, ohne dass sie offenbar den [Gruppe 1] aufgefallen sind."" Das russische Radarsystem sei offensichtlich sehr schwach und die Luftraumverteidigung schlecht.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt einen **internationalen Konflikt zwischen Staaten (Russland und Ukraine)** ohne expliziten Bezug zu einer Minderheit oder einer Gruppe in Deutschland als Täter oder Opfer, sondern als Kriegsparteien – zudem wird **[Gruppe 1]** (die russische Flugabwehr) nicht a"
KN-doc7ny4g184h7l1lum7u73g,KN,4,RUS,"Laut Moskau hat das ukrainische Militär die Angriffe verübt, Kiew äußerte sich zunächst nicht. Der britische Geheimdienst wertet die Explosionen auf den Flughäfen als einen der schwersten Schläge gegen Russland und geht von ""strengen Sanktionen"" gegen russische Offiziere aus, die den Angriff nicht verhindert haben. Aufgrund der Flugabwehr der [Gruppe 1] wurden die Flugzeuge auf dem Militärstützpunkt nur gering beschädigt, laut britischem Geheimdienst wurden zwei Bomber von herabfallenden Trümmerteilen getroffen, drei Personen starben. ""Die Ukraine ist jetzt eindeutig in der Lage, auf Ziele in sehr großer Entfernungen zu zielen"", so die Einschätzung des australischen Ex-Generals Mick Ryan. Die Militärstützpunkte der Angriffe vom Montag liegen zwischen 600 und 700 Kilometer von der ukrainischen Grenze entfernt, die jüngsten Angriffe weniger als 200 Kilometer.

""Die Angriffe auf Engels und Djagilewo über eine so lange Distanz waren sehr überraschend"", analysiert Andras Racz, Experte für Russlands Sicherheits- und Verteidigungspolitik bei der Deutschen Gesellschaft für Auswärtige Politik (DGAP). Die größte Frage sei nun, über wie viele solcher Systeme die Ukraine verfügt, so der Experte im Gespräch mit dem RedaktionsNetzwerk Deutschland (RND). Die schweren Angriffe zeigten die Schwäche der russischen Luftverteidigung. ""Die Drohnen flogen Hunderte Kilometer im russischen Luftraum, ohne dass sie offenbar den [Gruppe 1] aufgefallen sind."" Das russische Radarsystem sei offensichtlich sehr schwach und die Luftraumverteidigung schlecht.

Auffällig ist die hohe Präzision des Angriffs. Ein Bomber auf dem Vorfeld wurde trotz der großen Entfernung sehr präzise getroffen. ""Für einen solchen Treffer sind Echtzeitdaten nötig"", sagt Militärexperte Racz. Das spreche dafür, dass die Drohne von Spezialkräften vor Ort live gesteuert wurde.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt einen **internationalen Konflikt zwischen Staaten (Russland und der Ukraine)** ohne explizite Bezugnahme auf eine Minderheit oder Gruppe in Deutschland als Täter oder Opfer, sondern analysiert militärische Fähigkeiten und Schwächen – daher liegt kein klarer Sic"
KN-doc7nymt9isyd4tni4wd0r,KN,1,RUS,"

Die Großrazzia gegen eine mutmaßliche Terrorgruppierung in der ""Reichsbürger""-Szene dürfte noch einige Polizeieinsätze nach sich ziehen. Die Sicherheitsbehörden rechnen mit weiteren Beschuldigten und Durchsuchungen. Bei den Ermittlungen wird auch geschaut, ob die Beschuldigten noch weitere Waffen versteckt haben. 23 der 25 Festgenommenen seien inzwischen in Untersuchungshaft, sagte eine Sprecherin der Bundesanwaltschaft am Donnerstag. Acht von ihnen waren am Mittwochmorgen in Baden-Württemberg festgenommen worden. Wann zwei im Ausland gefasste Männer den Ermittlungsrichtern vorgeführt werden, war zunächst unklar. Bis auf eine [Gruppe 1] haben alle die deutsche Staatsbürgerschaft. Die Bundesanwaltschaft sprach zudem von 27 weiteren Beschuldigten.

Der Präsident des Bundeskriminalamts, Holger Münch, nannte die Zahl von mittlerweile 54 Beschuldigten und sprach von mehr als 15  Durchsuchungen, mindestens 38 davon soll es im Südwesten gegeben haben. In rund 50 Objekten seien auch Waffen festgestellt worden. Den Obleuten des Innenausschusses des Bundestages war mitgeteilt worden, bei der Razzia seien zwei Langwaffen, eine Kurzwaffe sowie Schwerter- und Armbrüste, Schreckschuss- und Signalschusswaffen gefunden worden. Diese seien nur teilweise bei mutmaßlichen Mitgliedern der Gruppe gefunden worden, die eine waffenrechtliche Erlaubnis haben. Dem Vernehmen nach waren darunter auch Dienstwaffen.",SECURITY_NEGATIVE,SECURITY_POSITIVE,SECURITY_POSITIVE,"**Explanation:** Der Absatz beschreibt explizit eine erfolgreiche Sicherheitsmaßnahme (Großrazzia, Festnahmen, Waffenfunde, Untersuchungshaft) und rahmt diese als Erfolg der Ermittlungsbehörden, ohne die Gruppe als Opfer darzustellen oder einen neutralen Kontext zu schaffen.

**Label:** **SECURITY_P"
KN-doc7nymt99oymqnpeq3cpu,KN,4,RUS,"""Gerade habe ich mit Brittney Griner gesprochen"", verkündete US-Präsident Joe Biden am Donnerstagmorgen. ""Sie ist sicher. Sie sitzt in einem Flugzeug. Sie ist auf dem Weg nach Hause."" Es bleibe jedoch die Tatsache, dass Griner Monate ihres Lebens verloren und unnötiges Trauma erlebt habe. Biden dankte den Vereinigten Arabischen Emiraten für ihre Hilfe.

Russland wiederum erhielt im Gegenzug den früheren Sowjetoffizier Viktor But. Er soll verbrecherische Regime und Rebellen in zahlreichen Ländern illegal mit Waffen ausgerüstet haben. Der als ""Händler des Todes"" berüchtigte [Gruppe 1] war in den USA 2012 zu 25 Jahren Haft verurteilt worden - der wichtigste Vorwurf war, dass er Rebellen Boden-Luft-Raketen verkaufen wollte, mit denen amerikanische Flugzeuge abgeschossen werden können. Er galt zuvor als einer der meistgesuchten Waffenhändler der Welt.

Griner war am Moskauer Flughafen Scheremetjewo festgenommen worden. Nach Feststellung der russischen Justiz hatte sie bei einer Gepäckkontrolle sogenannte Vape-Kartuschen und Haschischöl bei sich. Es soll sich um 0,5 Gramm gehandelt haben. Dies wurde als illegaler Drogenbesitz und versuchter Schmuggel gewertet. Das Gericht sah keine mildernden Umstände. Griner hatte sich schuldig bekannt.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz thematisiert vor allem die **Opferrolle** von Brittney Griner (Festnahme und Freilassung als Folge politischer Verhandlungen) sowie die **Täterschaft** des Waffenhändlers Viktor But, wobei Letzterer zwar als kriminell dargestellt wird, aber nicht als direkte Bedrohung für"
